"0,2-HCore","1,2-HCore","3,2-HCore"
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,122,120
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,122,120
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,122,120
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
2786,122,120
1902,47,6
1902,47,6
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
1981,47,6
1981,47,6
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
1995,45,3
1996,45,3
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
2786,123,123
1013,9,9
1014,9,9
1014,9,9
19,3,3
19,3,3
16,3,3
16,3,3
16,3,3
14,3,3
24,0,0
40,7,3
40,9,3
35,4,3
15,3,3
20,2,0
15,3,3
10,3,3
18,3,3
18,3,3
18,2,0
20,3,0
18,3,0
19,2,0
18,4,3
18,3,3
18,2,0
18,3,0
18,3,3
18,4,0
18,4,3
18,3,3
18,4,3
18,4,3
17,0,0
9,3,3
26,5,3
22,5,3
22,5,3
26,5,3
26,3,0
26,5,3
22,5,3
22,5,3
22,5,3
10,1,0
10,2,0
9,1,0
6,1,0
30,3,3
30,3,3
30,3,3
57,6,3
31,4,3
57,6,3
57,6,0
57,6,3
57,6,3
57,6,3
57,6,3
36,4,3
36,4,3
38,9,0
38,5,3
38,5,3
30,4,3
30,3,3
30,3,3
30,3,3
30,4,3
30,3,3
30,3,3
26,2,0
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
27,9,9
25,3,3
25,3,3
45,3,3
45,3,3
24,3,3
24,3,3
0,0,0
12,4,3
12,4,3
11,4,3
32,7,6
32,6,6
32,7,6
28,6,6
31,7,6
28,3,0
28,6,6
14,0,0
33,1,0
23,3,3
23,6,6
23,6,6
23,6,6
23,6,6
23,6,6
23,6,6
19,3,3
19,3,3
19,3,3
37,0,0
17,3,3
15,3,3
15,3,3
11,0,0
179,5,3
177,3,3
405,45,45
306,20,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
295,17,0
297,18,3
197,9,3
178,4,0
179,5,3
182,6,3
306,20,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
301,19,6
309,20,6
207,18,6
200,9,3
207,18,6
207,18,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
295,19,6
297,19,6
188,9,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
305,19,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
301,19,3
295,18,3
297,19,3
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
300,19,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
301,19,3
297,19,3
303,19,6
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
405,45,45
200,18,6
200,18,6
188,6,3
184,6,3
180,5,3
200,18,6
1138,5,3
1138,5,3
180,5,3
175,0,0
179,5,3
179,5,3
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
35,4,3
35,4,3
35,4,0
35,4,3
41,4,3
40,2,0
40,3,0
40,3,0
35,5,3
35,5,3
35,3,3
35,5,3
35,6,3
35,5,3
35,5,3
35,6,3
35,1,0
41,3,3
35,6,3
35,5,3
35,4,0
35,6,6
35,6,6
35,6,6
35,6,3
35,6,6
35,6,6
35,4,3
35,3,3
35,4,3
35,6,6
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
42,12,12
30,3,3
30,3,3
30,3,3
30,3,3
30,3,3
30,6,6
30,6,6
30,6,6
30,6,6
30,6,6
30,3,3
30,6,6
