"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore"
163,1,0,0
164,12,3,0
164,9,3,0
164,12,3,0
164,9,3,0
164,22,3,0
164,12,3,0
164,12,3,0
164,12,3,0
164,12,0,0
164,12,0,0
164,9,3,0
164,9,0,0
164,9,3,0
164,9,3,0
164,9,0,0
164,5,0,0
164,9,0,0
164,5,0,0
164,4,0,0
164,9,0,0
164,3,0,0
164,9,0,0
164,2,0,0
164,3,0,0
164,3,0,0
164,9,0,0
164,9,0,0
164,9,0,0
164,9,0,0
164,9,0,0
164,9,0,0
164,9,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
108,25,0,0
38,2,0,0
38,2,0,0
38,2,0,0
80,7,3,0
139,9,3,0
80,7,3,0
139,14,3,0
139,9,3,0
139,9,0,0
139,9,0,0
139,9,0,0
135,0,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
140,25,0,0
116,5,0,0
116,5,0,0
116,5,3,0
116,5,3,0
116,5,0,0
131,7,3,0
105,7,0,0
106,7,0,0
105,7,0,0
105,7,0,0
105,2,0,0
105,7,0,0
105,7,0,0
105,7,0,0
105,7,0,0
105,2,0,0
105,2,0,0
105,2,0,0
3,0,0,0
56,3,0,0
56,3,0,0
56,5,0,0
56,4,0,0
56,4,0,0
56,4,0,0
56,5,0,0
56,5,0,0
56,5,0,0
54,2,0,0
139,15,0,0
80,9,3,0
139,15,3,0
139,15,0,0
80,9,3,0
139,15,3,0
80,9,3,0
139,15,4,0
80,9,3,0
139,15,0,0
139,15,3,0
139,15,0,0
139,15,3,0
139,15,0,0
139,15,0,0
139,15,0,0
139,15,0,0
139,15,0,0
139,15,0,0
139,15,0,0
53,0,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,13,0,0
56,4,0,0
54,1,0,0
56,4,0,0
54,1,0,0
54,2,0,0
54,3,3,0
54,3,3,0
54,3,3,0
32,4,0,0
22,3,0,0
58,1,0,0
25,3,0,0
32,4,0,0
20,3,0,0
20,3,0,0
8,0,0,0
45,19,0,0
45,6,0,0
38,19,0,0
45,6,0,0
45,19,0,0
45,19,0,0
38,19,0,0
96,7,0,0
96,7,0,0
96,7,0,0
96,7,0,0
96,7,0,0
24,2,0,0
96,7,0,0
96,7,0,0
23,1,0,0
96,7,0,0
86,1,0,0
106,33,0,0
86,1,0,0
6,0,0,0
8,3,0,0
107,7,3,0
107,4,0,0
94,7,0,0
106,33,0,0
3,0,0,0
37,5,0,0
3,0,0,0
56,5,0,0
56,5,0,0
56,5,0,0
56,5,0,0
64,5,0,0
65,5,0,0
65,5,0,0
64,5,0,0
63,5,0,0
53,2,0,0
139,16,0,0
80,11,6,9
139,16,6,9
93,12,6,9
80,11,6,9
139,16,6,9
93,12,6,9
80,11,6,9
139,16,6,9
93,12,6,9
80,11,6,9
139,16,6,12
100,12,6,12
80,8,3,0
80,7,0,0
139,16,3,0
93,12,3,0
139,16,6,9
93,12,6,9
139,16,3,0
93,12,3,0
139,22,6,12
139,16,3,0
139,16,3,0
139,16,3,0
139,16,0,0
139,16,0,0
139,16,0,0
139,16,0,0
139,16,3,0
93,12,3,0
93,12,3,0
93,12,3,0
48,0,0,0
56,5,0,0
56,5,0,0
56,5,0,0
51,2,0,0
48,0,0,0
81,5,0,0
140,45,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,23,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
140,45,0,0
45,6,0,0
45,19,0,0
45,6,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,6,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,6,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,19,0,0
45,6,0,0
38,19,0,0
106,33,0,0
107,10,0,0
107,10,0,0
107,4,0,0
107,10,0,0
107,7,0,0
107,7,3,0
107,4,0,0
107,10,0,0
107,10,0,0
107,7,0,0
107,4,0,0
107,10,0,0
107,7,3,0
107,7,0,0
107,4,0,0
107,4,0,0
107,10,0,0
107,10,0,0
107,10,0,0
107,10,0,0
107,10,0,0
107,4,0,0
107,4,0,0
107,4,0,0
38,19,0,0
88,2,0,0
88,6,0,0
88,6,0,0
88,6,0,0
88,6,0,0
88,6,0,0
88,6,0,0
7,0,0,0
106,33,0,0
17,1,0,0
8,3,0,0
88,5,0,0
16,5,0,0
16,5,0,0
16,5,0,0
11,1,0,0
11,1,0,0
106,33,0,0
94,7,0,0
88,2,0,0
94,7,0,0
94,7,0,0
106,33,0,0
106,33,0,0
94,7,0,0
94,7,0,0
94,7,0,0
86,2,0,0
139,12,3,0
112,10,3,0
139,12,3,0
109,10,3,0
139,12,3,0
112,10,3,0
139,12,3,0
112,10,3,0
139,12,3,0
139,22,3,0
139,12,3,0
139,12,3,0
139,12,3,0
139,12,0,0
139,12,0,0
109,10,3,0
108,10,3,0
112,10,3,0
112,10,3,0
108,9,0,0
88,2,0,0
86,0,0,0
38,19,0,0
38,19,3,0
26,3,3,0
26,3,3,0
38,19,0,0
106,30,0,0
139,15,0,0
139,22,3,0
106,30,0,0
4,1,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,0,0
38,19,3,0
17,1,0,0
2,0,0,0
31,4,0,0
9,3,0,0
9,3,0,0
8,0,0,0
9,3,0,0
12,3,0,0
12,3,0,0
7,1,0,0
5,1,0,0
14,7,0,0
12,3,0,0
4,1,0,0
13,0,0,0
106,33,0,0
106,30,0,0
1,0,0,0
16,6,0,0
12,3,3,0
16,6,3,0
16,6,3,0
16,6,0,0
16,6,0,0
16,6,0,0
4,1,0,0
139,8,3,0
87,7,3,0
139,8,3,0
87,7,3,0
139,22,3,0
139,8,3,0
139,7,0,0
87,7,3,0
14,0,0,0
139,5,0,0
139,9,0,0
106,33,0,0
106,30,0,0
49,2,0,0
106,33,0,0
106,30,0,0
139,8,0,0
137,3,0,0
9,1,0,0
4,0,0,0
106,30,0,0
1,0,0,0
1,0,0,0
139,22,3,0
139,9,3,0
139,9,3,0
139,8,0,0
139,9,0,0
139,9,0,0
139,8,0,0
139,8,0,0
106,7,3,0
106,7,3,0
106,5,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,30,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,30,0,0
106,30,0,0
106,33,0,0
106,30,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,30,0,0
106,30,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,33,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
106,30,0,0
80,13,6,9
73,14,6,9
139,15,6,9
73,14,3,0
139,15,3,0
80,13,6,9
73,14,6,9
139,15,6,9
80,13,6,9
73,14,6,9
139,15,6,9
80,13,6,9
73,14,6,9
139,15,6,9
80,13,6,9
80,13,6,9
80,14,6,24
80,13,6,9
139,15,6,24
80,13,6,9
73,14,6,9
139,15,6,9
139,15,0,0
73,14,6,9
139,15,6,9
73,14,3,0
73,14,6,9
139,15,6,24
73,14,6,9
73,14,3,0
139,15,3,0
139,15,6,9
139,15,6,9
139,15,3,0
80,13,6,9
139,15,6,9
93,12,6,9
139,15,6,9
139,22,6,9
139,15,3,0
139,22,3,0
88,6,0,0
80,13,6,9
139,15,6,9
93,12,6,9
139,15,6,9
139,22,6,9
80,13,6,9
139,15,6,9
93,12,6,9
139,15,6,9
139,22,6,9
80,13,6,9
139,15,6,9
93,12,3,0
139,15,6,9
139,22,3,0
80,13,6,9
139,15,6,9
93,12,3,0
64,5,0,0
80,13,6,9
139,15,6,9
93,12,6,9
80,13,6,9
139,15,6,24
80,13,6,9
139,15,6,9
91,12,3,0
139,15,6,9
139,22,6,12
139,14,3,0
93,12,3,0
139,15,6,9
139,22,3,0
88,6,0,0
139,22,3,0
139,15,6,9
139,22,6,9
139,15,3,0
139,15,6,9
139,15,6,9
139,15,3,0
139,14,0,0
139,22,3,0
88,6,0,0
139,22,3,0
139,22,3,0
139,22,3,0
139,22,3,0
139,22,3,0
139,22,3,0
139,22,3,0
139,8,0,0
138,5,0,0
88,6,0,0
88,6,0,0
17,1,0,0
16,0,0,0
54,4,0,0
25,0,0,0
43,2,0,0
8,3,0,0
10,3,3,0
9,3,0,0
9,3,0,0
7,2,0,0
7,2,0,0
7,1,0,0
7,1,0,0
7,1,0,0
17,1,0,0
4,1,0,0
4,0,0,0
44,2,0,0
7,3,0,0
0,0,0,0
0,0,0,0
15,3,3,0
24,2,0,0
1,0,0,0
10,2,0,0
9,2,0,0
10,2,0,0
0,0,0,0
8,2,0,0
12,3,0,0
14,7,0,0
0,0,0,0
14,7,0,0
14,7,0,0
14,7,0,0
14,7,0,0
14,7,0,0
14,7,0,0
0,0,0,0
4,1,0,0
4,1,0,0
0,0,0,0
