"0,2-d","1,2-d","3,2-d"
527,6,0
526,10,0
573,26,0
645,53,0
552,38,0
534,18,0
532,18,3
644,52,0
524,16,0
634,49,0
588,18,0
503,7,0
503,3,0
505,4,0
518,13,0
573,23,0
525,15,3
535,22,0
560,27,0
552,41,0
516,15,0
515,12,0
538,25,0
555,8,0
632,50,0
519,16,0
502,6,0
631,49,0
506,11,0
599,28,3
513,12,0
559,26,0
551,40,0
537,24,0
558,23,0
550,35,0
531,12,0
528,20,3
555,24,0
508,8,3
518,14,0
514,5,0
514,6,0
637,52,0
530,21,0
539,22,0
577,29,0
649,59,0
536,22,0
516,11,0
524,18,0
545,19,0
568,16,3
574,21,3
548,8,0
499,5,0
589,21,6
599,29,3
721,81,18
611,30,12
594,25,6
608,33,6
608,31,3
588,20,3
614,34,6
603,28,6
532,10,0
542,35,0
527,9,0
527,11,0
523,7,0
529,11,0
646,57,6
542,18,3
521,10,3
544,34,0
525,18,0
568,25,0
535,23,0
512,9,3
635,51,0
499,2,0
640,52,0
564,22,0
547,20,0
567,22,0
559,11,0
561,11,0
557,10,0
561,12,0
569,21,3
561,12,0
541,37,3
501,5,0
636,52,0
523,17,0
507,10,0
524,17,0
533,12,0
518,14,0
523,18,0
526,15,3
508,11,0
511,13,0
529,19,0
530,8,0
633,51,0
542,22,0
580,28,3
585,32,3
652,57,0
539,21,0
522,13,0
529,9,0
562,24,3
634,51,0
503,7,3
553,21,0
534,21,0
552,25,0
546,21,0
524,16,0
522,16,0
520,14,0
550,21,0
556,24,0
542,36,0
510,13,0
640,51,0
547,37,0
637,52,0
552,23,0
544,38,3
515,10,0
513,10,3
577,28,3
644,55,3
580,19,6
551,39,0
515,13,0
532,21,0
552,40,0
523,14,0
511,8,0
566,24,3
571,26,3
638,51,0
497,3,0
520,15,0
527,19,0
518,14,0
522,17,3
520,16,0
520,15,0
518,14,0
569,12,0
632,49,0
627,60,15
561,22,0
581,34,9
587,33,3
564,24,0
566,24,0
563,25,0
561,23,3
566,23,3
558,20,0
561,22,0
563,25,6
560,20,0
558,20,0
558,20,0
566,23,0
595,34,3
596,29,0
573,25,0
586,32,3
592,35,3
571,24,0
635,38,6
564,22,0
563,21,0
571,25,0
575,25,0
566,24,3
563,21,0
662,62,6
656,58,6
663,57,0
639,53,3
653,59,3
633,50,3
659,62,3
648,53,3
702,69,12
638,52,0
630,48,0
638,52,0
641,53,3
635,53,0
633,50,0
631,48,0
631,49,0
633,50,0
632,50,0
630,48,0
630,48,0
631,49,0
630,48,0
569,11,0
549,25,0
598,26,9
569,44,0
540,21,0
529,14,0
537,22,3
543,22,3
592,20,3
571,27,0
532,12,3
550,24,0
578,28,0
533,12,0
533,14,0
513,11,0
555,23,0
518,10,0
506,6,0
514,14,0
501,2,0
500,3,0
547,19,0
546,27,3
523,18,0
521,16,0
522,19,0
531,19,0
518,11,0
525,13,3
522,14,3
517,10,0
528,17,0
574,32,0
566,46,0
537,21,0
523,12,0
552,29,0
541,21,0
551,23,0
543,37,0
514,10,0
537,33,0
503,7,0
502,7,0
553,24,0
545,36,0
509,10,0
499,4,0
577,20,3
566,9,0
551,23,0
553,23,0
553,23,0
547,21,0
558,24,0
540,33,0
542,33,0
537,33,0
539,35,0
545,38,0
549,37,3
540,34,0
539,35,0
539,34,0
502,8,0
501,7,0
501,4,0
498,3,0
512,11,0
516,14,0
512,11,0
499,5,0
507,12,0
508,6,0
505,6,0
531,21,0
508,8,0
499,5,0
526,20,0
524,18,0
523,17,0
499,4,0
519,11,0
510,8,0
516,14,0
534,23,0
517,13,0
494,0,0
500,6,0
497,3,0
507,10,0
507,12,0
524,18,0
500,3,0
499,2,0
494,0,0
32,1,0
37,2,0
28,0,0
108,9,0
107,2,0
12,0,0
124,12,0
114,4,0
161,14,0
13,2,0
9,1,0
4,0,0
122,6,0
107,5,0
118,4,0
96,2,0
238,20,0
102,3,0
43,2,0
28,1,0
16,1,0
11,2,0
17,0,0
9,1,0
58,6,0
45,3,0
35,3,0
36,3,0
32,2,0
32,3,0
15,1,0
14,3,0
9,1,0
117,8,0
6,1,0
150,6,0
89,1,0
163,13,0
74,9,0
48,1,0
70,2,0
65,3,0
146,18,0
98,4,0
84,6,0
176,7,0
183,17,0
71,13,0
174,6,0
82,13,0
73,5,0
195,20,0
191,15,0
80,15,3
90,14,3
98,12,0
78,14,0
106,13,0
65,12,0
58,12,0
65,13,0
82,13,3
121,5,0
179,16,0
93,1,0
153,7,0
129,5,0
100,0,0
138,8,0
179,13,0
121,4,0
192,6,0
209,11,0
188,5,0
119,9,0
96,1,0
116,8,0
122,9,0
118,8,0
116,7,0
176,9,0
145,6,0
150,6,0
149,7,0
144,6,0
146,7,0
94,1,0
138,11,0
124,7,0
120,5,0
121,5,0
96,2,0
98,1,0
178,15,0
169,12,0
152,10,0
154,12,0
158,13,0
158,12,0
168,11,0
156,14,0
130,8,0
98,2,0
126,6,0
177,17,0
98,2,0
92,1,0
91,0,0
166,15,0
98,2,0
171,17,0
93,0,0
93,1,0
195,20,0
129,7,0
124,5,0
125,5,0
164,13,0
168,16,0
93,0,0
169,16,0
166,16,0
165,15,0
165,15,0
165,15,0
99,4,0
97,3,0
96,2,0
101,1,0
94,1,0
99,0,0
91,0,0
93,1,0
20,0,0
15,1,0
163,2,0
56,1,0
17,1,0
26,1,0
14,1,0
18,1,0
19,1,0
24,1,0
3,0,0
38,1,0
73,7,3
152,11,3
135,2,0
62,7,0
60,6,0
74,8,0
64,9,0
52,3,0
48,1,0
71,6,0
49,4,0
45,3,0
44,1,0
37,0,0
61,6,0
59,5,0
75,9,0
51,7,0
54,8,0
50,6,0
53,7,0
49,6,0
52,1,0
88,4,0
82,6,3
100,9,0
91,7,0
89,6,0
69,5,0
73,7,0
46,3,0
93,12,0
182,8,0
50,4,0
60,4,0
41,3,0
50,3,0
47,0,0
1,0,0
29,0,0
63,1,0
63,1,0
16,0,0
6,0,0
13,0,0
43,0,0
18,0,0
21,2,0
22,3,0
33,2,0
32,1,0
6,2,0
72,5,0
41,2,0
182,19,0
51,5,0
44,6,0
23,2,0
35,3,0
69,13,0
138,0,0
96,3,0
122,10,0
131,9,0
202,11,0
179,6,0
178,5,0
201,10,0
211,20,0
94,1,0
107,3,0
115,8,0
95,1,0
108,4,0
109,5,0
87,1,0
140,13,0
117,8,0
130,11,0
89,4,0
117,8,0
124,10,0
114,4,0
115,10,0
115,11,0
114,9,0
88,1,0
89,1,0
100,4,0
157,7,0
101,5,0
106,8,0
138,11,0
112,3,0
110,3,0
111,9,0
116,14,0
144,11,0
111,9,0
116,10,0
116,9,0
162,11,0
102,6,0
127,12,0
116,10,0
158,8,0
98,2,0
90,5,0
85,1,0
143,10,0
124,9,0
89,4,0
86,1,0
99,4,0
99,4,0
99,4,0
99,2,0
85,1,0
95,1,0
127,6,0
29,1,0
35,2,0
57,4,0
31,2,0
112,15,0
43,2,0
45,2,0
111,16,0
38,2,0
100,14,0
105,16,0
101,14,0
123,17,0
99,12,0
102,15,0
99,13,0
100,14,0
97,12,0
98,12,0
97,12,0
61,6,0
110,8,0
41,3,0
54,4,0
29,1,0
7,1,0
78,11,0
80,7,0
55,3,0
185,6,0
55,8,0
27,1,0
84,6,0
65,3,3
121,15,0
82,13,0
78,9,0
84,9,0
112,13,0
79,9,0
71,5,0
51,2,0
195,19,0
34,1,0
35,2,0
52,2,0
78,12,0
92,12,0
27,2,0
24,0,0
70,4,0
34,1,0
178,18,0
26,4,0
65,11,0
43,0,0
6,0,0
54,1,0
6,1,0
108,10,0
57,1,0
22,0,0
138,0,0
114,14,0
75,14,0
67,6,0
71,10,0
77,10,0
158,2,0
164,11,0
64,6,0
72,7,0
160,13,0
135,19,0
21,2,0
29,7,0
49,3,0
64,5,0
170,8,0
180,10,0
176,15,0
185,19,0
180,9,0
82,3,0
106,5,0
178,6,0
85,4,0
49,2,0
123,5,0
254,22,0
143,8,0
55,6,0
62,4,0
27,0,0
100,8,0
103,10,0
100,8,0
100,8,0
99,7,0
59,0,0
70,5,0
72,9,0
65,9,0
64,9,0
60,8,0
112,5,0
75,11,0
91,6,0
71,7,0
83,2,0
61,9,0
66,6,0
83,3,0
56,4,0
52,3,0
29,1,0
77,8,0
14,2,0
20,2,0
30,0,0
239,14,0
105,5,0
104,4,0
157,4,0
145,2,0
9,0,0
140,14,0
129,14,0
160,15,3
259,18,3
158,16,0
166,16,0
126,12,0
146,14,0
147,15,0
123,12,0
133,12,0
124,12,0
135,5,0
123,4,0
248,14,0
238,11,0
252,21,0
250,16,0
247,14,0
235,10,0
233,9,0
237,12,0
169,18,3
163,13,3
149,6,0
143,14,0
121,9,0
122,13,3
147,7,0
155,9,3
136,4,0
110,3,0
132,14,0
115,4,0
108,3,0
267,23,3
135,5,0
119,4,0
137,14,0
154,19,3
154,18,3
162,15,0
150,16,0
131,14,0
134,17,3
137,13,0
130,14,0
117,2,0
166,3,0
168,10,0
118,8,0
238,6,0
240,11,0
125,6,0
121,3,0
147,12,3
127,10,0
128,8,3
125,7,0
124,4,0
164,15,0
106,0,0
97,0,0
120,3,0
151,2,0
121,1,0
95,0,0
99,1,0
98,3,0
97,0,0
167,17,0
144,1,0
55,6,0
13,1,0
22,2,0
25,3,0
68,2,0
181,19,0
31,1,0
58,5,3
42,6,3
78,13,3
45,0,0
94,10,0
177,18,0
60,10,0
74,12,0
5,0,0
33,1,0
35,3,0
14,2,0
176,19,0
39,1,0
141,3,0
64,4,0
27,8,0
3,0,0
36,3,0
40,5,0
119,12,0
77,2,0
84,3,0
30,0,0
202,22,3
165,3,0
165,3,0
64,2,0
71,7,0
54,2,0
32,0,0
60,6,0
40,4,0
50,4,0
33,0,0
164,8,3
159,4,0
170,19,3
49,6,3
236,17,0
135,7,0
23,0,0
145,7,0
150,11,0
157,10,0
171,17,0
174,20,0
168,6,0
156,7,0
44,4,0
146,21,0
77,1,0
82,1,0
156,1,0
155,3,0
15,0,0
14,0,0
20,1,0
50,2,0
22,4,0
59,2,0
148,9,0
153,13,0
145,6,0
195,8,0
46,2,0
159,7,0
32,2,0
27,3,0
9,0,0
23,3,0
102,3,0
123,8,0
15,1,0
140,0,0
19,2,0
98,3,0
13,4,0
91,10,0
58,7,0
38,1,0
23,1,0
15,0,0
22,1,0
144,0,0
19,0,0
72,3,0
41,3,0
139,1,0
151,4,0
141,3,0
153,6,0
141,3,0
178,12,0
218,6,0
157,5,0
176,18,0
170,6,0
191,5,0
161,6,0
175,17,0
178,23,3
208,10,0
139,0,0
147,7,0
144,6,0
145,7,0
147,7,0
152,4,0
144,0,0
161,16,0
144,3,0
141,1,0
161,13,0
165,17,0
138,0,0
163,10,0
150,11,0
149,10,0
151,12,0
149,10,0
149,10,0
169,6,0
154,5,0
154,5,0
164,6,0
154,4,0
158,6,0
140,1,0
171,15,0
160,15,0
160,13,0
166,17,0
158,13,0
161,15,0
162,15,0
153,5,0
166,7,0
151,5,0
164,16,0
162,17,0
162,17,0
164,19,0
161,16,0
167,17,0
161,16,0
161,16,0
168,16,0
157,4,0
159,7,0
159,6,0
149,1,0
149,4,0
155,6,0
206,10,0
154,4,0
159,1,0
144,3,0
149,5,0
163,6,0
139,0,0
141,1,0
146,4,0
139,1,0
140,1,0
149,4,0
208,8,0
192,6,0
139,0,0
147,4,0
197,7,0
141,2,0
147,5,0
192,5,0
33,2,0
0,0,0
48,1,0
57,3,0
53,2,0
45,0,0
112,9,0
96,8,0
95,7,0
100,8,0
128,11,0
127,10,0
102,11,0
96,8,0
61,1,0
46,1,0
47,1,0
75,3,0
77,4,0
62,4,0
74,9,0
75,8,0
102,14,3
82,9,0
79,8,0
64,6,0
81,7,0
69,8,0
70,9,0
72,6,0
61,0,0
62,4,0
50,1,0
4,0,0
20,3,0
38,4,0
41,7,0
54,5,0
8,0,0
28,3,0
24,1,0
8,0,0
27,2,0
31,4,0
14,1,0
16,2,0
8,0,0
10,0,0
49,1,0
25,3,0
89,4,0
10,4,0
4,1,0
90,9,0
61,8,0
94,9,0
59,6,0
99,8,0
106,9,0
92,11,0
90,9,0
91,10,0
91,10,0
127,9,0
77,2,0
106,10,0
100,9,0
99,8,0
59,8,0
57,6,0
48,0,0
58,3,0
108,13,0
71,6,0
57,1,0
103,10,0
104,11,0
103,11,0
104,11,0
123,11,3
129,14,3
106,10,0
101,9,0
67,5,3
67,2,0
68,4,0
61,4,0
49,0,0
49,0,0
64,4,0
49,0,0
14,1,0
33,2,0
39,1,0
44,1,0
19,0,0
49,4,0
15,3,0
13,1,0
16,0,0
14,2,0
16,3,0
67,3,0
45,2,0
46,2,0
36,3,0
70,6,0
35,2,0
38,4,0
52,4,0
30,5,0
20,4,0
27,4,0
18,4,0
23,1,0
20,1,0
85,3,0
22,1,0
21,0,0
33,1,0
12,0,0
67,11,0
53,2,0
11,1,0
2,1,0
40,3,0
43,4,0
77,4,0
33,2,0
45,1,0
25,2,0
38,5,0
30,2,0
23,0,0
2,0,0
35,5,0
61,12,0
28,2,0
12,0,0
22,4,0
9,1,0
14,2,0
14,3,0
5,0,0
24,1,0
53,4,0
130,5,0
125,9,0
22,1,0
24,0,0
18,1,0
110,8,0
74,1,0
53,2,0
55,1,0
25,5,0
26,7,0
21,3,0
6,0,0
42,4,0
22,0,0
24,0,0
35,3,0
24,1,0
35,3,0
13,1,0
27,1,0
62,2,0
33,0,0
30,1,0
52,4,0
23,0,0
17,0,0
20,2,0
32,1,0
30,5,0
27,4,0
30,4,0
71,4,3
54,2,0
74,4,0
34,2,0
18,0,0
19,1,0
56,5,0
27,6,0
48,5,0
54,8,0
48,5,0
48,4,0
49,3,0
57,2,0
17,2,0
9,0,0
28,1,0
3,0,0
142,8,0
140,10,0
51,1,0
70,2,0
46,2,0
18,2,0
17,2,0
31,3,0
67,4,0
83,11,0
70,4,0
27,0,0
46,3,0
3,0,0
93,6,0
160,4,0
51,2,0
45,3,0
38,3,3
52,1,0
134,5,0
132,8,0
140,6,0
56,4,0
6,2,0
55,2,0
62,6,0
58,3,0
58,2,0
81,8,0
96,5,0
64,6,0
60,3,0
64,4,0
74,4,0
91,7,0
60,6,0
61,4,0
70,3,0
73,3,0
65,3,0
84,11,0
82,8,0
77,7,0
79,8,0
77,7,0
78,8,0
77,7,0
66,7,0
70,6,0
63,5,0
66,1,0
57,3,0
56,2,0
65,4,0
87,3,0
76,2,0
49,4,0
34,3,0
33,0,0
61,2,0
155,3,0
42,1,0
85,3,0
158,5,0
161,4,0
46,0,0
19,0,0
24,2,0
11,2,0
56,3,0
57,4,3
56,2,0
89,6,0
63,2,0
61,3,0
61,2,0
81,5,0
80,4,0
58,3,0
57,2,0
52,1,0
55,2,0
57,1,0
52,1,0
54,1,0
5,0,0
32,3,0
30,3,0
71,5,0
68,3,0
71,5,0
24,2,0
49,2,0
21,2,0
6,0,0
4,1,0
8,1,0
4,2,0
135,4,0
264,37,3
157,9,3
123,10,3
126,9,0
109,7,0
101,3,0
103,5,0
235,19,0
142,5,0
253,25,3
236,21,3
227,16,0
228,16,0
250,21,3
229,18,0
228,16,0
230,19,3
256,23,6
245,26,3
228,17,0
140,9,3
127,5,0
136,10,0
151,20,3
117,3,0
134,13,3
126,6,0
144,15,3
152,12,0
102,3,0
101,2,0
129,8,0
117,4,0
143,8,3
116,4,0
123,5,0
89,2,0
156,5,0
2,0,0
65,5,0
39,2,0
29,3,0
9,2,0
10,4,0
50,5,0
55,8,0
53,5,0
44,5,0
42,4,0
49,5,0
42,3,0
184,9,3
163,6,3
152,4,0
51,3,0
27,0,0
63,11,0
14,0,0
51,1,0
19,2,0
18,2,0
68,11,0
22,3,0
0,0,0
30,3,0
45,2,0
5,0,0
39,5,0
32,1,0
6,1,0
41,1,0
40,5,0
23,1,0
44,8,0
41,4,0
28,4,0
29,0,0
178,19,0
11,0,0
183,20,0
154,5,0
40,3,0
44,4,0
44,2,0
223,15,0
154,4,0
35,4,0
51,2,0
26,1,0
15,0,0
12,0,0
20,3,0
75,5,0
73,3,0
77,6,0
22,2,0
14,1,0
177,18,0
16,0,0
2,0,0
12,0,0
57,3,0
60,10,0
36,4,0
31,8,0
9,1,0
3,0,0
73,3,0
36,5,0
32,5,0
36,2,0
42,2,0
38,2,0
28,0,0
51,3,0
39,0,0
88,5,0
27,1,0
59,2,0
15,0,0
57,1,0
176,19,0
174,19,0
39,1,0
184,19,0
202,21,3
174,18,0
173,18,0
43,3,0
8,2,0
8,2,0
32,1,0
24,0,0
20,0,0
40,1,0
75,4,0
76,3,0
65,3,0
65,3,0
62,1,0
65,3,0
79,5,0
65,3,0
85,2,0
94,2,0
25,0,0
11,1,0
6,1,0
55,2,0
46,3,0
50,3,0
30,1,0
32,0,0
32,0,0
29,1,0
31,0,0
2,1,0
2,1,0
73,2,0
11,0,0
13,0,0
6,1,0
15,0,0
6,1,0
8,0,0
5,0,0
151,4,0
17,3,0
7,3,0
5,1,0
26,2,0
25,1,0
18,1,0
24,2,0
39,2,0
149,20,0
82,10,0
31,3,0
80,7,0
34,2,0
34,2,0
65,9,0
66,9,0
69,10,0
65,9,0
67,10,0
66,10,0
65,9,0
71,13,0
64,8,0
26,1,0
23,0,0
33,3,0
26,2,0
25,1,0
87,5,0
79,4,0
108,6,0
79,4,0
80,5,0
2,0,0
21,2,0
48,4,0
6,0,0
51,2,0
155,24,3
110,8,0
94,6,0
177,9,0
9,0,0
36,0,0
4,2,0
73,4,3
48,4,0
45,3,0
61,6,0
134,19,0
58,2,0
54,12,0
55,12,0
58,13,0
55,12,0
53,11,0
53,11,0
53,11,0
54,12,0
54,12,0
71,15,0
56,13,0
53,11,0
5,0,0
27,8,0
26,7,0
26,7,0
26,7,0
26,7,0
31,1,0
57,2,0
24,4,0
20,2,0
26,1,0
34,1,0
28,1,0
3,0,0
41,2,0
27,2,0
23,2,0
41,2,0
33,1,0
67,9,3
89,13,0
42,3,0
40,3,0
71,1,0
24,1,0
55,1,0
17,2,0
22,2,0
14,2,0
65,0,0
54,3,0
20,3,0
62,5,3
155,13,3
222,17,3
15,2,0
13,1,0
22,3,0
35,5,0
21,1,0
43,3,0
146,9,0
33,0,0
141,22,3
9,0,0
12,0,0
7,1,0
12,1,0
10,2,0
23,2,0
30,1,0
35,3,0
53,5,0
60,6,0
9,0,0
146,3,0
1,0,0
30,2,0
36,3,0
1,0,0
14,0,0
15,0,0
32,1,0
8,0,0
8,2,0
3,1,0
31,7,0
21,6,0
25,6,0
22,7,0
25,7,0
21,6,0
8,2,0
17,1,0
29,2,0
27,3,0
27,1,0
33,1,0
6,0,0
69,11,0
63,6,0
59,4,0
48,5,0
53,7,0
52,6,0
58,10,0
52,6,0
47,5,0
52,7,0
45,3,0
18,0,0
33,8,0
24,1,0
24,4,0
34,8,0
43,11,0
34,9,0
37,9,0
33,8,0
34,8,0
33,8,0
33,8,0
31,3,0
22,2,0
3,0,0
6,2,0
0,0,0
149,13,0
216,17,0
85,7,0
4,0,0
6,0,0
134,20,0
137,21,0
142,22,0
141,21,0
143,20,0
156,24,3
162,22,3
134,19,0
133,19,0
136,21,3
134,20,0
133,19,0
137,21,0
68,1,0
80,5,0
82,6,0
78,4,0
95,8,3
92,7,3
66,1,0
91,6,0
73,3,0
73,3,0
65,0,0
92,6,0
72,2,0
96,8,0
68,2,0
67,2,0
145,11,0
109,5,0
173,16,3
144,9,0
141,8,0
143,10,0
79,3,0
82,2,0
30,3,0
29,1,0
17,0,0
35,3,0
92,10,0
16,0,0
70,9,0
74,11,0
66,9,0
74,11,0
20,1,0
66,9,0
67,10,0
66,9,0
212,14,0
154,4,0
176,7,0
240,21,3
234,19,3
163,3,0
144,1,0
210,13,0
141,3,0
157,3,0
137,1,0
155,4,0
211,14,0
141,2,0
210,13,0
210,14,0
139,2,0
139,0,0
0,0,0
48,4,0
38,2,0
0,0,0
21,3,0
5,0,0
13,0,0
66,5,0
73,3,0
107,9,0
115,8,3
111,10,0
7,0,0
101,6,0
106,7,0
34,3,0
34,3,0
34,0,0
57,3,0
59,3,0
93,14,3
2,0,0
3,0,0
36,4,0
33,1,0
13,0,0
4,0,0
28,3,0
51,4,0
77,18,3
36,4,0
36,4,0
34,4,0
1,0,0
18,1,0
34,1,0
41,1,0
13,1,0
48,2,0
74,13,0
50,2,0
80,5,0
84,7,0
17,1,0
77,3,0
10,0,0
8,1,0
31,4,0
8,0,0
16,0,0
11,0,0
74,12,0
49,3,0
64,11,0
39,2,0
56,10,0
67,12,0
57,11,0
56,10,0
78,14,3
62,11,0
61,12,0
60,11,0
28,1,0
39,1,0
44,4,0
42,1,0
36,1,0
88,14,0
47,0,0
72,11,0
71,12,0
82,11,0
71,11,0
52,4,0
57,2,0
43,0,0
9,0,0
13,1,0
5,1,0
33,0,0
2,1,0
83,5,0
85,5,0
17,0,0
19,1,0
73,2,0
37,1,0
14,0,0
2,0,0
4,0,0
11,2,0
10,0,0
9,2,0
11,0,0
5,0,0
13,1,0
1,0,0
9,2,0
2,0,0
9,4,0
34,3,0
22,1,0
16,1,0
1,0,0
17,4,0
30,7,0
31,8,0
29,5,0
6,0,0
30,7,0
77,1,0
79,4,0
75,2,0
79,3,0
20,2,0
13,1,0
38,3,0
28,2,0
24,2,0
35,4,0
25,3,0
25,3,0
23,2,0
25,3,0
23,2,0
21,0,0
28,2,0
