"0,2-HCore","1,2-HCore","3,2-HCore"
85,4,0
85,4,0
85,4,0
85,5,0
85,9,0
85,3,0
85,3,0
85,9,0
85,9,0
85,9,0
85,9,0
85,9,0
85,9,0
85,5,0
85,5,0
85,7,0
85,5,0
85,4,0
85,2,0
85,4,0
85,1,0
85,7,0
85,7,0
85,4,0
85,1,0
85,4,0
85,4,0
85,4,0
85,1,0
85,1,0
85,1,0
93,6,0
28,1,0
29,1,0
45,3,0
29,2,0
73,12,0
35,2,0
35,2,0
73,12,0
29,1,0
73,12,0
73,12,0
73,12,0
76,12,0
73,12,0
73,12,0
73,12,0
73,12,0
73,12,0
73,12,0
73,12,0
43,6,0
56,7,0
33,2,0
29,2,0
26,1,0
7,1,0
56,8,0
56,5,0
39,2,0
138,4,0
39,4,0
23,1,0
55,4,0
55,3,3
56,7,0
56,8,0
56,6,0
56,6,0
56,9,0
56,6,0
56,3,0
34,2,0
136,18,0
23,1,0
23,1,0
39,2,0
51,10,0
48,11,0
23,2,0
22,0,0
55,3,0
25,1,0
136,18,0
21,2,0
41,11,0
43,0,0
6,0,0
51,1,0
6,1,0
56,7,0
54,1,0
21,0,0
138,0,0
56,7,0
56,8,0
56,6,0
56,6,0
56,6,0
138,2,0
138,10,0
44,6,0
56,6,0
138,13,0
89,19,0
17,2,0
23,7,0
40,3,0
43,3,0
138,5,0
138,5,0
138,10,0
138,13,0
138,5,0
44,3,0
69,4,0
136,4,0
62,4,0
39,1,0
93,4,0
136,16,0
93,4,0
36,4,0
41,3,0
27,0,0
56,7,0
56,7,0
56,7,0
56,7,0
56,7,0
53,0,0
56,4,0
56,8,0
56,8,0
56,8,0
56,8,0
56,4,0
56,8,0
56,3,0
56,4,0
56,2,0
56,8,0
56,4,0
55,3,0
55,4,0
34,3,0
28,1,0
44,8,0
14,2,0
18,2,0
26,0,0
138,8,0
94,4,0
94,4,0
138,3,0
138,2,0
9,0,0
94,12,0
94,12,0
94,12,3
136,12,3
94,12,0
94,12,0
94,12,0
94,12,0
94,12,0
94,12,0
94,12,0
94,12,0
94,4,0
94,2,0
138,8,0
138,8,0
138,13,0
138,8,0
138,8,0
138,8,0
138,8,0
138,8,0
94,13,3
94,8,3
94,3,0
94,13,0
94,4,0
94,8,3
94,5,0
94,5,3
94,2,0
94,2,0
94,13,0
94,2,0
94,2,0
136,18,3
94,4,0
94,2,0
94,13,0
94,13,3
94,13,3
94,13,0
94,13,0
94,13,0
94,13,3
94,13,0
94,13,0
94,1,0
94,3,0
94,8,0
94,8,0
136,4,0
136,8,0
94,4,0
94,3,0
94,8,3
94,8,0
94,4,3
94,4,0
94,3,0
94,11,0
94,0,0
94,0,0
94,2,0
94,2,0
94,1,0
94,0,0
94,1,0
94,3,0
94,0,0
138,16,0
138,1,0
43,6,0
12,1,0
18,1,0
18,2,0
43,1,0
136,18,0
24,1,0
43,3,3
31,4,3
43,11,3
43,0,0
56,9,0
136,18,0
47,10,0
43,11,0
5,0,0
28,1,0
28,1,0
13,1,0
136,18,0
36,1,0
138,3,0
50,3,0
23,7,0
3,0,0
31,2,0
31,4,0
56,9,0
56,2,0
56,2,0
29,0,0
136,18,3
136,3,0
136,3,0
41,2,0
41,4,0
39,2,0
29,0,0
41,4,0
31,4,0
35,4,0
29,0,0
138,5,3
138,3,0
138,16,3
34,3,3
136,16,0
93,6,0
23,0,0
138,6,0
138,10,0
138,6,0
138,13,0
138,16,0
138,5,0
138,5,0
30,4,0
89,19,0
64,1,0
71,1,0
136,1,0
136,1,0
13,0,0
13,0,0
14,1,0
42,2,0
19,2,0
51,2,0
138,6,0
138,10,0
138,4,0
138,5,0
39,2,0
136,4,0
26,2,0
25,2,0
8,0,0
18,2,0
93,2,0
93,6,0
15,1,0
138,0,0
17,2,0
93,2,0
12,4,0
56,9,0
54,6,0
31,1,0
18,1,0
15,0,0
18,1,0
138,0,0
18,0,0
52,3,0
31,2,0
138,1,0
138,3,0
138,3,0
138,3,0
138,3,0
138,10,0
138,4,0
138,3,0
138,16,0
138,5,0
138,5,0
138,5,0
138,13,0
138,16,3
138,5,0
138,0,0
138,6,0
138,6,0
138,6,0
138,6,0
138,3,0
138,0,0
138,16,0
138,1,0
138,1,0
138,13,0
138,16,0
138,0,0
138,10,0
138,10,0
138,10,0
138,10,0
138,10,0
138,10,0
138,5,0
138,5,0
138,5,0
138,5,0
138,3,0
138,3,0
138,1,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,3,0
138,4,0
138,3,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,4,0
138,4,0
138,4,0
138,1,0
138,3,0
138,5,0
138,5,0
138,4,0
138,1,0
138,2,0
138,3,0
138,3,0
138,0,0
138,1,0
138,3,0
138,1,0
138,1,0
138,4,0
138,5,0
138,5,0
138,0,0
138,3,0
138,4,0
138,2,0
138,4,0
138,4,0
30,2,0
0,0,0
42,1,0
43,2,0
43,1,0
42,0,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
44,1,0
42,1,0
42,1,0
44,3,0
44,3,0
43,3,0
44,8,0
44,8,0
55,8,3
48,6,0
44,8,0
44,6,0
48,6,0
44,8,0
44,8,0
44,6,0
43,0,0
43,3,0
42,1,0
4,0,0
18,2,0
31,3,0
32,4,0
34,3,0
8,0,0
19,2,0
19,1,0
8,0,0
22,2,0
24,2,0
12,1,0
13,1,0
8,0,0
9,0,0
39,1,0
21,1,0
64,4,0
9,4,0
4,1,0
56,9,0
54,6,0
56,9,0
54,6,0
56,7,0
56,7,0
56,9,0
56,9,0
56,9,0
56,9,0
61,7,0
56,2,0
56,7,0
56,7,0
56,7,0
54,6,0
54,6,0
47,0,0
50,3,0
67,9,0
52,3,0
50,1,0
67,9,0
67,9,0
67,9,0
67,9,0
74,9,3
80,9,3
67,9,0
65,9,0
54,4,3
52,2,0
50,3,0
52,3,0
49,0,0
49,0,0
50,3,0
49,0,0
14,1,0
27,2,0
29,1,0
36,1,0
13,0,0
36,2,0
13,1,0
12,1,0
13,0,0
13,2,0
13,2,0
45,3,0
33,2,0
33,2,0
31,2,0
47,4,0
31,2,0
32,4,0
34,2,0
23,3,0
17,3,0
19,3,0
14,4,0
20,1,0
19,1,0
64,2,0
20,1,0
18,0,0
29,1,0
9,0,0
41,11,0
45,1,0
9,1,0
2,1,0
31,3,0
31,3,0
55,2,0
26,2,0
31,1,0
19,2,0
25,3,0
22,2,0
21,0,0
2,0,0
30,4,0
41,11,0
27,1,0
9,0,0
12,3,0
7,1,0
9,1,0
9,2,0
5,0,0
22,1,0
37,3,0
93,4,0
93,8,0
19,1,0
19,0,0
17,1,0
93,8,0
73,1,0
42,1,0
43,1,0
18,3,0
18,3,0
17,3,0
6,0,0
29,3,0
21,0,0
22,0,0
24,3,0
21,1,0
24,3,0
12,1,0
26,1,0
50,1,0
29,0,0
28,1,0
30,2,0
18,0,0
17,0,0
10,2,0
27,1,0
24,4,0
23,4,0
24,4,0
43,3,3
38,1,0
43,2,0
27,1,0
18,0,0
18,1,0
44,4,0
22,6,0
44,4,0
44,4,0
44,4,0
44,4,0
34,3,0
45,2,0
14,2,0
9,0,0
28,1,0
3,0,0
93,5,0
93,6,0
43,1,0
55,2,0
28,2,0
18,2,0
17,2,0
24,2,0
52,2,0
43,11,0
52,2,0
26,0,0
28,3,0
3,0,0
71,4,0
136,3,0
35,2,0
34,3,0
33,3,3
38,1,0
93,4,0
93,6,0
93,4,0
43,3,0
5,2,0
55,2,0
55,5,0
55,2,0
55,2,0
55,7,0
55,3,0
55,5,0
55,2,0
55,3,0
55,3,0
55,5,0
55,5,0
55,3,0
55,3,0
55,3,0
55,3,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,7,0
55,5,0
55,5,0
55,3,0
55,1,0
55,2,0
55,2,0
52,2,0
62,2,0
62,2,0
28,3,0
30,3,0
26,0,0
31,2,0
136,3,0
23,1,0
64,2,0
136,3,0
136,3,0
37,0,0
19,0,0
23,2,0
7,2,0
52,3,0
52,3,3
52,2,0
60,4,0
52,1,0
52,2,0
52,2,0
59,4,0
59,4,0
52,2,0
52,1,0
52,1,0
52,1,0
52,1,0
52,1,0
52,1,0
4,0,0
28,2,0
28,2,0
62,3,0
62,2,0
62,3,0
20,1,0
39,2,0
17,2,0
5,0,0
4,1,0
7,1,0
4,2,0
93,4,0
136,18,3
93,5,3
93,8,3
93,6,0
93,5,0
93,3,0
93,4,0
136,16,0
93,4,0
136,16,3
136,16,3
136,16,0
136,16,0
136,16,3
136,16,0
136,16,0
136,16,3
136,16,3
136,16,3
136,16,0
93,6,3
93,5,0
93,8,0
93,11,3
93,3,0
93,8,3
93,6,0
93,8,3
93,8,0
93,2,0
93,2,0
93,5,0
93,4,0
93,5,3
93,4,0
93,5,0
71,2,0
136,4,0
2,0,0
45,4,0
37,2,0
21,2,0
8,2,0
8,2,0
34,3,0
34,4,0
34,3,0
33,3,0
33,3,0
34,3,0
23,2,0
136,5,3
136,5,3
136,4,0
47,3,0
27,0,0
41,11,0
11,0,0
43,1,0
17,2,0
17,2,0
49,10,0
17,3,0
0,0,0
27,2,0
28,1,0
5,0,0
34,4,0
29,1,0
5,1,0
28,1,0
25,2,0
22,1,0
26,4,0
25,2,0
25,4,0
25,0,0
136,18,0
9,0,0
136,18,0
136,4,0
31,2,0
38,4,0
29,1,0
136,12,0
136,2,0
26,3,0
38,1,0
23,1,0
15,0,0
12,0,0
19,3,0
62,4,0
62,3,0
62,4,0
20,1,0
14,1,0
136,18,0
14,0,0
2,0,0
12,0,0
39,2,0
47,10,0
30,4,0
23,7,0
8,1,0
3,0,0
42,3,0
30,4,0
30,4,0
30,2,0
30,2,0
30,2,0
28,0,0
34,3,0
30,0,0
62,3,0
24,1,0
35,2,0
14,0,0
39,1,0
136,18,0
136,18,0
38,1,0
136,18,0
136,18,3
136,18,0
136,18,0
39,2,0
7,2,0
7,2,0
24,1,0
20,0,0
18,0,0
21,1,0
62,3,0
62,3,0
62,3,0
62,3,0
62,1,0
62,2,0
62,4,0
62,2,0
62,2,0
62,2,0
23,0,0
8,1,0
6,1,0
28,2,0
28,3,0
28,2,0
28,1,0
28,0,0
28,0,0
28,1,0
28,0,0
2,1,0
2,1,0
71,2,0
10,0,0
11,0,0
5,1,0
11,0,0
5,1,0
5,0,0
5,0,0
136,3,0
10,3,0
5,2,0
5,1,0
24,1,0
24,1,0
12,1,0
12,1,0
33,2,0
89,19,0
52,9,0
28,3,0
52,3,0
30,2,0
26,2,0
44,8,0
44,8,0
44,8,0
44,8,0
44,8,0
44,8,0
44,8,0
44,8,0
44,8,0
23,1,0
23,0,0
24,2,0
23,1,0
23,1,0
71,4,0
71,4,0
75,4,0
71,4,0
71,4,0
2,0,0
18,2,0
44,4,0
6,0,0
40,2,0
89,19,3
72,4,0
71,4,0
136,4,0
7,0,0
35,0,0
4,2,0
64,4,3
44,3,0
44,3,0
44,4,0
89,19,0
51,2,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
44,11,0
5,0,0
23,7,0
23,7,0
23,7,0
23,7,0
23,7,0
29,1,0
50,2,0
19,2,0
18,2,0
19,1,0
22,1,0
28,1,0
1,0,0
38,2,0
22,2,0
20,2,0
30,2,0
24,1,0
48,4,3
58,10,0
38,3,0
38,3,0
71,1,0
22,1,0
45,1,0
12,2,0
12,2,0
12,2,0
64,0,0
39,3,0
18,3,0
50,3,3
89,8,3
136,12,3
10,2,0
10,1,0
10,2,0
27,3,0
19,1,0
34,2,0
89,8,0
28,0,0
89,19,3
9,0,0
11,0,0
7,1,0
12,1,0
9,2,0
21,2,0
28,1,0
29,3,0
41,3,0
44,5,0
9,0,0
136,3,0
1,0,0
27,2,0
32,2,0
1,0,0
9,0,0
14,0,0
27,1,0
8,0,0
7,1,0
3,1,0
23,6,0
21,6,0
21,6,0
21,6,0
21,6,0
21,6,0
6,2,0
16,1,0
21,2,0
21,2,0
21,1,0
31,1,0
5,0,0
44,5,0
44,4,0
44,4,0
44,4,0
44,5,0
44,5,0
44,5,0
44,5,0
44,4,0
44,4,0
44,3,0
18,0,0
23,8,0
18,1,0
19,2,0
23,8,0
23,8,0
23,8,0
23,8,0
23,8,0
23,8,0
23,8,0
23,8,0
23,2,0
18,2,0
3,0,0
6,2,0
0,0,0
89,8,0
136,12,0
73,4,0
4,0,0
5,0,0
89,19,0
89,19,0
89,19,0
89,19,0
89,19,0
89,19,3
89,19,3
89,19,0
89,19,0
89,19,3
89,19,0
89,19,0
89,19,0
64,1,0
64,3,0
64,3,0
64,3,0
67,5,3
67,5,3
64,1,0
64,5,0
64,3,0
64,3,0
64,0,0
64,5,0
64,2,0
64,6,0
64,1,0
64,1,0
89,8,0
77,4,0
89,8,3
89,8,0
89,8,0
89,8,0
71,2,0
71,1,0
23,3,0
23,1,0
15,0,0
30,3,0
56,9,0
15,0,0
52,9,0
52,9,0
52,9,0
52,9,0
18,1,0
52,9,0
52,9,0
52,9,0
136,12,0
136,3,0
136,4,0
136,12,3
136,12,3
136,3,0
136,1,0
136,12,0
136,2,0
136,2,0
136,1,0
136,4,0
136,12,0
136,1,0
136,12,0
136,12,0
136,2,0
136,0,0
0,0,0
35,2,0
31,2,0
0,0,0
19,3,0
5,0,0
12,0,0
48,4,0
50,2,0
73,6,0
77,6,3
73,6,0
6,0,0
73,4,0
73,4,0
30,3,0
30,3,0
26,0,0
53,3,0
42,3,0
55,11,3
2,0,0
3,0,0
28,4,0
28,1,0
13,0,0
4,0,0
21,3,0
43,3,0
43,11,3
31,4,0
31,4,0
31,4,0
1,0,0
16,1,0
28,1,0
31,1,0
12,1,0
43,2,0
43,11,0
43,2,0
73,4,0
73,4,0
14,1,0
73,3,0
9,0,0
8,1,0
24,3,0
7,0,0
12,0,0
7,0,0
50,10,0
39,2,0
47,10,0
35,2,0
47,10,0
48,10,0
47,10,0
47,10,0
44,11,3
41,11,0
41,11,0
41,11,0
26,1,0
36,1,0
36,4,0
36,1,0
35,1,0
48,11,0
43,0,0
43,11,0
43,11,0
43,11,0
43,11,0
43,4,0
43,2,0
43,0,0
9,0,0
11,1,0
5,1,0
29,0,0
2,1,0
73,3,0
73,3,0
13,0,0
18,1,0
60,1,0
35,1,0
13,0,0
2,0,0
3,0,0
11,2,0
7,0,0
5,2,0
10,0,0
5,0,0
12,1,0
1,0,0
9,2,0
2,0,0
9,4,0
21,2,0
21,1,0
14,1,0
1,0,0
14,4,0
25,5,0
25,5,0
25,5,0
6,0,0
25,5,0
73,1,0
73,3,0
73,1,0
73,3,0
17,1,0
12,1,0
21,2,0
21,2,0
21,1,0
21,2,0
21,3,0
21,3,0
21,2,0
21,3,0
21,2,0
