"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex"
66,14,0
63,4,0
63,3,0
76,6,0
64,14,0
73,5,0
82,8,0
71,14,0
103,14,0
107,13,0
101,9,0
100,6,0
70,5,0
62,0,0
64,5,0
67,4,0
66,4,0
67,5,0
65,3,0
62,14,0
62,5,0
60,0,0
61,3,0
62,5,0
65,3,0
65,3,0
66,5,0
62,3,0
65,14,0
79,7,0
77,7,0
77,7,0
65,14,0
62,2,0
73,14,0
65,14,0
62,14,0
62,14,0
63,14,0
64,14,0
65,14,0
64,14,0
60,0,0
61,1,0
60,0,0
71,2,0
62,2,0
60,2,0
60,2,0
63,1,0
64,5,0
60,0,0
60,1,0
60,1,0
60,1,0
60,1,0
58,3,0
32,4,0
51,2,0
52,2,0
36,2,0
27,1,0
7,0,0
21,2,0
106,13,0
152,13,0
60,2,0
26,2,0
35,4,0
494,14,0
494,12,0
494,12,0
494,14,0
494,12,0
494,13,0
494,12,0
494,12,0
494,13,0
494,12,0
494,12,0
494,12,0
494,26,0
494,17,0
494,12,0
494,13,0
494,13,3
494,12,0
494,15,0
494,18,3
494,13,0
494,16,3
494,16,0
494,15,3
494,12,0
494,12,0
494,26,3
494,10,0
494,12,0
494,15,0
494,48,0
494,21,0
494,13,0
494,10,0
494,10,0
494,10,3
494,5,0
494,13,0
494,26,0
494,9,0
494,8,3
494,33,3
494,8,0
494,6,0
494,33,0
494,14,0
494,26,0
494,48,0
494,33,0
494,18,0
494,5,0
494,33,0
494,13,0
494,13,0
494,15,0
494,17,0
494,14,0
494,13,0
494,14,0
494,33,0
494,6,0
494,7,0
494,14,0
494,13,0
494,12,0
494,12,0
494,13,0
494,14,0
494,12,0
494,12,0
494,26,0
494,4,0
494,10,0
494,5,0
494,48,0
494,4,0
494,5,0
494,6,0
494,48,0
494,33,0
494,0,0
494,17,0
494,48,0
494,33,0
494,17,0
494,17,0
494,4,0
494,4,0
494,20,0
494,13,0
494,15,0
494,33,0
494,9,0
494,17,0
494,12,0
494,6,0
494,26,0
494,26,0
494,26,0
494,26,3
494,26,0
494,26,0
494,26,0
494,26,3
494,26,0
494,26,0
494,26,0
494,26,0
494,26,0
494,26,3
494,27,3
494,26,0
494,26,0
494,26,0
494,26,0
494,26,0
494,26,3
494,26,0
494,10,0
494,10,0
494,9,0
494,10,0
494,10,0
494,10,0
494,9,0
494,8,0
494,10,0
494,8,0
494,6,0
494,6,0
494,6,0
494,20,0
494,48,0
494,33,0
494,15,0
494,14,3
494,48,0
494,14,0
494,48,0
494,17,0
494,6,0
494,3,0
494,3,0
494,11,0
494,21,0
494,11,3
494,16,0
494,21,0
494,33,0
494,11,0
494,9,0
494,18,0
494,8,0
494,48,0
494,14,0
494,6,0
494,48,0
494,10,0
494,19,3
494,9,0
494,21,0
494,33,0
494,19,0
494,19,0
494,33,0
494,8,0
494,14,3
494,19,0
494,6,3
494,14,0
494,5,0
494,5,0
494,48,0
494,18,0
494,17,0
494,20,0
494,48,0
494,17,0
494,9,0
494,13,0
494,19,0
494,12,3
494,14,3
494,7,0
494,5,0
494,18,3
494,18,3
494,48,6
494,20,4
494,18,3
494,20,3
494,19,3
494,18,3
494,21,3
494,18,3
494,8,0
494,33,0
494,7,0
494,8,0
494,5,0
494,8,0
494,48,3
494,14,3
494,8,3
494,33,0
494,16,0
494,21,0
494,17,0
494,7,3
494,48,0
494,2,0
494,48,0
494,21,0
494,19,0
494,21,0
494,9,0
494,10,0
494,8,0
494,10,0
494,12,3
494,10,0
494,33,3
494,4,0
494,48,0
494,14,0
494,8,0
494,14,0
494,10,0
494,13,0
494,13,0
494,13,3
494,11,0
494,11,0
494,17,0
494,7,0
494,48,0
494,16,0
494,21,3
494,22,3
494,48,0
494,16,0
494,9,0
494,9,0
494,20,3
494,48,0
494,6,3
494,16,0
494,16,0
494,18,0
494,17,0
494,14,0
494,14,0
494,14,0
494,16,0
494,18,0
494,33,0
494,10,0
494,48,0
494,33,0
494,48,0
494,19,0
494,33,3
494,8,0
494,7,3
494,22,3
494,48,3
494,14,3
494,33,0
494,10,0
494,16,0
494,33,0
494,10,0
494,8,0
494,20,3
494,22,3
494,48,0
494,3,0
494,14,0
494,14,0
494,14,0
494,14,3
494,14,0
494,14,0
494,14,0
494,10,0
494,48,0
494,24,3
494,20,0
494,21,3
494,22,3
494,20,0
494,20,0
494,20,0
494,20,3
494,20,3
494,20,0
494,20,0
494,20,3
494,20,0
494,20,0
494,20,0
494,21,0
494,22,3
494,22,0
494,21,0
494,22,3
494,23,3
494,21,0
494,21,3
494,21,0
494,21,0
494,21,0
494,21,0
494,21,3
494,21,0
494,48,3
494,48,3
494,48,0
494,48,3
494,48,3
494,48,3
494,48,3
494,48,3
494,48,4
494,48,0
494,48,0
494,48,0
494,48,3
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,48,0
494,10,0
494,18,0
494,18,3
494,33,0
494,14,0
494,11,0
494,14,3
494,17,3
494,15,3
494,21,0
494,10,3
494,16,0
494,20,0
494,9,0
494,10,0
494,11,0
494,19,0
494,8,0
494,6,0
494,12,0
494,2,0
494,3,0
494,19,0
494,19,3
494,16,0
494,14,0
494,16,0
494,13,0
494,10,0
494,10,3
494,10,3
494,10,0
494,12,0
494,23,0
494,33,0
494,15,0
494,12,0
494,21,0
494,17,0
494,19,0
494,33,0
494,8,0
494,33,0
494,5,0
494,6,0
494,19,0
494,33,0
494,8,0
494,4,0
494,12,3
494,9,0
494,19,0
494,20,0
494,19,0
494,19,0
494,19,0
494,33,0
494,33,0
494,33,0
494,33,0
494,33,0
494,33,3
494,33,0
494,33,0
494,33,0
494,7,0
494,7,0
494,3,0
494,3,0
494,9,0
494,11,0
494,11,0
494,4,0
494,10,0
494,6,0
494,5,0
494,17,0
494,7,0
494,3,0
494,17,0
494,17,0
494,17,0
494,4,0
494,8,0
494,7,0
494,11,0
494,17,0
494,11,0
494,0,0
494,6,0
494,3,0
494,10,0
494,10,0
494,17,0
494,2,0
494,2,0
494,0,0
24,1,0
32,2,0
28,0,0
95,8,0
95,2,0
11,0,0
94,8,0
93,4,0
98,11,0
9,1,0
7,1,0
4,0,0
93,5,0
93,2,0
90,3,0
88,1,0
154,16,0
97,3,0
32,2,0
27,1,0
11,1,0
9,1,0
15,0,0
8,1,0
33,3,0
31,3,0
28,3,0
28,3,0
25,2,0
25,2,0
9,1,0
9,2,0
8,1,0
94,7,0
5,1,0
97,4,0
85,1,0
138,13,0
50,8,0
45,1,0
63,2,0
61,3,0
98,12,0
71,3,0
65,5,0
139,5,0
139,16,0
53,12,0
141,5,0
54,12,0
50,3,0
140,18,0
145,12,0
57,12,3
60,12,3
69,12,0
59,12,0
72,12,0
51,12,0
44,12,0
48,12,0
52,11,3
93,5,0
103,11,0
91,1,0
96,6,0
94,4,0
93,0,0
95,5,0
104,10,0
96,4,0
122,5,0
123,7,0
121,4,0
94,7,0
91,1,0
94,7,0
94,7,0
95,7,0
94,7,0
101,6,0
96,6,0
96,6,0
95,6,0
95,6,0
95,6,0
91,1,0
93,5,0
94,5,0
93,5,0
93,4,0
91,2,0
93,1,0
106,14,0
99,10,0
98,10,0
98,10,0
98,10,0
98,10,0
98,10,0
98,10,0
97,6,0
91,2,0
96,5,0
109,14,0
91,1,0
91,1,0
91,0,0
106,13,0
91,2,0
107,14,0
91,0,0
91,1,0
112,14,0
97,5,0
96,5,0
96,5,0
106,13,0
106,13,0
91,0,0
106,13,0
106,14,0
106,13,0
106,13,0
106,13,0
91,3,0
91,2,0
91,2,0
92,1,0
91,1,0
93,0,0
91,0,0
91,1,0
17,0,0
13,1,0
138,2,0
39,1,0
14,1,0
20,1,0
13,1,0
14,1,0
15,1,0
22,1,0
3,0,0
36,1,0
50,6,3
105,8,3
101,2,0
46,5,0
45,4,0
49,6,0
43,6,0
43,3,0
42,1,0
51,4,0
40,3,0
39,3,0
38,1,0
36,0,0
45,5,0
45,5,0
49,6,0
37,6,0
38,6,0
37,6,0
37,6,0
37,6,0
41,1,0
67,3,0
65,4,3
70,6,0
69,5,0
69,5,0
46,3,0
46,4,0
38,2,0
66,9,0
143,5,0
40,3,0
47,4,0
28,3,0
35,3,0
45,0,0
1,0,0
29,0,0
61,1,0
61,1,0
15,0,0
6,0,0
12,0,0
42,0,0
17,0,0
18,1,0
18,2,0
28,2,0
28,1,0
4,2,0
56,4,0
34,2,0
139,18,0
41,2,0
32,4,0
18,2,0
29,3,0
43,11,0
138,0,0
85,3,0
92,8,0
91,7,0
118,6,0
116,5,0
116,5,0
116,5,0
118,13,0
86,1,0
88,3,0
93,8,0
85,1,0
90,4,0
90,4,0
85,1,0
88,9,0
88,6,0
89,8,0
84,4,0
90,7,0
94,8,0
87,3,0
85,9,0
85,9,0
90,8,0
85,1,0
85,1,0
85,4,0
99,4,0
86,4,0
86,5,0
89,9,0
89,3,0
88,3,0
84,9,0
84,9,0
95,9,0
84,9,0
86,9,0
85,9,0
97,7,0
85,5,0
92,8,0
85,5,0
97,4,0
85,2,0
84,4,0
84,1,0
100,8,0
96,8,0
84,4,0
84,1,0
84,4,0
84,4,0
84,4,0
89,1,0
84,1,0
86,1,0
94,6,0
28,1,0
27,2,0
43,3,0
27,2,0
75,12,0
36,2,0
37,2,0
79,12,0
30,1,0
74,12,0
76,12,0
74,12,0
82,12,0
75,12,0
74,12,0
74,12,0
74,12,0
74,12,0
74,12,0
74,12,0
47,6,0
72,8,0
33,2,0
37,3,0
26,1,0
6,1,0
61,9,0
62,6,0
42,3,0
140,6,0
38,5,0
24,1,0
57,5,0
55,3,3
77,9,0
60,9,0
60,7,0
61,7,0
71,9,0
58,6,0
57,3,0
38,2,0
141,18,0
26,1,0
26,1,0
40,2,0
52,10,0
52,11,0
24,2,0
22,0,0
56,3,0
27,1,0
138,18,0
19,2,0
42,11,0
43,0,0
6,0,0
51,1,0
5,1,0
75,7,0
53,1,0
22,0,0
138,0,0
75,8,0
59,9,0
59,6,0
59,7,0
60,7,0
139,2,0
139,10,0
50,6,0
59,6,0
138,13,0
89,19,0
17,2,0
19,7,0
42,3,0
48,3,0
139,5,0
140,6,0
139,10,0
139,13,0
139,7,0
59,3,0
79,4,0
144,5,0
64,4,0
40,1,0
101,4,0
155,16,0
101,5,0
40,5,0
48,3,0
27,0,0
72,7,0
72,8,0
72,7,0
72,7,0
72,7,0
54,0,0
61,4,0
60,8,0
56,8,0
55,8,0
52,8,0
75,4,0
59,8,0
65,4,0
59,5,0
64,2,0
52,8,0
54,4,0
62,3,0
52,4,0
36,3,0
28,1,0
50,8,0
12,2,0
16,2,0
26,0,0
146,8,0
95,4,0
95,4,0
138,3,0
138,2,0
9,0,0
102,12,0
98,12,0
108,12,3
155,12,3
100,12,0
99,12,0
97,12,0
107,12,0
97,12,0
97,12,0
97,12,0
97,12,0
108,4,0
99,3,0
146,9,0
146,9,0
146,13,0
146,9,0
146,9,0
146,8,0
146,8,0
146,9,0
102,13,3
100,8,3
97,4,0
105,13,0
97,5,0
97,9,3
100,6,0
99,7,3
98,3,0
98,2,0
103,13,0
95,3,0
95,2,0
155,18,3
107,4,0
98,3,0
101,13,0
104,13,3
102,13,3
105,13,0
110,14,0
101,13,0
101,13,3
101,13,0
102,13,0
94,1,0
120,3,0
118,8,0
95,8,0
155,5,0
155,9,0
97,4,0
97,3,0
98,9,3
105,9,0
95,5,3
95,4,0
95,3,0
98,11,0
94,0,0
96,0,0
95,2,0
108,2,0
94,1,0
94,0,0
94,1,0
94,3,0
94,0,0
138,16,0
138,1,0
44,6,0
12,1,0
19,1,0
20,2,0
50,1,0
138,18,0
26,1,0
45,4,3
33,4,3
47,11,3
44,0,0
63,9,0
138,18,0
44,10,0
47,11,0
5,0,0
28,1,0
28,1,0
12,2,0
139,18,0
36,1,0
138,3,0
49,4,0
17,7,0
3,0,0
30,2,0
30,4,0
72,9,0
60,2,0
63,2,0
29,0,0
141,18,3
140,3,0
140,3,0
49,2,0
49,4,0
41,2,0
30,0,0
41,4,0
30,4,0
35,4,0
29,0,0
138,6,3
138,4,0
138,16,3
36,4,3
154,16,0
98,6,0
23,0,0
138,6,0
138,10,0
138,7,0
138,13,0
138,16,0
139,6,0
138,5,0
34,4,0
92,19,0
68,1,0
75,1,0
139,1,0
139,1,0
13,0,0
14,0,0
14,1,0
43,2,0
17,2,0
52,2,0
138,7,0
138,10,0
138,4,0
139,6,0
41,2,0
137,4,0
27,2,0
22,2,0
9,0,0
18,3,0
91,3,0
101,6,0
14,1,0
138,0,0
15,2,0
91,2,0
9,4,0
62,9,0
48,6,0
32,1,0
18,1,0
15,0,0
17,1,0
138,0,0
18,0,0
57,3,0
32,3,0
138,1,0
138,3,0
138,3,0
138,3,0
138,3,0
139,10,0
144,5,0
138,4,0
139,16,0
140,6,0
139,5,0
138,5,0
138,13,0
138,16,3
139,6,0
138,0,0
138,6,0
138,6,0
138,6,0
138,6,0
138,4,0
138,0,0
138,16,0
138,1,0
138,1,0
138,13,0
138,16,0
138,0,0
140,10,0
138,10,0
138,10,0
138,10,0
138,10,0
138,10,0
140,5,0
138,5,0
138,5,0
139,5,0
138,3,0
138,4,0
138,1,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,13,0
138,3,0
139,5,0
138,4,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
138,16,0
139,16,0
138,4,0
138,5,0
138,5,0
138,1,0
138,4,0
138,5,0
139,6,0
138,4,0
140,1,0
138,2,0
138,4,0
139,4,0
138,0,0
138,1,0
138,3,0
138,1,0
138,1,0
138,4,0
140,6,0
139,5,0
138,0,0
138,3,0
141,5,0
138,2,0
138,4,0
141,5,0
30,2,0
0,0,0
45,1,0
47,2,0
46,1,0
44,0,0
69,7,0
63,7,0
63,7,0
63,7,0
72,8,0
72,7,0
63,7,0
63,7,0
50,1,0
43,1,0
43,1,0
54,3,0
54,3,0
48,3,0
48,8,0
50,8,0
62,8,3
58,6,0
50,8,0
48,6,0
60,6,0
48,8,0
48,8,0
53,6,0
49,0,0
48,3,0
46,1,0
4,0,0
16,3,0
29,3,0
29,5,0
38,4,0
8,0,0
21,2,0
20,1,0
8,0,0
21,2,0
22,2,0
11,1,0
12,1,0
8,0,0
9,0,0
38,1,0
18,1,0
72,4,0
5,4,0
3,1,0
62,9,0
50,6,0
65,9,0
49,6,0
70,8,0
70,8,0
62,9,0
62,9,0
62,9,0
62,9,0
82,8,0
66,2,0
71,8,0
70,8,0
70,8,0
48,6,0
48,6,0
47,0,0
51,3,0
68,9,0
51,4,0
52,1,0
67,9,0
67,9,0
67,9,0
67,9,0
79,10,3
81,10,3
68,9,0
67,9,0
57,4,3
57,2,0
49,4,0
53,3,0
49,0,0
49,0,0
49,3,0
49,0,0
13,1,0
26,2,0
31,1,0
36,1,0
15,0,0
37,2,0
11,1,0
11,1,0
14,0,0
12,2,0
12,2,0
51,3,0
36,2,0
36,2,0
29,2,0
51,4,0
29,2,0
31,4,0
38,3,0
20,4,0
15,3,0
18,3,0
13,4,0
20,1,0
18,1,0
68,2,0
20,1,0
18,0,0
29,1,0
10,0,0
42,11,0
44,1,0
10,1,0
1,1,0
33,3,0
33,3,0
56,3,0
26,2,0
36,1,0
21,2,0
26,3,0
24,2,0
21,0,0
2,0,0
29,4,0
39,11,0
26,1,0
11,0,0
14,3,0
6,1,0
9,1,0
9,2,0
5,0,0
22,1,0
42,3,0
103,4,0
101,8,0
18,1,0
21,0,0
16,1,0
95,8,0
73,1,0
45,1,0
48,1,0
18,3,0
17,3,0
17,3,0
6,0,0
29,3,0
21,0,0
23,0,0
26,3,0
21,1,0
26,3,0
11,1,0
25,1,0
51,1,0
30,0,0
27,1,0
33,3,0
19,0,0
17,0,0
12,2,0
28,1,0
22,4,0
20,4,0
22,4,0
52,4,3
41,1,0
51,2,0
28,1,0
18,0,0
18,1,0
44,4,0
21,6,0
42,4,0
42,5,0
42,4,0
42,4,0
36,3,0
45,2,0
14,2,0
9,0,0
27,1,0
3,0,0
110,6,0
101,7,0
47,1,0
59,2,0
32,2,0
16,2,0
15,2,0
24,2,0
55,3,0
50,11,0
55,2,0
26,0,0
32,3,0
3,0,0
76,4,0
141,3,0
39,2,0
38,3,0
31,3,3
42,1,0
106,5,0
96,6,0
98,4,0
46,4,0
4,2,0
53,2,0
54,5,0
54,2,0
55,2,0
59,7,0
66,4,0
55,5,0
55,2,0
55,3,0
58,4,0
66,6,0
53,5,0
55,3,0
56,3,0
57,3,0
54,3,0
58,7,0
58,7,0
58,7,0
58,7,0
58,7,0
58,7,0
58,7,0
54,5,0
57,5,0
55,3,0
57,1,0
53,2,0
53,2,0
54,3,0
63,2,0
63,2,0
33,3,0
29,3,0
28,0,0
42,2,0
141,3,0
28,1,0
70,2,0
141,3,0
141,3,0
39,0,0
19,0,0
21,2,0
7,2,0
52,3,0
52,4,3
52,2,0
63,4,0
52,2,0
52,2,0
54,2,0
61,4,0
61,4,0
52,2,0
51,1,0
51,1,0
51,1,0
52,1,0
51,1,0
52,1,0
4,0,0
26,2,0
26,2,0
61,3,0
61,3,0
62,4,0
20,1,0
40,2,0
15,2,0
5,0,0
3,1,0
6,1,0
2,2,0
98,4,0
154,19,3
116,7,3
102,9,3
101,7,0
95,5,0
91,3,0
92,4,0
154,16,0
100,4,0
155,16,3
154,16,3
153,16,0
153,16,0
156,16,3
153,16,0
153,16,0
153,16,3
156,16,3
154,16,3
153,16,0
109,8,3
98,5,0
98,8,0
94,11,3
92,3,0
95,9,3
94,6,0
98,9,3
100,8,0
92,2,0
91,2,0
102,5,0
101,4,0
114,7,3
101,4,0
102,5,0
73,2,0
136,4,0
2,0,0
47,4,0
35,2,0
21,2,0
6,2,0
6,3,0
39,4,0
39,5,0
41,4,0
33,3,0
33,3,0
38,4,0
27,2,0
148,6,3
141,5,3
139,4,0
46,3,0
27,0,0
41,11,0
11,0,0
46,1,0
17,2,0
16,2,0
49,10,0
16,3,0
0,0,0
26,2,0
32,1,0
5,0,0
31,4,0
28,1,0
5,1,0
31,1,0
26,3,0
22,1,0
27,5,0
26,2,0
23,4,0
27,0,0
139,18,0
9,0,0
139,18,0
139,5,0
34,2,0
38,4,0
32,1,0
152,13,0
137,2,0
26,3,0
42,1,0
22,1,0
15,0,0
12,0,0
16,3,0
63,4,0
63,3,0
64,5,0
18,1,0
13,1,0
138,18,0
15,0,0
2,0,0
12,0,0
41,2,0
42,10,0
30,4,0
19,7,0
7,1,0
3,0,0
47,3,0
30,4,0
27,4,0
30,2,0
33,2,0
33,2,0
28,0,0
36,3,0
33,0,0
62,3,0
23,1,0
42,2,0
14,0,0
41,1,0
139,18,0
138,18,0
37,1,0
138,18,0
145,18,3
138,18,0
138,18,0
38,2,0
6,2,0
6,2,0
25,1,0
21,0,0
18,0,0
26,1,0
62,3,0
62,3,0
61,3,0
61,3,0
61,1,0
61,3,0
65,5,0
61,2,0
65,2,0
65,2,0
23,0,0
8,1,0
5,1,0
34,2,0
32,3,0
33,2,0
28,1,0
29,0,0
28,0,0
28,1,0
29,0,0
1,1,0
1,1,0
71,2,0
10,0,0
11,0,0
5,1,0
11,0,0
4,1,0
6,0,0
5,0,0
138,3,0
11,3,0
4,2,0
4,1,0
23,1,0
23,1,0
14,1,0
16,1,0
34,2,0
90,19,0
56,9,0
27,3,0
57,4,0
30,2,0
28,2,0
45,8,0
45,8,0
46,8,0
45,8,0
45,8,0
45,8,0
45,8,0
45,8,0
45,8,0
23,1,0
23,0,0
26,2,0
23,1,0
23,1,0
75,4,0
71,4,0
83,4,0
71,4,0
71,4,0
2,0,0
18,2,0
41,4,0
6,0,0
41,2,0
92,19,3
79,6,0
76,5,0
141,5,0
7,0,0
35,0,0
2,2,0
66,4,3
42,3,0
41,3,0
42,4,0
89,19,0
52,2,0
41,11,0
41,11,0
42,11,0
41,11,0
41,11,0
41,11,0
41,11,0
41,11,0
41,11,0
42,11,0
41,11,0
41,11,0
5,0,0
17,7,0
17,7,0
17,7,0
17,7,0
17,7,0
29,1,0
51,2,0
18,2,0
17,2,0
20,1,0
25,1,0
27,1,0
1,0,0
37,2,0
23,2,0
19,2,0
32,2,0
27,1,0
49,5,3
60,10,0
38,3,0
37,3,0
70,1,0
21,1,0
46,1,0
13,2,0
14,2,0
10,2,0
64,0,0
42,3,0
16,3,0
51,3,3
103,10,3
154,13,3
11,2,0
11,1,0
11,2,0
26,3,0
19,1,0
33,2,0
101,8,0
29,0,0
89,19,3
9,0,0
11,0,0
6,1,0
11,1,0
7,2,0
21,2,0
27,1,0
28,3,0
40,4,0
43,5,0
9,0,0
136,3,0
1,0,0
26,2,0
30,2,0
1,0,0
11,0,0
14,0,0
28,1,0
8,0,0
5,1,0
2,1,0
21,6,0
15,6,0
19,6,0
15,6,0
15,6,0
15,6,0
6,2,0
16,1,0
22,2,0
21,2,0
22,1,0
31,1,0
5,0,0
42,6,0
42,4,0
42,4,0
41,4,0
42,6,0
42,6,0
42,6,0
42,5,0
41,4,0
41,5,0
41,3,0
18,0,0
22,8,0
19,1,0
18,2,0
22,8,0
24,8,0
22,8,0
22,8,0
22,8,0
22,8,0
22,8,0
22,8,0
24,3,0
18,2,0
3,0,0
4,2,0
0,0,0
101,9,0
152,13,0
75,5,0
4,0,0
5,0,0
89,19,0
89,19,0
89,19,0
92,19,0
92,19,0
95,19,3
97,19,3
89,19,0
89,19,0
89,19,3
89,19,0
89,19,0
89,19,0
65,1,0
66,3,0
67,4,0
66,3,0
72,5,3
73,5,3
64,1,0
64,5,0
66,3,0
66,3,0
65,0,0
64,6,0
65,2,0
64,6,0
64,2,0
64,1,0
100,9,0
89,5,0
108,10,3
100,8,0
100,8,0
100,9,0
72,2,0
72,1,0
22,3,0
23,1,0
15,0,0
28,3,0
65,9,0
15,0,0
55,9,0
54,9,0
53,9,0
55,9,0
17,1,0
53,9,0
53,9,0
53,9,0
152,13,0
137,3,0
146,5,0
155,13,3
154,13,3
141,3,0
136,1,0
152,13,0
136,2,0
139,2,0
136,1,0
136,4,0
152,13,0
136,1,0
152,13,0
152,13,0
136,2,0
136,0,0
0,0,0
38,2,0
34,2,0
0,0,0
16,3,0
5,0,0
12,0,0
51,4,0
57,3,0
84,6,0
90,8,3
84,7,0
6,0,0
80,5,0
80,4,0
28,3,0
28,3,0
26,0,0
52,3,0
49,3,0
58,11,3
2,0,0
3,0,0
28,4,0
29,1,0
13,0,0
4,0,0
22,3,0
43,3,0
46,11,3
31,4,0
30,4,0
30,4,0
1,0,0
15,1,0
29,1,0
33,1,0
11,1,0
44,2,0
47,11,0
44,2,0
73,5,0
73,5,0
14,1,0
72,3,0
10,0,0
7,1,0
23,3,0
7,0,0
13,0,0
8,0,0
52,10,0
39,2,0
44,10,0
36,2,0
41,10,0
46,10,0
41,10,0
41,10,0
49,11,3
40,11,0
39,11,0
39,11,0
25,1,0
36,1,0
36,4,0
37,1,0
35,1,0
52,11,0
43,0,0
47,11,0
46,11,0
50,11,0
46,11,0
43,4,0
47,2,0
43,0,0
9,0,0
10,1,0
4,1,0
30,0,0
1,1,0
73,4,0
73,4,0
13,0,0
18,1,0
62,1,0
34,1,0
13,0,0
2,0,0
3,0,0
9,2,0
7,0,0
5,2,0
10,0,0
5,0,0
11,1,0
1,0,0
7,2,0
2,0,0
5,4,0
22,2,0
21,1,0
13,1,0
1,0,0
11,4,0
21,5,0
21,6,0
21,5,0
6,0,0
21,5,0
72,1,0
72,3,0
73,1,0
72,3,0
15,1,0
12,1,0
22,3,0
21,2,0
21,1,0
22,3,0
21,3,0
21,3,0
21,2,0
