"0,1-d","2,1-d","3,1-d"
38,0,0
38,0,0
61,2,0
36,0,0
37,0,0
39,0,0
61,2,0
116,2,0
56,0,0
50,0,0
50,2,0
35,0,0
97,2,0
45,0,0
29,2,0
31,0,0
65,0,0
38,0,0
41,0,0
36,0,0
46,0,0
23,0,0
63,0,0
37,0,0
29,0,0
21,0,0
26,0,0
27,0,0
34,0,0
23,0,0
43,0,0
23,0,0
270,2,0
552,66,25
264,2,0
297,4,0
251,0,0
322,0,0
289,4,0
276,0,0
289,4,0
268,0,0
276,2,0
313,18,0
284,10,0
255,0,0
291,10,0
324,18,0
261,2,0
270,2,0
245,0,0
252,0,0
247,0,0
259,0,0
264,0,0
260,0,0
289,4,0
283,2,0
252,2,0
249,0,0
282,8,0
248,2,0
280,2,0
257,0,0
252,2,0
248,0,0
266,4,0
255,2,0
273,8,0
284,4,0
261,2,0
305,2,0
331,28,5
247,2,0
250,0,0
260,2,0
326,18,15
256,4,5
265,0,0
286,0,0
247,0,0
270,10,0
261,4,0
281,0,0
300,2,0
250,0,0
254,0,0
259,0,0
289,0,0
265,2,0
246,0,0
310,2,0
277,0,0
252,0,0
254,2,0
277,0,0
252,0,0
249,2,0
249,0,0
246,0,0
248,4,0
311,4,0
246,0,0
245,0,0
244,0,0
256,2,0
254,4,0
246,0,0
274,8,0
246,2,0
248,0,0
246,0,0
245,0,0
243,0,0
244,0,0
245,0,0
280,0,0
246,0,0
243,0,0
252,0,0
245,2,0
249,0,0
247,0,0
246,0,0
254,0,0
253,2,0
247,0,0
245,0,0
264,0,0
249,2,0
243,0,0
246,0,0
245,0,0
275,0,0
243,0,0
243,0,0
246,0,0
262,0,0
252,0,0
251,0,0
247,0,0
246,0,0
258,4,0
263,2,0
243,0,0
247,2,0
245,0,0
274,2,0
257,6,0
253,2,0
244,0,0
246,0,0
245,0,0
247,2,0
252,4,0
248,0,0
279,4,0
248,0,0
250,0,0
254,2,0
247,0,0
258,0,0
246,0,0
309,4,0
283,2,0
243,2,0
244,0,0
281,4,5
301,12,5
245,0,0
250,2,0
245,0,0
243,0,0
263,2,0
263,0,0
243,0,0
243,0,0
252,2,0
247,0,0
247,0,0
244,0,0
283,0,0
249,0,0
248,0,0
250,2,0
248,0,0
255,0,0
246,0,0
263,2,0
252,0,0
271,2,0
256,0,0
254,4,5
248,0,0
384,8,0
255,0,0
277,2,0
244,0,0
259,0,0
254,2,0
244,0,0
243,2,0
263,4,0
247,0,0
283,0,0
259,0,0
248,0,0
272,2,0
249,0,0
254,2,0
245,0,0
258,0,0
251,4,5
256,2,0
245,0,0
253,0,0
248,0,0
243,0,0
249,0,0
251,0,0
268,4,0
256,2,0
246,0,0
248,0,0
248,2,0
245,0,0
244,0,0
250,0,0
249,2,0
244,0,0
243,0,0
244,0,0
260,4,5
244,0,0
263,6,5
242,0,0
249,0,0
247,0,0
247,0,0
257,0,0
245,0,0
246,4,0
253,2,0
258,0,0
242,0,0
242,0,0
242,0,0
273,2,0
266,0,0
254,0,0
249,0,0
260,2,0
245,0,0
253,2,0
261,2,0
243,0,0
252,0,0
242,0,0
243,0,0
244,0,0
242,0,0
245,0,0
243,2,0
251,0,0
249,0,0
244,0,0
255,2,0
242,0,0
250,2,0
245,0,0
257,2,0
252,2,0
243,0,0
22,0,0
54,0,0
21,0,0
60,0,0
22,0,0
13,0,0
85,0,0
82,0,0
65,0,0
124,0,0
52,0,0
53,0,0
38,0,0
83,0,0
60,0,0
43,0,0
41,0,0
92,0,0
45,0,0
51,0,0
152,0,0
56,0,0
55,0,0
61,0,0
46,0,0
68,0,0
39,0,0
53,0,0
59,0,0
38,0,0
44,0,0
41,0,0
38,0,0
37,0,0
61,0,0
39,0,0
36,0,0
48,0,0
36,0,0
35,0,0
41,0,0
23,0,0
11,0,0
25,0,0
51,0,0
12,0,0
32,0,0
22,0,0
27,0,0
12,0,0
25,0,0
30,0,0
19,0,0
86,2,0
85,4,0
44,0,0
40,0,0
35,0,0
100,2,0
60,0,0
65,0,0
306,6,0
72,2,0
42,0,0
102,2,0
45,0,0
43,0,0
56,0,0
34,0,0
56,4,0
49,0,0
43,2,0
78,0,0
54,0,0
41,0,0
37,0,0
32,0,0
37,0,0
32,0,0
40,0,0
53,0,0
32,0,0
54,0,0
32,0,0
22,0,0
41,0,0
18,0,0
24,0,0
15,0,0
28,0,0
67,2,0
38,0,0
33,0,0
14,0,0
12,0,0
23,2,0
21,0,0
18,0,0
41,0,0
23,0,0
18,0,0
114,6,0
78,8,0
105,0,0
80,0,0
105,0,0
186,4,0
96,0,0
80,0,0
67,0,0
67,0,0
75,0,0
86,0,0
68,0,0
126,2,0
65,0,0
67,2,0
64,0,0
119,0,0
96,0,0
65,0,0
99,0,0
66,0,0
65,0,0
66,0,0
73,2,0
70,0,0
104,0,0
70,0,0
62,0,0
88,0,0
67,0,0
60,0,0
113,4,0
61,0,0
76,0,0
69,0,0
102,4,0
74,2,0
84,0,0
62,0,0
92,2,0
86,0,0
71,0,0
67,0,0
60,0,0
65,0,0
59,0,0
59,0,0
59,0,0
62,0,0
64,0,0
65,0,0
63,0,0
63,0,0
62,0,0
60,0,0
64,0,0
61,0,0
102,2,0
42,2,0
53,0,0
97,0,0
28,2,0
124,0,0
54,0,0
22,0,0
56,0,0
290,0,0
53,0,0
21,2,0
44,0,0
54,0,0
23,0,0
34,0,0
44,0,0
55,0,0
81,0,0
168,0,0
25,0,0
24,0,0
58,0,0
30,0,0
32,0,0
32,0,0
18,0,0
27,0,0
19,0,0
18,0,0
27,0,0
26,0,0
17,0,0
11,0,0
10,0,0
10,0,0
31,0,0
27,0,0
53,0,0
20,0,0
86,0,0
42,0,0
27,0,0
42,0,0
28,0,0
29,0,0
18,0,0
18,0,0
15,0,0
166,2,0
149,0,0
76,2,0
16,0,0
80,0,0
26,0,0
14,0,0
38,2,0
86,0,0
59,0,0
20,0,0
25,2,0
52,0,0
15,2,0
165,0,0
12,0,0
21,0,0
51,0,0
45,0,0
58,0,0
40,0,0
49,0,0
64,0,0
61,0,0
66,0,0
67,0,0
42,0,0
38,0,0
37,0,0
65,0,0
69,0,0
45,0,0
43,0,0
42,0,0
42,0,0
49,0,0
43,0,0
39,0,0
47,0,0
40,0,0
57,0,0
51,0,0
41,0,0
38,0,0
48,0,0
40,0,0
44,0,0
37,0,0
38,0,0
36,0,0
38,0,0
36,0,0
36,0,0
327,6,0
106,4,0
215,8,0
263,2,0
63,2,0
120,0,0
138,2,0
214,0,0
71,2,0
76,8,0
95,2,0
165,0,0
77,0,0
113,4,0
82,0,0
83,0,0
194,2,0
79,2,0
74,2,0
67,0,0
105,0,0
69,0,0
104,0,0
82,0,0
96,0,0
139,0,0
106,0,0
114,4,0
75,0,0
119,2,0
83,0,0
130,0,0
106,2,0
197,4,0
94,0,0
69,0,0
83,2,0
103,0,0
111,4,0
100,4,0
60,0,0
96,0,0
107,0,0
72,0,0
71,0,0
70,0,0
73,0,0
62,2,0
67,0,0
75,0,0
67,0,0
119,2,0
82,0,0
37,0,0
106,2,0
40,0,0
81,0,0
139,0,0
80,2,0
210,0,0
307,0,0
115,0,0
41,0,0
55,0,0
35,0,0
50,0,0
107,0,0
58,0,0
140,0,0
79,0,0
82,0,0
64,0,0
37,0,0
49,0,0
50,0,0
60,0,0
50,0,0
43,0,0
33,0,0
33,0,0
37,0,0
40,0,0
37,0,0
115,4,0
66,0,0
299,0,0
76,0,0
35,0,0
135,2,0
76,0,0
303,0,0
87,0,0
177,0,0
41,0,0
51,0,0
50,2,0
55,0,0
78,0,0
61,0,0
72,0,0
36,0,0
43,0,0
64,0,0
38,0,0
38,0,0
41,0,0
31,2,0
36,0,0
37,0,0
33,0,0
309,0,0
93,0,0
279,0,0
22,0,0
43,2,0
222,0,0
45,0,0
104,0,0
90,0,0
32,0,0
193,0,0
77,0,0
290,0,0
169,0,0
78,0,0
38,0,0
36,0,0
33,0,0
22,0,0
108,2,0
142,0,0
138,2,0
90,0,0
128,0,0
121,0,0
120,0,0
113,2,0
215,6,0
112,0,0
104,0,0
131,2,0
100,2,0
120,0,0
125,6,0
102,2,0
104,0,0
110,4,0
97,0,0
125,2,0
91,0,0
111,0,0
97,0,0
107,0,0
113,2,0
111,0,0
176,0,0
145,0,0
100,0,0
111,0,0
104,0,0
102,0,0
134,4,0
92,0,0
117,4,0
91,0,0
95,0,0
91,0,0
91,0,0
118,2,0
112,2,0
99,0,0
98,4,0
132,4,0
88,0,0
125,0,0
205,12,0
91,0,0
91,0,0
109,0,0
108,4,0
97,0,0
99,0,0
154,6,0
104,0,0
95,0,0
98,0,0
93,0,0
104,0,0
91,0,0
106,0,0
101,2,0
121,2,0
94,2,0
94,0,0
90,0,0
95,0,0
118,4,0
91,0,0
92,0,0
89,0,0
88,0,0
93,0,0
95,0,0
90,2,0
97,0,0
94,0,0
102,0,0
89,0,0
90,0,0
88,0,0
159,0,0
92,0,0
98,2,0
46,0,0
24,0,0
74,2,0
19,0,0
25,0,0
37,0,0
23,0,0
35,0,0
30,0,0
44,2,0
25,0,0
22,0,0
18,0,0
23,0,0
18,0,0
18,0,0
64,0,0
54,0,0
84,0,0
96,0,0
44,0,0
45,0,0
104,0,0
78,0,0
93,0,0
36,0,0
37,0,0
91,0,0
75,0,0
38,0,0
48,0,0
69,0,0
40,0,0
61,0,0
70,0,0
67,0,0
77,0,0
56,0,0
53,0,0
34,0,0
38,0,0
31,0,0
31,0,0
33,0,0
47,0,0
31,0,0
235,2,0
250,8,0
237,2,0
275,0,0
251,2,0
269,6,0
254,0,0
235,0,0
246,0,0
356,8,0
237,0,0
240,0,0
253,0,0
234,0,0
261,2,0
275,0,0
238,0,0
273,2,0
243,0,0
238,0,0
237,0,0
234,0,0
252,0,0
248,2,0
259,10,0
238,0,0
247,2,0
231,0,0
247,4,0
236,0,0
235,0,0
235,0,0
231,0,0
245,0,0
249,2,0
239,0,0
260,4,0
231,0,0
272,6,0
241,2,0
252,2,0
255,0,0
259,2,0
269,2,0
254,0,0
239,0,0
286,4,0
297,14,0
245,2,0
275,6,0
251,0,0
240,0,0
263,0,0
295,30,0
237,0,0
246,0,0
282,2,0
234,0,0
243,0,0
289,0,0
252,0,0
297,0,0
248,2,0
241,0,0
251,0,0
265,2,0
233,2,0
295,4,0
267,0,0
249,0,0
238,0,0
257,0,0
240,2,0
241,0,0
263,6,0
230,0,0
249,4,0
242,0,0
234,2,0
235,2,0
237,0,0
242,2,0
236,0,0
246,0,0
230,0,0
233,0,0
243,2,0
247,0,0
236,0,0
245,0,0
247,2,0
261,2,0
238,0,0
241,0,0
236,0,0
233,0,0
236,0,0
246,0,0
241,0,0
250,2,0
254,8,0
242,4,0
265,0,0
246,0,0
258,0,0
245,2,0
241,0,0
236,0,0
286,4,0
238,0,0
246,0,0
243,0,0
247,0,0
259,12,0
234,2,0
234,0,0
249,4,0
244,0,0
230,0,0
251,2,0
251,2,0
236,0,0
237,0,0
240,4,0
242,0,0
232,2,0
243,2,0
239,0,0
230,0,0
235,0,0
234,4,0
246,0,0
239,0,0
243,0,0
241,0,0
235,0,0
239,0,0
236,0,0
232,0,0
235,0,0
248,0,0
238,2,0
252,2,0
238,0,0
231,0,0
247,2,0
252,0,0
234,0,0
241,4,0
251,0,0
246,2,0
234,0,0
229,0,0
229,0,0
238,0,0
236,0,0
236,0,0
229,0,0
231,0,0
251,2,0
230,0,0
231,0,0
248,0,0
236,0,0
234,0,0
238,0,0
230,0,0
230,0,0
229,0,0
231,0,0
230,0,0
233,0,0
231,0,0
233,0,0
232,0,0
236,0,0
238,0,0
232,0,0
233,0,0
229,0,0
231,0,0
234,0,0
233,0,0
229,0,0
230,0,0
231,0,0
233,0,0
231,2,0
231,0,0
232,0,0
233,0,0
234,0,0
229,0,0
229,0,0
229,0,0
229,0,0
229,0,0
240,0,0
229,0,0
232,0,0
230,0,0
229,0,0
235,0,0
230,0,0
231,0,0
229,0,0
231,0,0
229,0,0
229,0,0
229,0,0
233,0,0
230,0,0
230,0,0
230,0,0
230,0,0
228,0,0
228,0,0
228,0,0
231,0,0
232,2,0
234,0,0
228,0,0
229,0,0
228,0,0
232,0,0
237,0,0
231,0,0
90,2,0
40,0,0
69,0,0
56,0,0
47,0,0
66,0,0
116,0,0
38,0,0
75,0,0
44,0,0
81,0,0
86,0,0
40,0,0
77,0,0
67,0,0
35,0,0
60,0,0
42,0,0
41,0,0
28,0,0
53,0,0
39,0,0
28,0,0
28,0,0
28,0,0
39,0,0
130,0,0
143,0,0
119,0,0
89,0,0
117,4,0
102,0,0
173,6,0
102,0,0
168,0,0
99,0,0
114,2,0
131,2,0
91,0,0
92,0,0
151,4,0
87,0,0
99,0,0
92,0,0
91,0,0
101,0,0
143,0,0
110,0,0
95,0,0
103,0,0
93,0,0
91,0,0
94,0,0
93,2,0
94,0,0
95,2,0
91,0,0
114,0,0
118,2,0
116,0,0
98,0,0
120,4,0
94,0,0
115,2,0
123,0,0
95,2,0
94,0,0
93,0,0
98,0,0
99,0,0
100,0,0
102,0,0
117,0,0
107,0,0
91,0,0
118,0,0
88,0,0
99,0,0
90,0,0
112,0,0
102,0,0
89,0,0
86,0,0
101,0,0
87,0,0
92,0,0
88,0,0
107,0,0
129,0,0
92,0,0
91,0,0
86,0,0
88,0,0
85,0,0
87,0,0
87,0,0
99,0,0
91,0,0
85,0,0
91,0,0
85,0,0
85,0,0
89,0,0
84,0,0
113,0,0
84,0,0
84,0,0
92,0,0
96,0,0
88,0,0
70,2,0
26,0,0
145,0,0
39,0,0
54,0,0
39,0,0
102,0,0
75,0,0
86,0,0
63,0,0
73,0,0
37,0,0
51,0,0
36,0,0
47,0,0
95,0,0
46,0,0
29,0,0
34,0,0
34,0,0
42,0,0
47,0,0
38,0,0
43,0,0
53,0,0
32,0,0
34,0,0
32,0,0
29,0,0
29,0,0
28,0,0
28,0,0
29,0,0
84,2,0
123,0,0
51,0,0
52,0,0
88,0,0
62,0,0
105,0,0
58,0,0
67,0,0
54,0,0
57,0,0
35,0,0
68,0,0
46,0,0
27,0,0
31,0,0
26,0,0
24,0,0
27,0,0
292,2,0
36,0,0
29,0,0
70,0,0
73,0,0
296,2,0
163,0,0
54,0,0
105,4,0
175,0,0
99,0,0
71,0,0
88,0,0
50,0,0
45,0,0
27,0,0
32,0,0
27,0,0
29,0,0
36,0,0
46,0,0
58,2,0
69,2,0
148,2,0
36,2,0
56,0,0
88,4,0
49,0,0
70,6,0
23,0,0
25,0,0
34,0,0
29,0,0
54,2,0
28,0,0
27,0,0
22,0,0
22,0,0
24,0,0
8,0,0
373,26,0
323,4,0
388,24,10
351,22,5
332,2,0
348,14,5
328,2,0
369,12,0
334,2,0
339,10,0
327,2,0
350,10,0
359,24,0
376,8,0
318,0,0
335,2,0
340,6,0
324,4,0
320,2,0
313,2,0
323,4,0
326,2,0
334,6,0
325,0,0
314,0,0
328,4,0
340,10,0
344,6,0
325,2,0
468,54,20
359,18,0
343,12,0
343,10,0
330,8,5
330,4,0
328,4,0
333,4,0
330,6,0
357,18,5
314,2,0
320,4,0
316,6,0
320,4,0
346,16,5
313,0,0
348,6,0
318,0,0
334,12,5
315,2,0
319,2,0
323,2,0
341,10,0
318,2,0
320,0,0
352,10,0
318,4,0
373,18,0
317,2,0
399,12,10
315,0,0
325,0,0
313,2,0
313,0,0
320,2,0
317,4,0
394,36,75
324,6,10
329,6,0
351,12,0
336,12,15
342,4,0
321,10,0
354,12,5
341,6,0
313,0,0
338,6,0
316,4,0
317,4,0
328,4,0
379,18,5
321,8,5
333,8,0
318,2,0
334,8,0
359,24,10
327,6,0
330,6,0
378,16,5
317,0,0
322,8,5
365,30,0
364,14,0
325,8,0
315,0,0
371,8,0
316,2,0
334,10,5
316,2,0
379,14,10
344,16,0
335,8,5
325,2,0
380,30,10
322,4,0
323,0,0
327,4,0
319,0,0
488,42,40
428,44,35
585,98,60
326,4,0
315,2,0
320,6,0
322,6,0
377,24,20
349,16,25
369,18,5
318,2,0
331,4,0
318,2,0
322,6,5
331,10,0
328,10,10
328,4,0
329,2,0
317,2,0
321,2,0
381,30,10
356,22,25
326,4,5
367,26,20
353,8,10
325,10,0
320,0,0
329,0,0
318,2,0
337,12,0
344,8,0
323,4,0
394,20,35
319,0,0
451,40,0
426,68,10
316,0,0
339,16,0
319,0,0
319,6,0
321,0,0
327,6,0
326,2,0
373,20,0
343,10,0
323,6,0
322,2,0
326,2,0
313,0,0
368,2,0
342,8,0
364,10,0
330,2,0
320,6,0
324,4,0
318,2,0
327,8,0
328,10,0
312,0,0
329,0,0
321,4,0
319,2,0
312,0,0
328,2,0
328,2,0
316,2,0
327,8,0
331,10,0
350,14,0
330,4,0
312,0,0
357,10,5
317,0,0
336,8,5
333,6,0
318,0,0
328,12,0
344,2,0
337,14,0
327,8,0
314,2,0
313,0,0
332,6,0
317,2,0
319,0,0
312,0,0
346,22,5
357,36,0
323,0,0
322,6,5
341,6,0
325,0,0
382,4,5
355,6,5
320,2,0
342,2,0
331,6,0
317,4,0
317,2,0
312,2,0
320,6,0
324,8,10
340,2,0
311,2,0
317,2,0
313,0,0
317,0,0
315,2,0
323,4,0
326,2,0
320,0,0
328,4,0
314,0,0
364,4,0
319,0,0
327,2,0
322,6,0
312,0,0
314,0,0
322,6,0
315,2,0
325,0,0
315,0,0
313,2,0
318,0,0
324,4,0
339,8,10
317,2,0
317,2,0
317,2,0
312,0,0
320,4,0
313,0,0
311,0,0
317,2,0
314,0,0
312,2,0
313,2,0
311,0,0
314,0,0
322,0,0
311,0,0
312,0,0
312,0,0
312,0,0
312,0,0
311,0,0
311,0,0
312,0,0
311,0,0
315,2,0
313,2,0
312,0,0
315,0,0
312,0,0
313,0,0
312,0,0
311,0,0
311,0,0
318,0,0
314,0,0
314,0,0
311,0,0
311,0,0
312,0,0
318,0,0
311,0,0
311,0,0
311,0,0
315,0,0
311,0,0
312,0,0
313,0,0
311,0,0
313,2,0
311,0,0
312,2,0
313,0,0
311,0,0
323,4,0
313,2,0
311,0,0
315,2,0
315,2,0
310,0,0
310,0,0
311,0,0
313,0,0
310,0,0
315,0,0
310,0,0
310,0,0
312,0,0
310,0,0
313,2,0
310,0,0
311,0,0
310,0,0
311,2,0
118,0,0
101,2,0
114,0,0
104,2,0
85,0,0
98,0,0
81,2,0
97,4,0
82,0,0
76,0,0
126,2,0
110,2,0
84,0,0
86,0,0
73,0,0
98,0,0
69,2,0
74,0,0
97,2,0
88,2,0
83,0,0
72,0,0
72,0,0
80,0,0
74,0,0
74,0,0
78,0,0
69,0,0
82,0,0
78,2,0
64,0,0
72,0,0
81,2,0
89,0,0
81,0,0
77,0,0
80,0,0
70,2,0
73,0,0
69,0,0
69,0,0
69,0,0
70,2,0
72,0,0
64,0,0
67,0,0
65,0,0
71,0,0
66,0,0
64,0,0
72,2,0
66,2,0
66,0,0
65,0,0
66,0,0
63,0,0
66,0,0
65,0,0
66,0,0
33,0,0
44,0,0
73,0,0
64,0,0
55,0,0
158,2,0
30,0,0
53,0,0
29,0,0
36,0,0
32,2,0
23,0,0
27,0,0
17,0,0
19,0,0
62,0,0
155,4,0
36,0,0
34,0,0
45,0,0
37,0,0
32,0,0
35,0,0
37,0,0
41,0,0
95,0,0
62,0,0
52,2,0
36,0,0
72,0,0
31,2,0
42,2,0
94,2,0
31,0,0
65,0,0
60,0,0
28,0,0
29,0,0
30,0,0
38,0,0
31,0,0
10,0,0
8,0,0
14,0,0
214,0,0
55,0,0
185,0,0
282,0,0
44,0,0
21,0,0
293,8,0
229,0,0
64,6,0
42,2,0
91,4,0
34,0,0
89,2,0
129,0,0
33,0,0
30,0,0
70,0,0
72,0,0
33,0,0
30,0,0
72,0,0
163,0,0
51,0,0
48,2,0
36,2,0
64,4,0
36,4,0
84,0,0
54,0,0
52,2,0
53,0,0
37,0,0
75,0,0
56,0,0
29,0,0
54,2,0
34,0,0
56,0,0
50,0,0
89,2,0
54,0,0
59,2,0
32,0,0
45,0,0
27,0,0
29,0,0
55,0,0
40,0,0
40,0,0
27,0,0
326,6,0
58,0,0
214,4,0
262,0,0
144,2,0
139,8,0
112,2,0
107,0,0
180,2,0
73,0,0
151,0,0
122,2,0
109,2,0
125,0,0
80,0,0
69,0,0
92,0,0
104,4,0
233,0,0
117,0,0
330,4,0
72,0,0
114,0,0
65,2,0
79,0,0
92,0,0
59,0,0
80,0,0
73,0,0
61,0,0
58,0,0
56,0,0
58,0,0
60,0,0
104,0,0
57,0,0
58,0,0
63,0,0
57,0,0
58,0,0
60,0,0
58,0,0
66,0,0
84,0,0
87,0,0
55,0,0
89,0,0
55,0,0
102,0,0
78,2,0
23,0,0
12,0,0
14,0,0
30,0,0
32,0,0
10,0,0
56,0,0
62,0,0
39,0,0
157,0,0
14,0,0
34,0,0
26,0,0
72,0,0
29,0,0
73,0,0
143,0,0
34,2,0
