40,4350
40,3208
40,3675
40,4577
40,4643
40,4719
40,3287
40,2134
40,3700
40,2772
40,5297
40,4972
40,3640
40,5454
40,5528
40,4595
40,5324
40,2580
40,4374
40,5623
40,869
40,3899
40,3819
40,5798
40,5799
40,5753
40,4212
40,5618
40,2057
40,5605
40,6056
40,6048
40,6069
40,4771
40,5686
40,6120
40,6136
40,6145
40,6283
40,6287
40,5298
40,5912
40,6366
40,6431
40,6461
40,4182
40,6486
40,6206
40,7158
40,5829
40,7104
40,4974
40,1829
40,7548
40,7590
40,6329
40,3191
40,7648
40,7758
40,7782
40,5068
40,7745
40,6026
40,2144
40,3587
40,8027
40,6717
40,8018
40,7988
40,3217
40,8649
40,7892
40,8741
40,8786
40,8864
40,7657
40,4364
40,7464
40,9215
40,8084
40,9456
40,6709
40,8963
40,9515
40,8295
40,9049
283,673
283,310
138,283
283,1217
283,5315
283,793
6,132
132,970
119,132
132,330
105,132
132,1969
76,132
132,1468
132,646
132,925
132,1706
132,2317
132,2318
132,750
132,2872
132,2496
132,5463
65,132
132,1721
132,1365
132,5579
132,6582
132,256
132,459
132,703
132,1630
132,1975
132,2021
132,1815
132,3723
132,5926
132,4996
132,6618
132,6686
132,6088
386,654
411,830
85,152
152,1920
152,3046
152,682
152,2825
152,303
152,477
152,427
152,1097
152,1456
135,545
545,1616
414,545
545,806
545,1912
21,545
545,2278
545,1478
545,1564
314,545
545,2057
309,545
545,2566
545,1064
545,1858
519,545
545,1407
545,3821
545,1847
545,1352
545,1150
545,1828
545,1393
545,1148
545,1871
545,2297
545,2344
545,3252
545,3733
545,2767
545,5367
561,1186
33,573
573,1011
573,946
160,182
160,161
64,160
160,437
160,260
160,737
160,295
160,363
160,541
160,670
399,619
619,740
619,627
629,1628
588,629
629,1603
629,3172
375,629
243,629
494,629
629,1182
629,907
629,4301
230,629
102,629
503,629
629,1831
629,2286
629,1793
629,864
629,2823
572,629
629,848
314,629
629,3406
629,2262
629,4358
629,1829
204,629
629,1121
629,2373
629,1309
629,2129
629,1744
629,2141
629,1433
629,2360
629,2697
629,2298
629,909
629,4189
629,3284
629,1886
629,1300
629,3792
629,3062
629,1964
629,1465
629,3688
629,1419
629,2110
629,2284
629,2819
629,2151
629,3265
629,3749
629,3814
629,3214
629,3855
629,4503
629,4814
432,582
463,582
276,582
582,2166
323,582
582,1425
582,2203
495,582
520,582
582,1564
582,1444
296,582
582,5518
582,1499
582,1210
186,591
119,591
591,710
591,636
591,1222
591,1721
591,745
591,909
591,788
539,591
591,1408
591,1709
591,2132
94,580
223,580
580,1048
580,2920
580,749
580,1525
580,3061
580,5045
29,1095
93,1095
1095,2519
1095,2144
292,1095
1095,5518
1095,3420
1095,3202
1095,1856
1095,4529
1095,2959
1095,4987
1095,2450
28,285
285,630
21,285
47,285
285,292
164,285
285,566
463,841
30,841
333,841
217,841
60,841
520,841
98,841
841,1222
841,1221
841,1750
1502,2307
324,1502
1502,1656
768,1502
1502,4799
437,1502
1502,6786
1502,2175
1502,5459
1502,3748
1502,7436
1502,9141
784,1502
1502,4100
1502,6028
1502,4552
1502,5880
1243,1502
1502,3976
1502,1767
1502,8335
1502,3465
1502,3301
1502,4313
1502,4250
1502,4327
1502,4186
1502,5540
1502,4280
1502,3493
1502,5231
1502,8094
1502,8831
1502,5302
1502,9434
1502,9995
1568,1628
6,1628
28,1628
1628,4463
181,1628
780,1628
1628,2166
1344,1628
15,1628
186,1628
1356,1628
1425,1628
108,1628
64,1628
136,1628
43,1628
576,1628
149,1628
1628,1969
41,1628
1002,1628
726,1628
1628,5546
65,1628
1122,1628
1628,4562
1111,1628
618,1628
164,1628
1628,3578
1628,5904
1628,4850
1628,3239
1628,4115
226,1628
240,1628
1203,1628
1628,3787
1433,1628
909,1628
1107,1628
1628,3221
1628,2958
846,1628
1628,2430
1628,5452
1628,2902
1628,3100
1628,3044
1628,3901
1628,5705
432,1345
6,1345
645,1345
1167,1345
1345,3011
1345,4392
1196,1345
1345,1468
623,1345
1345,1564
1345,4562
1345,3474
1345,3615
1345,5133
1345,4123
1345,3423
1345,1519
1345,2537
1345,4815
1345,3766
1345,5215
1345,1852
1298,1345
1345,3379
1345,2934
1345,1580
1345,5794
1345,2522
1345,3145
1345,4470
1345,4763
1345,5032
432,897
276,897
897,1568
333,897
121,897
897,1196
897,5546
897,1564
897,2534
897,2839
109,897
897,3615
897,2984
897,3910
897,3239
897,1365
897,992
897,4333
897,1581
897,1689
897,1054
897,1661
897,4063
897,1672
897,4801
897,6091
897,4213
10,1715
330,1715
1564,1715
1048,1715
1794,2818
2818,4463
2818,2871
2700,2818
30,2818
105,2818
623,2818
2671,2818
1564,2818
1222,2818
2818,4098
2818,3119
946,2818
2818,3971
2532,2818
432,6333
135,432
133,432
432,5741
432,6854
432,666
432,5471
432,1117
243,432
432,4481
432,3444
432,5960
414,432
304,432
432,494
432,860
432,913
432,1389
432,1246
399,432
432,1446
432,475
432,1485
432,740
432,1031
209,432
330,432
432,2824
432,527
227,432
432,1116
432,1129
432,3823
432,3892
179,432
432,1099
432,4966
153,432
432,2267
432,5459
39,432
432,1055
432,1523
432,1762
432,4861
432,5679
432,1060
270,432
432,849
432,1013
432,1742
432,3675
204,432
115,432
432,3666
432,4835
432,1038
432,5617
432,1318
432,1845
432,952
432,3335
432,551
432,566
432,1879
432,772
432,890
432,979
432,980
432,1019
432,1047
432,1084
432,1393
432,1642
432,1672
432,1792
432,958
432,2430
432,3533
432,4031
432,6076
432,3917
432,6234
432,6425
1789,2114
1498,2114
1029,2114
1077,2114
2114,3781
1322,2114
2114,2341
1048,2114
691,2114
832,2114
1017,2114
2114,3139
2114,3051
2114,3674
2114,4172
2114,4206
666,2314
1306,2314
1616,2314
166,2314
2314,2702
1844,2314
1315,2314
310,2314
2314,3891
864,2314
1452,2314
2314,2823
1762,2314
2314,2330
294,2314
1870,2314
2314,3124
2314,3027
821,2314
705,2314
1665,2314
2314,3284
2314,2393
2314,2388
1282,2314
2297,2314
2314,4749
2314,2378
2314,2902
2314,4721
2469,5399
97,2469
74,2469
1603,2469
2469,2771
2469,6854
2469,4043
2469,5700
2469,4426
243,2469
2469,5783
2469,4150
2469,4481
2469,6630
304,2469
970,2469
1246,2469
1834,2469
1144,2469
2469,2785
907,2469
2469,2946
475,2469
2469,3608
2469,3525
1485,2469
2026,2469
2469,4401
2469,4578
2469,4746
2469,4800
2469,5250
2469,6855
230,2469
108,2469
2469,4075
2469,4351
2469,6416
2469,7053
1139,2469
209,2469
2469,2894
228,2469
1313,2469
2469,5034
2469,3005
2469,2824
21,2469
1116,2469
2469,3823
234,2469
2469,2886
2469,4821
636,2469
723,2469
400,2469
1217,2469
1549,2469
2469,2641
2469,2823
2469,4011
2469,4538
346,2469
2469,4629
853,2469
2194,2469
2469,2963
616,2469
2469,3414
2469,3208
2469,3675
2469,4577
2469,4719
2469,3700
2469,2772
2469,5297
2469,4595
2469,4212
2469,5605
2469,6048
2469,6069
2469,5686
2469,5298
2469,4182
2469,6486
2469,7104
1829,2469
2469,4128
2469,5335
2469,3666
2469,5178
2469,4344
2469,5485
2469,5565
99,2469
2469,6644
2469,6621
2469,2870
183,2469
2469,2984
2469,4784
2469,5560
278,2469
2469,6166
2129,2469
1318,2469
2469,6982
2469,3927
331,2469
2469,3124
2469,2697
2469,3310
2469,4154
2469,4867
950,2469
2469,6412
2469,4769
1956,2469
2469,3500
2469,4636
2393,2469
2469,3993
2469,6914
1334,2469
1063,2469
2469,4108
2469,5392
1194,2469
1350,2469
2469,3861
1972,2469
2469,2901
2469,6160
2469,5484
1118,2469
1225,2469
2469,5341
1410,2469
2469,4169
2469,3946
2469,2892
2469,4442
1760,2469
2469,3231
2469,4770
2469,4488
2469,5202
2469,4503
2033,2469
2469,3323
2469,3745
2469,6269
2469,6511
2469,5891
2469,3273
2469,7029
2469,4091
2469,5019
2469,9017
2469,3662
2469,5431
2469,7076
2469,4683
2469,4712
2469,4575
2469,4644
2469,5714
2469,6744
2469,4855
2469,6105
2469,2631
2469,6873
2469,6328
2469,6631
2469,5487
2469,4419
2469,6334
2469,4638
2469,6430
2469,9899
2469,4598
2469,6111
2469,5513
2469,7221
2469,3994
2469,4899
2469,6544
2469,4051
2469,5554
2469,4866
2469,6455
2469,4725
2469,4474
2469,4659
2469,4677
2469,5169
2469,5176
2469,5275
2469,5296
2469,5440
2469,5615
2469,5717
2469,4775
2469,5999
2469,6015
2469,6271
2469,5351
2469,6313
2469,6454
2469,6475
2469,4584
2469,6552
2469,6569
2469,6571
2469,6484
2469,6694
2469,6783
2469,6955
2469,5811
2469,7023
2469,4788
2469,7103
2469,7155
2469,7238
2469,7216
2469,6241
2469,8792
1339,3422
1600,3422
71,3422
3091,3422
13,3422
2203,3422
2700,3422
114,3422
333,3422
123,3422
1071,3422
3185,3422
88,3422
1111,3422
1873,3422
2603,3422
1216,3422
1946,3422
1147,3422
2160,3422
2380,3422
2472,3422
1893,3422
2111,3422
2328,3422
3211,3422
374,1056
1056,4204
1056,4742
1056,3115
17,1056
1056,4901
1056,2700
267,1056
51,1056
1056,1451
1056,2175
1056,3823
1056,2286
1056,2605
636,1056
731,1056
1056,3828
1056,3991
1056,1639
1056,5383
1056,3185
1056,1370
452,1056
1056,1267
277,1056
1056,2066
1056,2413
1056,6715
248,1056
222,1056
602,1056
1056,2129
1056,2061
1056,4755
631,1056
1056,7506
1056,1106
1056,4867
1056,2331
497,1056
1056,1101
1056,3037
1056,3841
677,1056
1056,1956
1056,2427
1056,4100
1056,4636
793,1056
1056,1300
1056,3912
1056,4260
1056,2909
1056,5795
1056,3250
1056,5678
1056,2112
1056,8271
1056,8315
1056,3526
1056,1546
1056,4085
1056,2359
1056,3285
1056,2624
1056,3154
1056,3977
1056,2255
1056,4134
1056,4956
1056,3775
1056,4528
1056,5338
1056,5671
1056,5702
1056,5797
1056,5928
1056,6656
1056,6899
1056,6928
1056,7088
1056,6818
1056,5540
1056,6421
1339,5399
403,5399
576,5399
2386,5399
5137,5399
4027,5399
1315,1794
970,1794
1794,2824
1794,1814
1762,1794
1794,4335
853,1794
1794,4358
1794,8018
801,1794
802,1794
1794,3358
1794,3795
1794,5734
1794,3025
1794,4637
1794,4777
1794,3313
1794,4705
1794,4759
1794,5287
1794,6164
1794,6216
1794,6607
1794,7931
1794,8877
1794,8531
1339,6333
1461,6333
119,6333
36,6333
636,6333
520,6333
3389,6333
470,6333
2544,6333
1216,6333
1241,6333
1180,6333
3787,6333
2104,6333
6333,6951
2755,6333
2897,6333
6333,6909
4269,6333
1568,4940
2024,4940
2888,4940
4392,4940
2051,4940
1564,4940
2134,4940
4344,4940
3389,4940
1222,4940
2971,4940
554,4940
3038,4940
4940,5807
4940,7718
3800,4940
4940,5314
4940,7889
1491,4940
4940,5652
4940,5536
276,588
588,3521
243,588
588,7628
588,4641
588,1831
588,4577
588,1111
588,2044
588,1430
588,3718
588,2919
588,1300
588,4765
588,6152
588,6360
588,5115
588,8227
6581,9312
1339,1442
1442,2313
1442,2085
1442,6854
1442,3172
327,1442
1442,4426
1442,4204
1306,1442
1442,1789
1442,3685
1442,3692
1442,3521
166,1442
1442,6155
1442,4481
1070,1442
1442,2702
1442,4519
1442,7837
1442,3043
1442,7628
1090,1442
96,1442
203,1442
744,1442
1442,4040
1442,1702
1442,1844
1344,1442
1442,2170
17,1442
304,1442
186,1442
883,1442
713,1442
1389,1442
923,1442
970,1442
229,1442
1246,1442
1442,1677
1442,1824
526,1442
1442,2154
399,1442
1442,3011
475,1442
1442,3246
806,1442
268,1442
1442,3525
1442,3280
1442,1485
1442,3676
1442,3033
1442,3891
1442,4800
1442,2700
1442,3321
1442,5740
1442,5961
1442,6855
1442,7379
495,1442
51,1442
714,1442
1442,1648
710,1442
1031,1442
1442,4351
1442,4190
1442,7053
228,1442
1442,1997
437,1442
1442,2475
106,1442
1442,5819
21,1442
114,1442
260,1442
509,1442
227,1442
996,1442
1116,1442
1388,1442
1442,1831
1442,2286
1442,2886
355,1442
1217,1442
1442,2149
1442,2769
1442,2823
1442,3173
1442,4011
1442,3758
1442,4538
1442,2744
39,1442
1442,3380
1329,1442
1442,7413
1442,4629
1442,4329
1442,3483
623,1442
1060,1442
1442,1564
1442,1654
1442,2131
1431,1442
1442,2164
616,1442
1442,3414
1442,3185
1442,3406
1442,3512
1442,4358
1442,4719
1442,4595
1442,4182
1442,3587
1378,1442
1442,3473
1442,5712
309,1442
1121,1442
1442,9444
1442,8046
700,1442
1442,1637
1375,1442
1442,2606
99,1442
1442,4365
1442,6191
183,1442
1442,3389
1442,3474
1442,4115
1442,2788
194,1442
1442,4089
1442,3328
1442,3316
222,1442
1318,1442
1442,4070
1442,4098
1069,1442
1442,6982
1442,8914
910,1442
1442,6106
331,1442
1442,4755
1442,1482
1442,3266
1442,3124
1442,6215
1442,3874
395,1442
1442,2697
1442,3230
1442,4154
1442,2298
1442,3554
1442,5274
1442,3008
1442,3902
1442,6412
1442,3747
1442,2658
1442,2420
1442,2887
1442,5959
1442,1665
1442,2177
1442,3284
1442,4636
1442,5122
1442,2933
1442,2557
1442,1688
1442,4135
1442,2337
1442,4244
722,1442
1442,3861
734,1442
764,1442
1442,3270
1442,4349
1374,1442
1442,2659
979,1442
1442,2430
1442,3917
1442,2562
981,1442
1442,3529
1442,4536
1442,3946
1442,5413
1442,2758
1442,3231
1442,4202
1442,3223
1442,6778
1442,9626
1442,1506
1442,3570
1442,3134
1442,2033
1442,3534
1442,4920
1442,3745
1442,3351
1442,2961
1442,5873
1442,2362
1442,2120
1442,4012
1442,5286
1442,7288
1442,8590
1442,3775
1442,3702
1442,9017
1442,2811
1442,7553
1442,3295
1442,5884
1442,3866
1442,2731
1442,4571
1442,4644
1442,4997
1442,4897
1442,2952
1442,2547
1442,3497
1442,4337
1442,2977
1442,3004
1442,3015
1442,3267
1442,3298
1442,3350
1442,3371
1442,3588
1442,3756
1442,3767
1442,3810
1442,3831
1442,3961
1442,3985
1442,4022
1442,3863
1442,4174
1442,4139
1442,4228
1442,4302
1442,4388
1442,4419
1442,4537
1442,4566
1442,4651
1442,4665
1442,4710
1442,4743
1442,4931
1442,4973
1442,4998
1442,5023
1442,5037
1442,5140
1442,5252
1442,5503
1442,5687
1442,5758
1442,6228
1442,6256
1442,6284
1442,5582
1442,6828
1442,6885
1442,7037
1442,4591
1442,7351
1442,7525
1442,7711
1442,7684
1442,7744
1442,7842
1442,7978
1442,8322
1442,8724
1442,8895
1442,8606
1442,9224
1442,9225
1442,9772
1442,9629
135,1339
276,1339
133,1339
1339,6854
1339,4288
1339,3889
744,1339
1339,1702
620,1339
367,1339
1339,3891
1339,3823
1339,4797
234,1339
1280,1339
1339,1814
1339,3173
1339,2499
1339,2744
39,1339
1339,2766
1339,4335
1339,6640
1339,4374
1339,2057
1339,6329
1339,9515
1339,3220
1339,2856
1339,1637
643,1339
1339,2869
1339,2933
1339,6707
1339,2901
1339,2664
1339,8271
1339,3946
1339,5193
1339,2465
1339,5669
1339,2763
1339,2731
1339,5224
1339,7634
1339,5833
1339,2994
1339,3010
1339,3315
1339,4848
1339,5033
1339,4337
1339,5497
1339,5746
1339,7220
1339,7438
1339,7753
1339,9571
1339,3709
1327,6953
1390,6953
64,6953
333,6953
126,6953
2134,6953
2566,6953
470,6953
240,6953
3266,6953
3006,6953
4666,6953
2705,6953
4220,6953
4957,6953
463,4742
243,463
463,550
463,1030
463,1049
463,2785
463,2280
463,5719
463,8051
463,5234
463,1831
463,1814
39,463
463,3642
463,1762
288,463
463,1829
115,463
463,1490
412,463
463,1069
463,1000
463,2581
463,5917
463,5341
65,315
315,613
315,637
315,2442
4463,8845
333,8845
623,8845
1564,8845
470,8845
631,8845
97,1568
97,4463
71,97
97,186
21,97
97,1670
97,636
97,1196
41,97
97,1273
97,5546
97,1111
97,1721
97,2603
97,3239
97,4115
97,5518
97,4784
97,5560
103,276
103,4519
103,4282
103,1390
103,136
43,103
103,114
103,996
103,179
103,168
103,5639
103,195
70,103
103,8277
103,3578
103,1545
103,1365
103,194
103,431
103,567
103,6548
103,4089
103,5098
103,3420
103,9195
135,1568
135,1138
28,135
135,4463
135,2700
51,135
64,135
135,2051
135,291
29,135
135,4870
135,636
135,1071
135,1329
135,646
135,743
135,6450
135,1515
135,623
135,2671
135,1564
135,985
135,2534
135,348
83,135
135,470
135,190
135,484
135,6582
135,261
135,459
135,421
135,435
135,516
135,831
135,1783
135,866
135,911
135,1636
135,4849
135,5119
135,5120
135,6785
135,3202
135,4037
135,7100
135,3580
135,8673
135,3787
21,74
52,74
74,131
74,378
74,158
74,1574
74,5676
317,996
317,355
58,317
317,3095
317,640
317,3490
317,4689
6,91
9,91
91,2613
91,502
63,91
91,291
91,2931
91,195
65,91
67,91
91,618
91,167
91,248
91,2533
91,470
91,1467
91,4969
91,5281
91,5976
91,6572
91,2524
91,6593
565,7628
93,565
45,565
68,565
565,586
565,1222
565,964
565,769
565,8669
565,7255
361,565
565,2862
565,934
565,1482
530,565
565,1050
565,988
565,2125
565,8533
565,4806
565,1924
565,2380
565,4237
565,1746
565,2488
565,3065
565,6274
565,4067
565,7997
565,7844
565,8311
565,9106
276,4742
276,4225
276,1702
16,276
276,304
276,865
276,1986
276,2296
122,276
108,276
276,815
276,450
136,276
276,2122
276,1174
276,4011
276,596
276,1504
276,1064
276,618
276,609
276,406
276,4730
276,1870
276,956
276,962
276,884
276,1041
276,1671
276,1878
276,3784
276,3844
276,5959
578,3104
578,6704
578,3609
578,1530
578,1670
291,578
576,578
578,2823
578,4493
578,1497
578,2187
578,1730
578,4089
278,578
578,5113
578,909
578,1136
578,4270
578,6603
578,3934
578,4815
553,578
578,1849
578,3908
578,1190
578,1774
578,1208
578,1299
578,2075
578,3055
578,4106
578,4824
578,4979
578,8857
578,2645
578,3437
578,904
578,4030
578,1573
578,1965
578,5720
578,1682
578,3825
578,1404
578,2478
578,3415
578,3430
578,3056
578,5191
578,4057
578,5429
578,5823
578,4980
578,6298
578,5071
578,3691
578,6839
578,6817
578,6754
578,7225
578,7092
578,6148
578,7286
578,4412
578,5134
578,5580
578,5469
578,6658
578,8124
578,8316
578,8063
578,8819
578,8912
578,9060
578,9103
578,9220
578,9845
578,9564
578,4707
469,1568
71,469
469,1010
469,1425
469,1434
469,621
469,1004
469,1060
469,1564
469,781
70,469
164,469
469,1576
469,831
469,541
469,1856
469,1782
469,909
469,2031
469,1112
28,246
10,246
187,246
246,1425
21,246
136,246
246,2267
246,2134
246,2839
158,246
246,5098
246,464
246,1106
246,532
246,717
246,1977
246,3337
21,719
43,719
635,719
1568,1603
1603,3521
10,1603
187,1603
887,1603
1010,1603
1461,1603
1031,1603
282,1603
330,1603
630,1603
291,1603
75,1603
1564,1603
1603,3185
1603,2034
1603,2839
1603,3095
1603,2798
309,1603
1603,3451
1603,2679
1603,4365
1603,4605
1603,4115
1603,2788
992,1603
831,1603
541,1603
1067,1603
1603,4268
697,1603
1603,3038
1603,5745
1603,1995
1603,2537
1603,2420
1603,1722
1603,3059
1603,2300
1603,1876
1603,3953
1603,3388
1603,3175
1568,2771
1568,2313
1568,6854
1568,4043
1124,1568
374,1568
327,1568
1568,1789
1568,1827
1568,1616
1568,3889
1117,1568
243,1568
1568,4481
1070,1568
1568,5960
1568,7415
95,1568
96,1568
8,1568
71,1568
1568,1844
186,1568
913,1568
1568,1584
526,1568
1568,3558
1568,3608
502,1568
1530,1568
1485,1568
1568,3676
1568,4746
1568,3891
1568,5250
89,1568
313,1568
714,1568
230,1568
710,1568
1568,4075
1568,4190
1568,7053
1568,4641
1568,1725
64,1568
437,1568
1313,1568
1568,2824
21,1568
1568,2476
224,1568
509,1568
227,1568
1116,1568
1568,3823
1568,4797
1568,2886
1568,6770
723,1568
1478,1568
1549,1568
1568,2267
1568,2641
1568,2823
1568,4011
1568,4538
1568,2744
1568,4275
39,1568
233,1568
596,1568
1568,3642
1568,3781
1568,7413
1568,4629
1568,4329
195,1568
1515,1568
1568,8313
1568,5931
1568,5679
1568,1654
1568,1805
1568,2759
616,1568
1568,3185
1568,4350
1568,4719
1568,3700
1568,2772
869,1568
1568,4212
1568,5605
1568,4182
1568,6329
1568,7745
1568,6026
1568,8018
1568,9515
1378,1568
1568,5712
1568,4128
1568,8325
1568,2856
1568,5648
1568,7128
1568,8277
1568,5485
1568,8046
700,1568
412,1568
1568,9589
1370,1568
627,1568
183,1568
1568,3389
602,1568
1568,4526
1568,6166
1069,1568
1568,5446
1568,6982
910,1568
1568,7506
1568,6215
1568,7994
1568,2964
1568,3310
1568,2571
1568,3821
1568,3979
1568,3008
1568,4003
1568,3947
988,1568
1568,4189
1568,2658
1568,3993
1568,6914
1568,6154
1568,2260
1568,3377
1568,6707
1178,1568
1568,8020
1568,6150
1568,3861
1568,5880
