"1,0-nd","2,0-nd","3,0-nd"
18,0,0
64,24,0
81,24,0
48,34,9
62,38,0
56,24,0
6,0,0
20,0,0
2,0,0
35,16,0
21,0,0
42,0,0
56,0,0
49,0,0
69,0,0
67,18,0
18,0,0
4,0,0
2,0,0
2,0,0
2,0,0
14,0,0
17,0,0
14,0,0
40,0,0
104,24,0
68,0,0
46,0,0
46,0,0
97,0,0
46,0,0
58,0,0
54,0,0
46,0,0
46,0,0
47,0,0
49,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
49,0,0
46,0,0
67,0,0
60,0,0
124,0,0
49,0,0
62,28,0
90,0,0
46,0,0
46,0,0
17,0,0
17,0,0
33,0,0
40,0,0
40,0,0
47,0,0
98,0,0
120,0,0
49,0,0
40,0,0
40,0,0
84,52,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
51,0,0
112,0,0
108,0,0
41,16,0
32,14,0
62,144,123
61,162,165
50,152,153
27,0,0
37,0,0
35,0,0
20,0,0
35,10,0
13,0,0
113,58,0
24,0,0
20,0,0
21,0,0
23,0,0
38,0,0
45,0,0
13,0,0
9,0,0
9,0,0
15,0,0
6,0,0
46,0,0
5,0,0
43,24,0
21,0,0
6,0,0
1,0,0
1,0,0
85,236,183
110,226,171
87,186,150
4,0,0
9,0,0
24,0,0
14,0,0
15,0,0
10,0,0
3,0,0
56,0,0
11,0,0
21,0,0
98,0,0
103,0,0
96,0,0
96,0,0
96,0,0
99,0,0
96,0,0
105,0,0
99,0,0
96,0,0
106,4,0
127,0,0
96,0,0
191,36,0
109,0,0
96,0,0
96,0,0
102,0,0
96,0,0
96,0,0
101,0,0
96,0,0
96,0,0
96,0,0
99,0,0
100,0,0
117,50,0
96,0,0
96,0,0
96,0,0
96,0,0
109,16,0
96,0,0
96,0,0
102,0,0
96,0,0
98,0,0
96,0,0
96,0,0
96,0,0
96,0,0
96,0,0
96,0,0
96,0,0
111,0,0
96,0,0
96,0,0
97,0,0
123,0,0
96,0,0
98,0,0
99,0,0
104,0,0
102,0,0
96,0,0
96,0,0
101,0,0
96,0,0
178,22,0
20,0,0
9,0,0
3,0,0
3,0,0
27,0,0
2,0,0
45,16,0
28,0,0
26,0,0
26,0,0
26,0,0
64,0,0
54,14,0
58,8,0
50,0,0
64,0,0
26,0,0
40,4,0
39,0,0
24,0,0
32,0,0
21,0,0
91,10,0
5,0,0
22,4,0
5,4,0
5,4,0
10,0,0
50,0,0
19,0,0
41,0,0
6,0,0
71,82,0
2,0,0
21,0,0
21,0,0
34,30,0
30,0,0
38,0,0
21,0,0
21,0,0
21,0,0
81,32,0
21,0,0
94,0,0
27,0,0
13,0,0
13,0,0
8,0,0
14,0,0
20,0,0
1,0,0
1,0,0
12,0,0
38,10,0
30,10,0
78,30,0
9,0,0
119,144,45
11,0,0
11,0,0
11,0,0
218,140,39
188,216,54
54,46,0
50,0,0
77,0,0
61,0,0
101,114,0
63,104,0
57,0,0
50,0,0
50,0,0
67,0,0
55,0,0
24,4,0
84,110,24
35,0,0
33,0,0
33,0,0
52,6,0
39,0,0
45,0,0
91,96,0
10,0,0
9,0,0
22,0,0
36,0,0
57,0,0
23,6,0
65,42,9
10,0,0
23,0,0
10,0,0
24,0,0
10,0,0
4,0,0
4,0,0
41,0,0
14,0,0
9,0,0
16,0,0
3,0,0
93,4,0
32,0,0
57,0,0
37,4,0
32,0,0
32,0,0
42,0,0
133,0,0
2,0,0
2,0,0
2,0,0
16,16,0
6,0,0
75,0,0
27,0,0
28,0,0
27,0,0
63,14,0
18,0,0
141,56,0
22,0,0
18,0,0
52,24,0
42,0,0
76,62,0
14,0,0
14,0,0
14,0,0
8,0,0
36,0,0
16,6,0
59,82,0
10,0,0
5,0,0
9,0,0
40,0,0
11,0,0
7,0,0
27,0,0
17,0,0
38,0,0
57,52,0
26,46,0
74,82,0
4,0,0
4,0,0
22,0,0
9,0,0
21,0,0
9,0,0
10,0,0
9,0,0
10,6,0
19,0,0
4,0,0
14,6,0
35,0,0
42,0,0
57,0,0
33,0,0
55,4,0
19,0,0
1,0,0
1,0,0
20,0,0
12,0,0
14,6,0
14,0,0
12,0,0
14,6,0
11,0,0
14,0,0
14,0,0
22,0,0
16,0,0
7,0,0
23,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
15,0,0
14,0,0
20,0,0
20,0,0
29,0,0
89,0,0
28,0,0
22,0,0
22,0,0
20,0,0
20,0,0
22,0,0
20,0,0
31,0,0
28,0,0
10,0,0
4,0,0
18,0,0
12,0,0
4,0,0
19,0,0
6,0,0
16,0,0
6,0,0
3,0,0
3,0,0
19,0,0
27,0,0
23,0,0
39,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
4,0,0
19,8,0
21,8,0
20,0,0
7,0,0
39,0,0
8,0,0
8,0,0
8,0,0
7,0,0
7,0,0
11,4,0
13,4,0
14,4,0
4,0,0
39,0,0
8,0,0
11,0,0
82,0,0
25,6,0
7,0,0
33,0,0
4,0,0
6,0,0
41,0,0
20,0,0
44,0,0
25,0,0
40,0,0
30,0,0
25,0,0
29,0,0
25,0,0
59,10,0
34,0,0
13,0,0
13,0,0
13,0,0
38,0,0
27,0,0
107,0,0
26,0,0
14,0,0
95,220,399
14,0,0
5,0,0
62,0,0
38,0,0
32,0,0
32,0,0
57,0,0
61,0,0
52,12,0
44,0,0
44,0,0
23,20,0
105,40,0
18,0,0
16,0,0
78,0,0
3,0,0
3,0,0
18,6,0
8,0,0
19,0,0
9,0,0
19,0,0
19,0,0
19,0,0
28,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
34,0,0
19,0,0
35,0,0
55,0,0
16,0,0
29,0,0
8,0,0
13,0,0
15,0,0
5,0,0
14,0,0
39,0,0
28,0,0
25,0,0
25,0,0
26,18,0
24,18,0
24,18,0
6,0,0
6,0,0
18,0,0
9,0,0
19,0,0
9,0,0
32,0,0
23,0,0
25,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
98,0,0
25,0,0
34,0,0
34,0,0
39,0,0
21,0,0
34,0,0
10,0,0
46,0,0
13,4,0
26,20,0
21,24,0
14,14,0
14,14,0
11,0,0
56,44,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
6,0,0
50,0,0
49,0,0
48,0,0
48,0,0
64,0,0
63,0,0
57,0,0
48,0,0
62,0,0
6,0,0
20,0,0
6,0,0
8,0,0
2,0,0
2,0,0
17,0,0
2,0,0
5,0,0
14,0,0
9,0,0
51,0,0
36,8,0
20,0,0
20,0,0
25,8,0
9,0,0
32,4,0
6,0,0
52,4,0
20,0,0
12,0,0
17,0,0
18,4,0
74,30,0
22,0,0
5,0,0
3,0,0
3,0,0
5,0,0
5,0,0
3,0,0
25,0,0
7,0,0
26,0,0
16,0,0
18,0,0
61,24,0
26,0,0
19,0,0
16,0,0
24,0,0
7,0,0
18,0,0
3,0,0
9,0,0
2,0,0
15,0,0
8,0,0
10,0,0
11,0,0
18,0,0
18,0,0
26,0,0
48,0,0
25,0,0
30,0,0
60,22,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
8,0,0
39,16,0
12,0,0
9,0,0
9,0,0
19,0,0
18,0,0
19,4,0
9,4,0
22,0,0
102,36,0
22,0,0
13,4,0
8,0,0
6,0,0
8,0,0
8,0,0
6,0,0
8,0,0
13,0,0
17,4,0
20,0,0
15,0,0
15,0,0
15,0,0
33,0,0
14,0,0
7,0,0
7,0,0
7,0,0
10,0,0
17,0,0
11,0,0
24,0,0
11,0,0
11,0,0
19,0,0
31,0,0
3,0,0
47,0,0
9,0,0
13,0,0
15,0,0
18,0,0
43,0,0
30,0,0
18,0,0
18,0,0
18,0,0
11,0,0
11,0,0
56,0,0
17,0,0
17,0,0
21,0,0
13,0,0
14,0,0
2,0,0
40,0,0
33,0,0
33,0,0
38,0,0
44,50,0
45,56,0
33,0,0
33,0,0
33,0,0
21,0,0
6,0,0
25,0,0
23,0,0
17,0,0
5,0,0
12,0,0
19,0,0
15,6,0
23,12,0
5,0,0
5,0,0
3,0,0
13,0,0
14,0,0
19,0,0
42,0,0
29,0,0
23,0,0
19,0,0
6,0,0
9,0,0
24,10,0
11,0,0
11,0,0
11,0,0
11,0,0
17,0,0
14,0,0
3,0,0
21,0,0
24,0,0
15,0,0
15,0,0
8,0,0
3,0,0
1,0,0
1,0,0
76,0,0
82,0,0
76,0,0
78,0,0
76,0,0
95,0,0
76,0,0
76,0,0
76,0,0
83,0,0
76,0,0
76,0,0
76,0,0
76,0,0
93,0,0
76,0,0
87,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
76,0,0
84,0,0
76,0,0
127,174,276
90,40,0
76,0,0
14,0,0
14,0,0
14,0,0
10,14,0
1,0,0
1,0,0
30,0,0
14,6,0
14,6,0
21,0,0
20,4,0
7,0,0
9,0,0
5,0,0
30,0,0
58,10,0
17,0,0
9,0,0
19,12,0
9,0,0
3,0,0
2,0,0
12,16,0
10,16,0
6,0,0
3,0,0
2,0,0
9,0,0
20,52,0
1,0,0
1,0,0
18,24,0
25,38,0
28,0,0
14,0,0
30,0,0
15,4,0
36,0,0
3,0,0
21,0,0
14,0,0
37,24,0
26,28,9
19,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
25,28,9
23,10,0
13,0,0
22,0,0
3,0,0
3,0,0
29,8,0
4,0,0
16,0,0
16,0,0
39,22,0
10,0,0
7,0,0
6,0,0
4,0,0
31,0,0
8,0,0
6,0,0
28,0,0
13,0,0
5,4,0
5,4,0
7,0,0
16,0,0
28,0,0
7,0,0
15,0,0
17,0,0
15,0,0
15,0,0
15,0,0
10,0,0
7,4,0
10,0,0
10,0,0
10,0,0
15,8,0
18,0,0
18,0,0
30,0,0
17,0,0
8,0,0
14,6,0
13,6,0
9,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
23,10,0
25,14,0
2,0,0
2,0,0
2,0,0
12,0,0
1,0,0
1,0,0
17,0,0
14,0,0
12,0,0
15,0,0
7,0,0
7,0,0
15,0,0
15,0,0
5,0,0
45,0,0
23,0,0
23,0,0
25,0,0
2,0,0
2,0,0
2,0,0
94,208,396
24,0,0
11,0,0
13,0,0
12,0,0
11,0,0
33,0,0
31,0,0
10,8,0
8,0,0
9,0,0
8,0,0
8,0,0
20,0,0
18,6,0
10,6,0
16,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
16,0,0
16,0,0
82,218,399
12,0,0
12,0,0
12,0,0
12,0,0
14,0,0
6,0,0
7,0,0
17,0,0
29,0,0
13,0,0
10,0,0
10,0,0
15,0,0
19,0,0
20,0,0
14,0,0
14,0,0
14,0,0
3,0,0
