452,1169,1239
453,484,501
453,501,555
453,501,645
453,568,637
453,633,637
453,637,736
453,637,763
453,637,1165
453,484,504
453,507,568
453,568,1165
453,504,507
453,633,639
455,1230,1237
455,1237,1238
459,475,484
459,475,566
459,475,504
459,475,509
459,484,566
459,484,504
459,484,514
459,484,509
459,484,1168
459,507,566
459,509,566
459,504,507
459,507,1168
459,504,514
459,504,509
278,461,688
461,474,957
73,76,97
523,609,616
398,800,1499
523,606,622
523,622,623
523,609,622
146,652,852
137,226,532
137,251,532
214,294,532
196,532,624
210,532,624
223,532,624
532,624,1655
210,294,532
210,532,1655
222,294,532
234,294,532
234,532,1655
240,294,532
240,532,1655
250,294,532
251,294,532
294,434,532
294,532,1660
294,532,1655
294,348,532
532,1624,1655
443,825,1875
161,215,1145
215,294,1145
1648,1650,1654
107,523,617
523,604,617
107,523,600
523,600,604
446,764,1026
446,486,764
86,87,764
511,555,1738
478,511,1099
511,1968,1971
468,470,471
161,196,404
161,196,1147
161,1130,1143
161,863,1146
128,135,161
128,142,161
128,149,161
128,161,196
128,161,215
128,161,219
128,161,229
161,917,1130
161,196,564
161,564,604
142,161,219
142,161,1131
149,161,219
149,161,256
149,161,272
161,196,917
161,196,272
161,196,920
161,219,1132
161,917,1131
161,577,1141
257,412,1253
446,694,1026
293,1695,2493
577,901,2172
123,837,857
837,857,1097
111,714,1814
111,1814,1815
107,617,683
617,683,1634
617,683,822
128,137,226
128,137,251
137,226,620
160,294,1133
113,131,1296
131,219,1296
131,272,1296
1543,1755,1934
73,86,95
73,87,95
73,88,95
86,87,95
120,594,1681
304,500,827
1120,1131,1980
1027,1153,1980
73,86,87
73,75,79
717,1490,1725
72,75,79
64,1979,2905
66,560,1354
68,2248,2249
314,316,318
316,318,319
316,318,320
316,318,321
488,507,560
482,560,645
507,560,1168
633,636,637
568,637,1165
489,499,577
475,484,499
475,499,555
475,499,983
488,499,555
484,499,738
608,1113,1154
1120,1131,2198
90,476,1048
582,1130,1143
582,629,1143
252,582,1143
863,1146,2021
205,863,1146
863,1146,1598
128,214,241
128,217,241
128,218,241
128,241,249
128,146,185
128,131,142
128,131,219
128,134,136
128,142,155
128,142,219
128,149,219
128,155,219
128,160,235
128,166,215
128,202,233
128,210,215
128,210,242
128,215,216
128,230,252
128,242,251
241,917,938
241,917,1171
151,257,369
257,361,369
257,390,934
257,934,941
257,386,934
582,917,1130
113,146,572
244,725,920
476,498,1048
476,1046,1047
476,502,845
476,514,845
476,845,1046
1048,1319,1414
1048,1319,1417
1048,1319,1413
1048,1319,1416
498,1048,1515
1048,1427,2365
210,624,1656
255,331,333
231,255,331
254,255,331
255,331,377
255,331,352
255,331,382
255,331,336
255,331,339
255,331,340
255,331,341
255,331,342
255,331,343
255,331,345
255,331,346
255,331,351
255,331,354
255,331,359
255,331,371
255,331,376
255,331,378
255,331,386
255,331,389
331,361,369
331,334,369
331,369,384
254,331,374
331,346,374
331,374,376
331,374,386
331,336,382
331,339,382
331,339,340
331,339,376
331,339,368
331,332,360
230,252,255
230,255,926
255,938,943
255,390,934
255,934,941
255,386,934
255,934,943
255,336,382
255,339,382
255,339,390
255,339,340
255,339,376
286,369,1087
286,913,1076
286,924,1076
687,1019,1113
608,1019,1113
104,107,109
107,960,963
107,683,803
107,803,969
107,369,964
107,369,683
107,683,969
384,600,629
960,1037,1039
683,803,969
369,683,1559
272,369,912
369,396,628
369,384,628
334,369,1546
334,369,630
369,384,630
683,969,1037
683,969,1628
1646,1647,2242
335,893,894
269,738,1047
269,325,1047
215,294,1654
294,1650,1654
294,1654,1655
1650,1654,1655
629,914,1869
629,914,1868
582,629,1132
269,325,1314
269,1314,1315
269,1314,1318
160,304,500
222,304,500
251,304,500
304,500,1993
2154,2155,2336
709,1399,2154
709,1856,2154
709,2154,2305
1399,1856,2154
1399,2154,2305
1856,2154,2305
269,893,894
1667,2027,2028
709,782,2280
709,1002,2280
709,1399,2280
709,1856,2280
709,2280,2305
709,782,1002
709,782,1399
709,782,1856
709,782,2305
709,1002,1399
709,1002,1856
709,1002,2305
709,1399,1856
709,1399,2305
709,1856,2305
396,628,715
146,725,920
131,142,219
374,398,401
632,776,954
782,1002,2280
782,1399,2280
782,1856,2280
782,2280,2305
1002,1399,2280
1002,1856,2280
1002,2280,2305
1399,1856,2280
1399,2280,2305
1856,2280,2305
115,118,119
117,124,125
677,871,1000
227,1303,2095
951,984,1303
124,125,547
482,563,645
1102,1382,1385
1102,2164,2165
866,872,2288
854,857,861
564,632,1161
136,374,396
210,242,624
210,624,1655
136,396,628
142,155,219
159,725,920
179,2330,2852
179,2852,2853
179,2330,2853
196,582,917
196,725,920
210,215,294
210,242,294
210,294,1650
210,294,1655
210,1650,1655
212,396,628
212,377,628
215,216,294
215,294,1225
217,582,628
219,938,1132
223,272,1712
230,252,582
230,582,926
234,294,1655
240,294,1655
242,251,294
252,582,917
254,294,1655
603,1395,1396
582,917,1131
847,1196,1260
294,1650,1655
294,406,1655
294,1655,1661
396,582,628
396,628,1279
364,396,628
396,628,1410
337,396,628
366,396,628
396,628,1409
851,1149,1604
291,628,1059
291,364,628
291,628,1475
582,628,1162
382,475,535
475,484,996
475,484,566
475,484,504
475,484,509
475,484,981
475,509,566
475,566,634
475,504,509
475,504,512
475,555,994
475,493,983
475,493,994
475,509,634
475,509,988
475,509,512
475,562,994
300,582,1131
527,1120,1131
914,2487,2488
725,920,1119
582,1134,1163
782,1002,1399
782,1002,1856
782,1002,2305
782,1399,1856
782,1399,2305
782,1856,2305
782,1856,2513
433,1113,1153
277,298,500
1149,1604,2419
1149,1285,1392
1149,1285,2418
1149,2422,2423
733,1609,2193
488,507,568
488,507,566
488,505,555
2330,2852,2853
277,298,841
277,298,1936
277,298,1940
298,1935,1940
298,1937,1938
402,585,586
580,2256,2257
580,2257,2393
586,2257,2393
1382,1385,1386
431,794,1605
431,794,2212
354,786,1245
354,525,1245
354,525,786
474,952,953
474,484,954
474,610,953
474,623,953
474,658,947
1049,1388,2427
610,953,1052
623,953,1052
1196,1260,2505
262,484,996
262,568,1706
484,514,996
484,996,1168
484,509,566
484,504,514
484,504,509
514,749,996
267,537,538
267,549,552
552,1032,1036
269,1325,1326
736,738,745
502,1416,1421
896,1416,1421
625,1325,1326
1325,1326,2179
1325,1326,2180
277,1375,2216
277,1940,2216
278,684,686
1204,1415,1682
779,1624,2368
509,566,845
509,566,749
509,566,634
525,786,1245
786,1008,1245
1044,1045,1564
1044,1564,2633
1698,2238,2806
1002,1399,1856
1002,1399,2305
1002,1856,2305
1399,1856,2305
658,948,949
504,509,512
736,741,744
736,740,741
509,749,988
1616,1617,1618
1416,1421,2160
1120,2109,2562
1037,1039,1040
1037,1040,1041
854,860,861
2040,2226,2227
1415,1682,2199
1415,1682,2206
1682,2199,2206
1235,1906,1907
1235,1906,1908
1865,2618,2619
679,680,681
679,680,682
679,681,682
680,681,682
740,1747,1750
767,2294,2295
2336,2513,2649
2167,2507,2622
895,1285,2484
1392,1906,1907
1392,1906,1908
2032,2795,2796
1044,2175,2633
1388,2425,2427
1043,1044,1045
1415,2199,2206
1824,1825,1826
2618,2619,2620
2618,2619,2621
2596,2597,2598
