"0,1-HCore","2,1-HCore","3,1-HCore"
31,2,0
31,2,0
31,2,0
31,0,0
31,2,0
31,2,0
31,3,0
31,4,5
31,2,0
31,4,5
31,0,0
31,0,0
31,3,0
31,2,0
31,4,5
31,2,0
31,2,0
31,2,0
31,0,0
31,0,0
31,0,0
31,3,0
31,2,0
31,2,0
31,0,0
31,0,0
17,6,21
18,2,0
24,10,50
17,2,0
17,10,50
17,10,50
17,10,50
17,2,0
17,0,0
17,0,0
17,2,0
17,0,0
10,0,0
10,0,0
10,2,0
10,2,0
12,2,0
10,2,0
10,2,0
10,2,0
10,2,0
1,0,0
20,4,6
12,6,16
12,4,5
22,4,5
11,4,5
11,4,5
2,2,0
44,4,5
44,4,5
44,4,8
44,2,0
44,4,5
44,4,5
44,4,5
44,3,0
44,4,6
44,10,50
44,2,0
44,10,50
44,4,5
44,10,50
44,2,0
44,4,7
44,4,8
44,4,5
44,4,5
44,2,0
44,10,50
44,4,5
44,2,0
44,2,0
44,8,30
44,0,0
44,4,5
44,2,0
44,10,50
44,4,5
44,2,0
44,4,5
44,2,0
44,2,0
44,10,50
44,2,0
44,2,0
44,4,5
44,2,0
44,4,5
44,4,5
44,4,5
44,4,5
44,4,5
7,6,15
7,6,15
7,6,15
7,6,15
20,4,6
30,2,0
20,4,5
20,0,0
20,0,0
21,2,0
20,2,0
24,6,15
20,2,0
20,2,0
20,2,0
20,2,0
20,6,15
20,6,15
20,2,0
10,0,0
10,6,15
10,2,0
11,6,21
10,6,15
15,2,0
15,2,0
16,2,0
15,2,0
15,4,5
15,4,5
15,2,0
15,2,0
15,4,5
15,2,0
15,4,5
15,4,5
15,4,5
15,2,0
15,2,0
84,84,4496
52,8,30
84,84,4496
84,84,4305
84,84,4496
52,8,30
84,84,4380
84,82,4100
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,82,4257
84,84,4305
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
52,8,30
52,8,30
52,8,30
52,6,15
52,6,15
15,4,5
9,4,5
9,4,5
9,4,5
9,4,5
9,0,0
12,4,5
32,2,0
11,2,0
11,0,0
11,0,0
25,4,5
22,4,5
18,4,5
9,4,5
12,0,0
9,0,0
9,4,5
12,2,0
9,4,5
7,0,0
19,4,5
19,2,0
19,2,0
19,2,0
19,4,5
19,4,5
19,2,0
19,2,0
19,4,5
19,4,5
19,4,5
19,4,5
19,2,0
19,0,0
19,2,0
19,0,0
19,0,0
19,4,5
19,2,0
12,0,0
6,4,5
6,4,5
3,0,0
17,4,8
16,4,8
8,4,8
7,2,0
8,4,8
8,4,8
14,2,0
9,2,0
7,2,0
7,2,0
8,2,0
7,2,0
19,4,5
18,4,5
18,4,5
18,4,5
44,4,8
21,4,6
18,2,0
26,4,5
18,4,6
18,4,5
18,4,5
18,4,6
18,4,5
18,4,6
18,4,5
18,4,5
18,4,5
18,4,5
19,2,0
19,4,5
19,2,0
19,0,0
26,0,0
19,8,30
19,8,30
19,8,30
19,8,30
19,8,30
19,2,0
27,4,5
19,4,5
19,4,5
19,4,5
19,4,5
19,0,0
19,4,5
2,2,0
2,2,0
7,4,5
7,4,5
6,4,5
17,6,15
17,6,15
11,6,15
11,6,15
11,2,0
11,2,0
12,2,0
11,2,0
11,0,0
21,2,0
13,2,0
13,4,5
14,6,15
13,6,15
14,6,15
13,6,15
13,4,5
13,4,5
13,4,5
13,4,5
8,2,0
54,0,0
26,2,0
5,2,0
13,4,5
8,0,0
10,4,5
8,4,5
8,2,0
8,2,0
37,4,5
37,32,600
37,5,10
37,32,600
37,8,36
37,32,600
37,32,600
37,6,15
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,32,600
37,8,23
37,2,0
37,2,0
37,4,8
37,5,11
37,8,26
37,8,29
76,4,5
37,4,5
37,0,0
37,2,0
37,0,0
37,4,5
37,4,5
37,4,5
37,2,0
16,10,50
10,10,50
10,10,50
10,10,50
10,10,50
10,10,50
7,0,0
29,2,0
29,2,0
29,0,0
29,4,5
29,0,0
29,3,0
29,4,5
29,4,5
29,4,5
29,2,0
29,0,0
29,4,5
29,4,5
29,2,0
29,4,5
29,2,0
29,4,5
29,4,6
29,2,0
29,6,15
29,4,5
29,2,0
29,6,15
29,4,5
29,6,15
29,4,5
29,6,15
29,4,5
29,2,0
16,10,50
16,10,50
16,10,50
16,10,50
16,10,50
16,4,5
16,4,5
16,4,5
16,4,5
16,6,15
16,6,15
16,4,5
16,6,15
16,6,15
16,4,5
3,2,0
18,0,0
3,2,0
3,0,0
11,0,0
11,4,5
14,4,5
11,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11,2,0
11,2,0
32,32,600
30,6,17
32,32,600
32,32,600
29,0,0
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
29,6,15
29,2,0
29,2,0
29,2,0
29,0,0
29,2,0
29,2,0
29,6,15
29,6,15
29,6,15
17,16,140
25,5,9
17,16,140
30,5,10
17,16,140
17,16,140
17,16,140
17,16,140
19,16,140
17,16,140
17,0,0
17,2,0
17,4,5
17,4,8
16,16,140
16,16,140
16,16,140
16,16,140
16,16,140
19,16,140
16,16,140
30,6,29
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
36,2,0
29,6,15
25,2,0
25,2,0
25,2,0
16,16,140
16,16,140
16,16,140
16,16,140
19,16,140
16,16,140
67,20,225
67,14,105
67,14,105
84,84,4496
67,14,105
67,14,105
67,14,105
67,14,105
67,20,225
84,84,4305
84,84,4496
67,20,225
67,20,225
67,20,225
67,20,225
84,84,4380
84,82,4100
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
67,0,0
84,84,4496
84,82,4257
84,84,4305
67,0,0
84,84,4496
84,84,4496
84,84,4496
84,84,4496
67,20,225
84,84,4496
84,84,4496
84,84,4496
67,0,0
84,84,4496
84,84,4496
67,20,225
67,20,225
84,84,4496
84,84,4496
84,84,4496
84,84,4496
67,0,0
67,20,225
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
67,20,225
67,0,0
84,84,4496
84,84,4496
84,84,4496
84,84,4496
30,6,22
30,20,225
30,2,0
30,8,30
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,8,30
30,0,0
30,6,15
30,0,0
30,8,30
30,6,15
30,2,0
30,6,15
30,2,0
30,8,30
30,14,105
67,14,105
15,14,105
22,14,105
21,14,105
24,14,105
14,0,0
15,0,0
14,6,15
14,6,15
14,0,0
14,6,15
14,6,15
16,16,140
16,16,140
16,16,140
19,16,140
16,16,140
67,14,105
30,14,105
30,20,349
30,20,266
30,20,257
30,20,299
30,20,299
30,20,299
30,20,225
30,20,225
30,20,299
30,20,225
30,20,299
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,299
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
30,20,225
67,14,105
67,14,105
67,14,105
67,14,105
84,84,4305
84,84,4496
84,84,4386
84,82,4100
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,82,4257
84,84,4305
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
84,84,4496
67,8,30
67,8,30
67,22,275
67,16,140
67,16,140
67,16,140
67,22,275
67,2,0
67,16,140
67,16,140
67,8,30
67,22,370
67,8,30
67,16,140
67,22,275
6,2,0
9,0,0
16,0,0
5,0,0
16,16,140
16,16,140
19,16,140
16,16,140
12,6,15
12,6,15
12,6,15
12,6,15
22,14,105
21,14,105
24,14,105
10,2,0
10,2,0
10,0,0
21,4,5
76,12,99
51,12,121
55,12,121
65,12,131
76,12,159
51,12,75
80,12,131
21,9,39
21,6,15
21,0,0
21,12,131
21,4,5
21,2,0
21,12,75
21,12,75
21,4,0
21,12,75
21,4,5
21,12,75
22,20,266
24,14,105
23,20,299
22,20,299
22,20,299
22,20,225
22,20,299
22,20,299
22,20,225
22,20,225
22,20,299
22,20,225
22,20,225
22,20,225
22,20,225
24,14,105
23,20,240
21,20,240
21,20,225
21,20,225
21,20,225
21,20,240
21,20,225
21,20,240
21,20,225
20,12,75
20,12,75
20,12,75
24,6,15
24,20,225
24,20,284
24,20,284
24,20,225
24,20,225
24,20,284
24,20,284
24,20,225
24,20,225
24,20,284
24,2,0
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
6,2,0
3,2,0
3,2,0
16,16,140
19,16,140
16,16,140
19,16,140
16,16,140
20,0,0
24,2,0
6,2,0
19,16,140
19,0,0
19,8,30
19,0,0
28,8,30
21,8,30
25,8,30
19,8,30
19,2,0
19,0,0
19,2,0
19,2,0
47,4,5
16,4,5
16,2,0
14,2,0
14,2,0
14,2,0
14,2,0
14,2,0
14,2,0
14,2,0
14,2,0
14,4,5
14,4,5
14,4,5
14,2,0
9,2,0
7,2,0
7,0,0
7,2,0
7,2,0
1,0,0
9,2,0
9,2,0
12,2,0
9,4,5
9,2,0
9,2,0
9,4,5
9,4,5
5,2,0
5,2,0
5,2,0
5,2,0
5,2,0
5,2,0
5,2,0
7,4,5
13,4,5
7,4,5
7,4,5
28,2,0
22,4,5
22,4,5
22,4,5
22,2,0
22,0,0
22,2,0
22,2,0
22,0,0
22,0,0
22,2,0
22,2,0
22,2,0
22,4,5
22,2,0
22,0,0
22,0,0
22,4,5
32,2,0
22,2,0
22,2,0
15,2,0
12,0,0
15,2,0
10,2,0
7,2,0
10,2,0
15,14,105
14,14,105
14,14,105
15,14,105
14,14,105
14,14,105
14,14,105
15,14,105
15,14,105
15,14,144
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
14,14,105
15,14,105
14,14,105
14,14,105
14,14,105
15,14,105
14,14,105
14,14,105
14,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
15,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
1,0,0
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
14,14,105
28,2,0
28,2,0
28,6,15
28,2,0
28,2,0
28,2,0
28,2,0
28,0,0
28,0,0
28,2,0
28,4,5
28,6,15
28,2,0
28,4,5
28,2,0
28,3,0
28,4,5
28,0,0
28,0,0
28,4,5
31,4,5
28,2,0
28,3,0
28,3,0
28,0,0
28,4,5
28,6,15
28,6,15
17,2,0
11,2,0
11,2,0
13,6,15
13,3,0
15,6,15
22,6,15
13,2,0
13,4,5
13,4,5
16,2,0
13,2,0
13,0,0
13,4,5
13,4,5
13,4,5
21,6,19
17,6,19
11,2,0
11,6,15
11,0,0
11,4,5
11,6,15
11,2,0
11,6,19
11,6,15
14,6,23
25,2,0
12,12,75
11,2,0
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
4,2,0
4,0,0
23,4,5
19,2,0
19,4,5
19,2,0
19,2,0
19,4,5
19,0,0
19,0,0
19,2,0
19,2,0
19,2,0
19,2,0
19,2,0
19,4,5
19,0,0
19,2,0
19,4,5
19,0,0
9,4,5
9,4,5
18,4,5
23,4,5
23,4,5
23,4,5
23,4,5
23,0,0
23,4,5
23,4,6
23,2,0
23,4,6
23,2,0
23,4,5
23,2,0
23,4,6
23,2,0
23,0,0
23,2,0
23,2,0
23,2,0
23,4,5
23,2,0
23,4,5
23,4,5
31,4,5
15,6,15
22,6,15
12,4,5
12,4,5
13,4,5
12,0,0
12,4,5
12,4,5
20,0,0
12,0,0
10,2,0
10,3,0
11,4,5
15,2,0
8,2,0
28,4,5
8,4,5
6,4,5
5,0,0
5,0,0
5,0,0
5,2,0
6,2,0
21,6,15
17,2,0
17,6,15
32,2,0
17,2,0
17,2,0
17,0,0
17,6,15
17,0,0
17,4,5
17,6,15
25,0,0
17,4,5
17,2,0
17,2,0
6,2,0
6,2,0
6,2,0
6,2,0
15,4,5
16,0,0
17,3,0
15,2,0
15,2,0
15,2,0
15,2,0
15,0,0
15,0,0
16,3,0
15,0,0
15,2,0
15,2,0
15,0,0
32,32,600
32,32,600
31,6,15
32,32,600
31,2,0
31,2,0
31,2,0
32,32,600
31,8,30
32,32,600
31,8,30
31,8,30
32,32,600
32,32,600
31,6,15
32,32,600
32,32,600
32,32,600
31,8,30
31,8,30
31,6,15
31,6,15
32,32,600
32,32,600
31,2,0
32,32,600
32,32,600
20,0,0
12,0,0
9,6,15
20,6,15
8,0,0
9,6,15
18,6,15
16,4,5
20,2,0
11,3,0
9,4,5
9,4,5
9,2,0
9,2,0
21,6,23
21,6,15
21,6,15
21,6,19
21,6,15
21,6,15
21,2,0
21,2,0
21,4,5
21,4,5
21,2,0
21,2,0
58,4,5
21,4,5
21,2,0
21,4,5
21,4,5
21,4,5
16,6,15
18,6,15
10,6,15
10,6,15
23,6,15
15,0,0
26,4,5
76,8,30
48,3,0
15,4,5
15,0,0
15,0,0
17,8,30
15,4,5
15,8,30
22,8,30
15,8,30
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
48,2,0
22,0,0
11,2,0
15,2,0
33,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,0,0
11,2,0
6,2,0
13,2,0
11,2,0
8,2,0
6,2,0
5,4,5
5,2,0
16,4,5
16,4,5
24,4,5
16,4,5
16,4,5
16,4,5
16,4,5
16,0,0
16,4,5
16,0,0
16,6,15
16,6,15
16,0,0
16,6,15
16,6,15
4,4,5
4,4,5
4,4,5
14,0,0
4,0,0
17,6,15
17,6,15
17,6,19
17,6,15
17,6,15
17,2,0
17,4,5
17,2,0
17,2,0
17,4,5
20,2,0
17,2,0
32,2,0
17,0,0
17,0,0
10,2,0
10,4,5
12,4,5
11,4,5
10,4,5
17,4,5
13,4,5
10,4,5
14,6,15
9,4,5
7,0,0
7,0,0
11,4,5
14,4,5
11,2,0
7,2,0
7,2,0
7,2,0
11,6,15
7,6,15
14,6,15
29,4,5
22,4,5
7,4,5
10,0,0
11,6,15
14,6,19
11,2,0
15,4,5
11,4,5
11,4,5
11,2,0
14,6,15
11,4,5
7,4,5
7,4,5
44,4,5
32,2,0
14,2,0
14,0,0
14,4,5
25,6,15
25,2,0
25,6,28
25,2,0
25,6,23
25,6,28
25,8,45
25,8,37
25,4,5
25,8,30
25,8,30
25,4,5
25,4,5
25,6,15
25,2,0
25,2,0
25,2,0
25,4,5
25,4,5
25,8,30
25,4,5
25,4,5
25,2,0
25,6,15
25,0,0
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
13,2,0
9,2,0
16,6,15
11,6,15
7,6,15
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
12,12,75
10,4,5
10,4,5
10,4,5
12,12,75
76,0,0
7,4,5
7,4,5
10,4,5
7,4,5
4,2,0
5,2,0
10,4,6
10,4,5
9,2,0
18,0,0
6,2,0
6,0,0
7,2,0
6,2,0
9,2,0
6,2,0
6,2,0
7,2,0
9,0,0
7,2,0
5,2,0
12,2,0
5,2,0
16,2,0
6,0,0
10,4,6
9,4,5
7,0,0
3,2,0
3,0,0
3,2,0
3,2,0
23,2,0
9,4,5
18,4,5
11,2,0
14,2,0
15,0,0
9,2,0
9,2,0
8,2,0
18,4,5
18,4,5
13,2,0
33,4,5
8,2,0
9,4,5
8,0,0
25,4,5
18,4,5
18,4,5
18,4,5
18,4,5
18,4,5
18,2,0
35,4,0
33,4,5
18,4,5
18,4,5
18,3,0
18,2,0
18,4,5
18,2,0
18,2,0
2,2,0
10,4,5
10,4,5
10,4,6
10,2,0
13,2,0
10,2,0
10,4,5
10,4,5
3,2,0
14,0,0
2,2,0
2,2,0
2,2,0
2,0,0
2,0,0
4,4,5
9,2,0
9,6,15
9,6,15
9,6,15
9,0,0
9,2,0
9,6,15
13,4,5
13,4,5
76,14,105
22,14,105
62,14,105
80,14,105
13,2,0
26,14,105
14,14,105
13,2,0
15,14,105
13,2,0
29,14,105
27,2,0
3,2,0
8,4,5
8,2,0
26,4,6
29,4,6
8,4,5
20,3,0
20,4,5
20,2,0
76,8,30
65,6,17
25,8,35
26,4,5
29,4,10
20,8,30
20,4,5
27,0,0
20,2,0
20,8,30
20,6,15
20,0,0
20,0,0
20,2,0
12,2,0
5,2,0
15,3,0
11,2,0
28,4,5
11,4,5
11,0,0
11,0,0
11,2,0
11,2,0
11,0,0
22,6,15
28,8,30
15,2,0
21,8,30
25,8,30
15,8,30
15,2,0
29,2,0
18,4,5
14,0,0
7,2,0
7,2,0
7,6,15
7,6,15
7,6,15
7,6,15
28,4,5
40,40,1000
40,40,1000
40,40,1000
40,40,1000
39,36,765
40,40,1000
40,40,1000
40,40,1000
40,40,1000
40,40,950
40,40,1000
40,40,1000
40,40,1000
40,40,1000
40,40,1000
40,40,950
40,40,1000
40,40,1000
40,40,1000
40,40,950
40,40,950
39,36,765
40,40,1000
28,0,0
28,0,0
28,2,0
1,0,0
15,4,5
4,4,5
4,4,5
32,2,0
32,2,0
32,2,0
32,2,0
32,2,0
32,0,0
32,2,0
32,4,5
32,2,0
32,4,5
32,2,0
32,4,5
32,2,0
32,2,0
32,2,0
32,2,0
32,2,0
32,2,0
32,4,5
32,4,5
32,4,5
32,2,0
32,4,5
32,2,0
32,0,0
32,2,0
32,2,0
32,4,5
32,4,5
32,0,0
32,2,0
8,4,5
9,4,5
8,4,5
8,4,5
8,4,5
48,4,5
11,2,0
6,2,0
10,2,0
6,2,0
6,2,0
7,0,0
7,2,0
7,2,0
7,2,0
7,0,0
7,0,0
7,2,0
11,6,15
11,2,0
11,2,0
11,2,0
11,0,0
11,2,0
16,4,5
11,2,0
21,3,0
22,4,5
11,2,0
11,2,0
11,4,5
11,2,0
11,4,5
11,4,5
12,4,5
12,2,0
32,4,5
13,0,0
12,0,0
14,2,0
12,0,0
12,4,5
12,2,0
25,4,5
9,0,0
9,2,0
9,0,0
9,2,0
9,0,0
32,2,0
25,4,5
25,2,0
25,3,0
25,4,5
25,8,30
25,3,0
25,8,30
25,2,0
25,8,30
25,4,5
25,8,30
25,8,30
25,4,5
25,2,0
25,4,5
25,4,5
25,2,0
25,4,5
25,4,5
25,3,0
9,2,0
9,4,5
10,4,5
9,4,5
34,4,5
9,4,5
16,4,5
8,0,0
8,4,5
8,0,0
15,2,0
15,0,0
15,2,0
15,2,0
15,4,5
15,0,0
15,4,5
15,4,5
15,4,5
15,2,0
4,2,0
19,0,0
4,0,0
3,2,0
3,0,0
3,0,0
3,0,0
3,0,0
3,2,0
3,2,0
16,2,0
24,2,0
44,6,15
26,6,15
18,6,15
16,6,15
16,6,15
16,6,15
16,2,0
16,6,15
16,4,5
16,6,15
16,4,5
16,4,5
16,2,0
16,4,5
17,4,5
17,4,5
17,4,5
17,4,5
21,0,0
17,0,0
17,0,0
17,4,6
17,0,0
17,4,5
17,4,5
17,4,6
17,2,0
17,2,0
17,2,0
17,0,0
17,0,0
10,2,0
10,0,0
10,4,5
7,4,5
7,2,0
3,2,0
3,2,0
10,2,0
12,2,0
21,2,0
4,2,0
5,0,0
4,0,0
18,6,15
16,6,15
16,6,15
50,2,0
16,2,0
16,4,5
16,4,5
16,2,0
16,2,0
16,0,0
16,2,0
16,2,0
16,2,0
16,2,0
11,4,5
10,2,0
10,2,0
10,4,5
10,4,5
10,4,5
10,2,0
10,4,5
10,4,5
21,2,0
3,2,0
3,0,0
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
30,6,15
55,6,15
62,6,15
78,6,15
30,2,0
30,6,15
30,2,0
30,4,5
30,0,0
32,4,5
30,2,0
30,4,5
30,2,0
8,6,15
8,6,15
8,6,15
10,0,0
29,0,0
8,0,0
8,0,0
8,0,0
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
26,4,7
22,4,7
23,4,8
22,4,5
21,4,5
12,2,0
12,4,5
12,2,0
12,4,5
12,4,5
12,4,5
12,2,0
12,4,5
12,0,0
12,0,0
12,4,5
11,2,0
6,6,15
6,6,15
6,6,15
6,6,15
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
8,8,30
8,8,30
9,8,30
9,8,30
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
24,6,15
8,8,30
9,8,30
9,8,30
8,6,15
9,8,30
9,8,30
8,6,15
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
25,6,15
