1,2,19,32,84
1,2,18,19,84
1,2,19,84,94
1,2,17,19,84
1,2,19,49,84
1,2,14,19,107
1,2,14,19,215
1,2,14,18,19
1,2,14,19,104
1,2,14,19,94
1,2,14,17,19
1,2,14,19,49
1,2,19,107,215
1,2,19,32,107
1,2,18,19,107
1,2,19,94,107
1,2,17,19,107
1,2,19,49,107
1,2,19,32,215
1,2,18,19,215
1,2,19,94,215
1,2,17,19,215
1,2,18,19,32
1,2,19,32,104
1,2,19,32,94
1,2,17,19,32
1,2,19,32,49
1,2,18,19,104
1,2,18,19,94
1,2,17,18,19
1,2,18,19,49
1,2,19,94,104
1,2,17,19,104
1,2,17,19,94
1,2,19,49,94
1,2,17,19,49
1,2,5,7,22
1,2,5,7,84
1,2,5,7,14
1,2,5,7,311
1,2,5,7,107
1,2,5,7,215
1,2,5,7,32
1,2,5,7,748
1,2,5,7,18
1,2,5,7,104
1,2,5,7,94
1,2,5,7,17
1,2,5,7,49
1,2,7,22,84
1,2,7,14,22
1,2,7,22,311
1,2,7,22,107
1,2,7,22,215
1,2,7,22,32
1,2,7,18,22
1,2,7,22,104
1,2,7,22,94
1,2,7,17,22
1,2,7,22,49
1,2,7,14,84
1,2,7,84,107
1,2,7,84,215
1,2,7,32,84
1,2,7,18,84
1,2,7,84,768
1,2,7,84,94
1,2,7,17,84
1,2,7,49,84
1,2,7,14,107
1,2,7,14,215
1,2,7,14,18
1,2,7,14,104
1,2,7,14,94
1,2,7,14,17
1,2,7,14,49
1,2,7,215,311
1,2,7,32,311
1,2,7,18,311
1,2,7,104,311
1,2,7,94,311
1,2,7,17,311
1,2,7,107,215
1,2,7,32,107
1,2,7,18,107
1,2,7,94,107
1,2,7,17,107
1,2,7,49,107
1,2,7,32,215
1,2,7,18,215
1,2,7,94,215
1,2,7,17,215
1,2,7,18,32
1,2,7,32,104
1,2,7,32,94
1,2,7,17,32
1,2,7,32,49
1,2,7,94,748
1,2,7,18,104
1,2,7,18,94
1,2,7,17,18
1,2,7,18,49
1,2,7,94,768
1,2,7,745,768
1,2,7,49,768
1,2,7,94,104
1,2,7,17,104
1,2,7,17,94
1,2,7,94,745
1,2,7,49,94
1,2,7,17,49
1,2,5,22,84
1,2,5,14,22
1,2,5,22,311
1,2,5,22,107
1,2,5,22,215
1,2,5,22,32
1,2,5,18,22
1,2,5,22,104
1,2,5,22,94
1,2,5,17,22
1,2,5,22,49
1,2,5,14,84
1,2,5,84,107
1,2,5,84,215
1,2,5,32,84
1,2,5,18,84
1,2,5,84,94
1,2,5,17,84
1,2,5,49,84
1,2,5,14,107
1,2,5,14,215
1,2,5,14,18
1,2,5,14,104
1,2,5,14,94
1,2,5,14,17
1,2,5,14,49
1,2,5,215,311
1,2,5,32,311
1,2,5,18,311
1,2,5,104,311
1,2,5,94,311
1,2,5,17,311
1,2,5,107,215
1,2,5,32,107
1,2,5,18,107
1,2,5,94,107
1,2,5,17,107
1,2,5,49,107
1,2,5,32,215
1,2,5,18,215
1,2,5,94,215
1,2,5,17,215
1,2,5,18,32
1,2,5,32,104
1,2,5,32,94
1,2,5,17,32
1,2,5,32,49
1,2,5,94,748
1,2,5,18,104
1,2,5,18,94
1,2,5,17,18
1,2,5,18,49
1,2,5,94,104
1,2,5,17,104
1,2,5,94,1005
1,2,5,17,94
1,2,5,49,94
1,2,5,17,49
1,2,14,22,84
1,2,22,84,107
1,2,22,84,215
1,2,22,32,84
1,2,18,22,84
1,2,22,84,94
1,2,17,22,84
1,2,22,49,84
1,2,14,22,107
1,2,14,22,215
1,2,14,18,22
1,2,14,22,104
1,2,14,22,94
1,2,14,17,22
1,2,14,22,49
1,2,22,215,311
1,2,22,32,311
1,2,18,22,311
1,2,22,104,311
1,2,22,94,311
1,2,17,22,311
1,2,22,107,215
1,2,22,32,107
1,2,18,22,107
1,2,22,94,107
1,2,17,22,107
1,2,22,49,107
1,2,22,32,215
1,2,18,22,215
1,2,22,94,215
1,2,17,22,215
1,2,18,22,32
1,2,22,32,104
1,2,22,32,94
1,2,17,22,32
1,2,22,32,49
1,2,18,22,104
1,2,18,22,94
1,2,17,18,22
1,2,18,22,49
1,2,22,94,104
1,2,17,22,104
1,2,17,22,94
1,2,22,49,94
1,2,17,22,49
1,2,14,84,107
1,2,14,84,215
1,2,14,18,84
1,2,14,84,94
1,2,14,17,84
1,2,14,49,84
1,2,84,107,215
1,2,32,84,107
1,2,18,84,107
1,2,84,94,107
1,2,17,84,107
1,2,49,84,107
1,2,32,84,215
1,2,18,84,215
1,2,84,94,215
1,2,17,84,215
1,2,18,32,84
1,2,32,84,94
1,2,17,32,84
1,2,32,49,84
1,2,18,84,94
1,2,17,18,84
1,2,18,49,84
1,2,84,94,768
1,2,49,84,768
1,2,17,84,94
1,2,49,84,94
1,2,17,49,84
1,2,14,107,215
1,2,14,18,107
1,2,14,94,107
1,2,14,17,107
1,2,14,49,107
1,2,14,18,215
1,2,14,94,215
1,2,14,17,215
1,2,14,18,104
1,2,14,18,94
1,2,14,17,18
1,2,14,18,49
1,2,14,94,104
1,2,14,17,104
1,2,14,17,94
1,2,14,49,94
1,2,14,17,49
1,2,32,215,311
1,2,18,215,311
1,2,94,215,311
1,2,17,215,311
1,2,18,32,311
1,2,32,104,311
1,2,32,94,311
1,2,17,32,311
1,2,18,104,311
1,2,18,94,311
1,2,17,18,311
1,2,94,104,311
1,2,17,104,311
1,2,17,94,311
1,2,32,107,215
1,2,18,107,215
1,2,94,107,215
1,2,17,107,215
1,2,18,32,107
1,2,32,94,107
1,2,17,32,107
1,2,32,49,107
1,2,18,94,107
1,2,17,18,107
1,2,18,49,107
1,2,17,94,107
1,2,49,94,107
1,2,17,49,107
1,2,18,32,215
1,2,32,94,215
1,2,17,32,215
1,2,18,94,215
1,2,17,18,215
1,2,17,94,215
1,2,18,32,104
1,2,18,32,94
1,2,17,18,32
1,2,18,32,49
1,2,32,94,104
1,2,17,32,104
1,2,17,32,94
1,2,32,49,94
1,2,17,32,49
1,2,18,94,104
1,2,17,18,104
1,2,17,18,94
1,2,18,49,94
1,2,17,18,49
1,2,94,745,768
1,2,49,94,768
1,2,17,94,104
1,2,17,49,94
1,5,7,22,29
1,5,7,29,32
1,5,7,29,31
1,5,7,18,29
1,5,7,8,29
1,7,22,29,32
1,7,22,29,31
1,7,18,22,29
1,7,8,22,29
1,7,29,31,32
1,7,18,29,32
1,7,8,29,32
1,7,18,29,31
1,7,8,29,31
1,7,8,18,29
1,5,22,29,32
1,5,22,29,31
1,5,18,22,29
1,5,8,22,29
1,5,29,30,32
1,5,18,29,30
1,5,29,31,32
1,5,18,29,32
1,5,8,29,32
1,5,18,29,31
1,5,8,29,31
1,5,8,18,29
1,22,29,31,32
1,18,22,29,32
1,8,22,29,32
1,18,22,29,31
1,8,22,29,31
1,8,18,22,29
1,18,29,30,32
1,18,29,31,32
1,8,29,31,32
1,8,18,29,32
1,8,18,29,31
1,5,32,50,52
1,7,65,74,83
1,5,7,65,84
1,5,7,65,66
1,5,7,65,67
1,5,7,49,65
1,7,65,67,84
1,7,49,65,84
1,7,65,66,71
1,7,49,65,66
1,7,49,65,71
1,5,65,67,84
1,5,49,65,84
1,5,49,65,66
1,49,65,66,71
1,7,19,35,132
1,5,7,19,132
1,7,19,132,184
1,7,19,22,132
1,7,19,84,132
1,7,14,19,132
1,7,19,107,132
1,7,19,132,196
1,7,19,132,215
1,7,19,32,132
1,7,19,132,141
1,7,19,31,132
1,7,19,125,132
1,7,18,19,132
1,7,19,104,132
1,7,19,94,132
1,7,19,132,179
1,7,17,19,132
1,7,16,19,132
1,7,19,132,199
1,7,19,132,177
1,7,19,49,132
1,5,19,35,132
1,19,35,132,184
1,19,22,35,132
1,19,35,84,132
1,14,19,35,132
1,19,35,107,132
1,19,35,132,196
1,19,35,132,215
1,19,32,35,132
1,19,35,132,141
1,19,35,132,144
1,18,19,35,132
1,19,35,104,132
1,19,35,94,132
1,19,35,132,179
1,17,19,35,132
1,16,19,35,132
1,19,35,132,177
1,19,35,49,132
1,5,19,132,184
1,5,19,22,132
1,5,19,84,132
1,5,14,19,132
1,5,19,107,132
1,5,19,132,196
1,5,19,132,215
1,5,19,32,132
1,5,19,132,141
1,5,19,31,132
1,5,19,125,132
1,5,18,19,132
1,5,19,104,132
1,5,19,94,132
1,5,19,132,179
1,5,17,19,132
1,5,16,19,132
1,5,19,132,177
1,5,19,49,132
1,19,22,132,184
1,19,84,132,184
1,14,19,132,184
1,19,107,132,184
1,19,132,184,196
1,19,32,132,184
1,19,132,141,184
1,19,125,132,184
1,18,19,132,184
1,19,132,184,205
1,19,104,132,184
1,19,94,132,184
1,19,132,179,184
1,17,19,132,184
1,16,19,132,184
1,19,132,184,199
1,19,49,132,184
1,19,22,84,132
1,14,19,22,132
1,19,22,107,132
1,19,22,132,215
1,19,22,32,132
1,19,22,132,141
1,19,22,31,132
1,18,19,22,132
1,19,22,104,132
1,19,22,94,132
1,17,19,22,132
1,16,19,22,132
1,19,22,49,132
1,14,19,84,132
1,19,84,107,132
1,19,84,132,196
1,19,84,132,215
1,19,32,84,132
1,19,84,132,141
1,19,31,84,132
1,19,84,125,132
1,18,19,84,132
1,19,84,132,205
1,19,84,94,132
1,19,84,132,179
1,17,19,84,132
1,16,19,84,132
1,19,84,132,199
1,19,49,84,132
1,14,19,107,132
1,14,19,132,196
1,14,19,132,215
1,14,19,132,141
1,14,19,31,132
1,14,19,125,132
1,14,18,19,132
1,14,19,132,205
1,14,19,104,132
1,14,19,94,132
1,14,19,132,179
1,14,17,19,132
1,14,16,19,132
1,14,19,49,132
1,19,107,132,215
1,19,32,107,132
1,19,107,132,141
1,19,107,125,132
1,18,19,107,132
1,19,94,107,132
1,19,107,132,179
1,17,19,107,132
1,16,19,107,132
1,19,107,132,177
1,19,49,107,132
1,19,132,144,196
1,18,19,132,196
1,19,104,132,196
1,19,94,132,196
1,17,19,132,196
1,16,19,132,196
1,19,49,132,196
1,19,32,132,215
1,19,31,132,215
1,18,19,132,215
1,19,94,132,215
1,17,19,132,215
1,16,19,132,215
1,19,32,132,141
1,19,31,32,132
1,18,19,32,132
1,19,32,104,132
1,19,32,94,132
1,17,19,32,132
1,16,19,32,132
1,19,32,49,132
1,19,31,132,141
1,18,19,132,141
1,19,94,132,141
1,19,132,141,179
1,17,19,132,141
1,16,19,132,141
1,19,49,132,141
1,18,19,132,144
1,19,132,144,179
1,17,19,132,144
1,18,19,31,132
1,19,31,104,132
1,19,31,94,132
1,18,19,125,132
1,19,94,125,132
1,17,19,125,132
1,16,19,125,132
1,19,49,125,132
1,18,19,132,205
1,18,19,104,132
1,18,19,94,132
1,18,19,132,179
1,17,18,19,132
1,16,18,19,132
1,18,19,132,199
1,18,19,132,177
1,18,19,49,132
1,17,19,132,205
1,16,19,132,205
1,19,94,104,132
1,19,104,132,179
1,17,19,104,132
1,16,19,104,132
1,19,94,132,179
1,17,19,94,132
1,16,19,94,132
1,19,94,132,199
1,19,94,132,177
1,19,49,94,132
1,17,19,132,179
1,16,19,132,179
1,19,49,132,179
1,16,17,19,132
1,17,19,49,132
1,16,19,132,199
1,16,19,49,132
1,7,94,132,159
1,5,7,35,132
1,7,35,132,184
1,7,22,35,132
1,7,35,84,132
1,7,14,35,132
1,7,35,107,132
1,7,35,132,196
1,7,35,132,215
1,7,32,35,132
1,7,35,132,141
1,7,35,132,163
1,7,18,35,132
1,7,35,104,132
1,7,35,94,132
1,7,35,132,179
1,7,17,35,132
1,7,16,35,132
1,7,35,132,177
1,7,35,49,132
1,5,7,132,184
1,5,7,22,132
1,5,7,84,132
1,5,7,14,132
1,5,7,107,132
1,5,7,132,196
1,5,7,132,215
1,5,7,32,132
1,5,7,132,141
1,5,7,31,132
1,5,7,125,132
1,5,7,132,163
1,5,7,18,132
1,5,7,104,132
1,5,7,94,132
1,5,7,132,179
1,5,7,17,132
1,5,7,16,132
1,5,7,132,177
1,5,7,49,132
1,7,22,132,184
1,7,84,132,184
1,7,14,132,184
1,7,107,132,184
1,7,132,184,196
1,7,32,132,184
1,7,132,141,184
1,7,125,132,184
1,7,18,132,184
1,7,104,132,184
1,7,94,132,184
1,7,132,179,184
1,7,17,132,184
1,7,16,132,184
1,7,132,184,199
1,7,49,132,184
1,7,22,84,132
1,7,14,22,132
1,7,22,107,132
1,7,22,132,215
1,7,22,32,132
1,7,22,132,141
1,7,22,132,140
1,7,22,31,132
1,7,18,22,132
1,7,22,104,132
1,7,22,94,132
1,7,17,22,132
1,7,16,22,132
1,7,22,49,132
1,7,14,84,132
1,7,84,107,132
1,7,84,132,196
1,7,84,132,215
1,7,32,84,132
1,7,84,132,141
1,7,84,132,140
1,7,31,84,132
1,7,84,125,132
1,7,18,84,132
1,7,84,94,132
1,7,84,132,179
1,7,17,84,132
1,7,16,84,132
1,7,84,132,199
1,7,49,84,132
1,7,14,107,132
1,7,14,132,196
1,7,14,132,215
1,7,14,132,141
1,7,14,132,140
1,7,14,31,132
1,7,14,125,132
1,7,14,18,132
1,7,14,104,132
1,7,14,94,132
1,7,14,132,179
1,7,14,17,132
1,7,14,16,132
1,7,14,49,132
1,7,107,132,215
1,7,32,107,132
1,7,107,132,141
1,7,107,125,132
1,7,18,107,132
1,7,94,107,132
1,7,107,132,179
1,7,17,107,132
1,7,16,107,132
1,7,107,132,177
1,7,49,107,132
1,7,18,132,196
1,7,104,132,196
1,7,94,132,196
1,7,17,132,196
1,7,16,132,196
1,7,49,132,196
1,7,32,132,215
1,7,31,132,215
1,7,18,132,215
1,7,94,132,215
1,7,17,132,215
1,7,16,132,215
1,7,32,132,141
1,7,31,32,132
1,7,18,32,132
1,7,32,104,132
1,7,32,94,132
1,7,17,32,132
1,7,16,32,132
1,7,32,49,132
1,7,31,132,141
1,7,18,132,141
1,7,94,132,141
1,7,132,141,179
1,7,17,132,141
1,7,16,132,141
1,7,49,132,141
1,7,125,132,140
1,7,18,132,140
1,7,17,132,140
1,7,18,31,132
1,7,31,104,132
1,7,31,94,132
1,7,18,125,132
1,7,94,125,132
1,7,17,125,132
1,7,16,125,132
1,7,49,125,132
1,7,49,132,163
1,7,18,104,132
1,7,18,94,132
1,7,18,132,179
1,7,17,18,132
1,7,16,18,132
1,7,18,132,199
1,7,18,132,177
1,7,18,49,132
1,7,94,104,132
1,7,104,132,179
1,7,17,104,132
1,7,16,104,132
1,7,94,132,179
1,7,17,94,132
1,7,16,94,132
1,7,94,132,199
1,7,94,132,177
1,7,49,94,132
1,7,17,132,179
1,7,16,132,179
1,7,49,132,179
1,7,16,17,132
1,7,17,49,132
1,7,16,132,199
1,7,16,49,132
1,5,35,132,184
1,5,22,35,132
1,5,35,84,132
1,5,14,35,132
1,5,35,132,197
1,5,35,107,132
1,5,35,132,196
1,5,35,132,215
1,5,32,35,132
1,5,35,132,141
1,5,35,132,163
1,5,18,35,132
1,5,35,132,206
1,5,35,104,132
1,5,35,94,132
1,5,35,132,179
1,5,17,35,132
1,5,16,35,132
1,5,35,132,177
1,5,35,49,132
1,22,35,132,184
1,35,84,132,184
1,14,35,132,184
1,35,107,132,184
1,35,132,184,196
1,32,35,132,184
1,35,132,141,184
1,18,35,132,184
1,35,104,132,184
1,35,94,132,184
1,35,132,179,184
1,17,35,132,184
1,16,35,132,184
1,35,49,132,184
1,22,35,84,132
1,14,22,35,132
1,22,35,107,132
1,22,35,132,215
1,22,32,35,132
1,22,35,132,141
1,18,22,35,132
1,22,35,104,132
1,22,35,94,132
1,17,22,35,132
1,16,22,35,132
1,22,35,49,132
1,14,35,84,132
1,35,84,132,197
1,35,84,107,132
1,35,84,132,196
1,35,84,132,215
1,32,35,84,132
1,35,84,132,141
1,18,35,84,132
1,35,84,132,206
1,35,84,94,132
1,35,84,132,179
1,17,35,84,132
1,16,35,84,132
1,35,49,84,132
1,14,35,107,132
1,14,35,132,196
1,14,35,132,215
1,14,35,132,141
1,14,18,35,132
1,14,35,104,132
1,14,35,94,132
1,14,35,132,179
1,14,17,35,132
1,14,16,35,132
1,14,35,49,132
1,35,107,132,197
1,35,132,141,197
1,35,132,197,206
1,17,35,132,197
1,35,49,132,197
1,35,107,132,215
1,32,35,107,132
1,35,107,132,141
1,18,35,107,132
1,35,94,107,132
1,35,107,132,179
1,17,35,107,132
1,16,35,107,132
1,35,107,132,177
1,35,49,107,132
1,35,132,144,196
1,18,35,132,196
1,35,104,132,196
1,35,94,132,196
1,17,35,132,196
1,16,35,132,196
1,35,49,132,196
1,32,35,132,215
1,18,35,132,215
1,35,94,132,215
1,17,35,132,215
1,16,35,132,215
1,32,35,132,141
1,18,32,35,132
1,32,35,104,132
1,32,35,94,132
1,17,32,35,132
1,16,32,35,132
1,32,35,49,132
1,18,35,132,141
1,35,132,141,206
1,35,94,132,141
1,35,132,141,179
1,17,35,132,141
1,16,35,132,141
1,35,49,132,141
1,18,35,132,144
1,35,132,144,179
1,17,35,132,144
1,35,49,132,163
1,18,35,104,132
1,18,35,94,132
1,18,35,132,179
1,17,18,35,132
1,16,18,35,132
1,18,35,132,177
1,18,35,49,132
1,35,94,132,206
1,17,35,132,206
1,35,49,132,206
1,35,94,104,132
1,35,104,132,179
1,17,35,104,132
1,16,35,104,132
1,35,94,132,179
1,17,35,94,132
1,16,35,94,132
1,35,94,132,177
1,35,49,94,132
1,17,35,132,179
1,16,35,132,179
1,35,49,132,179
1,16,17,35,132
1,17,35,49,132
1,16,35,49,132
1,5,22,132,184
1,5,84,132,184
1,5,14,132,184
1,5,107,132,184
1,5,132,184,196
1,5,32,132,184
1,5,132,141,184
1,5,125,132,184
1,5,18,132,184
1,5,104,132,184
1,5,94,132,184
1,5,132,179,184
1,5,17,132,184
1,5,16,132,184
1,5,49,132,184
1,5,22,84,132
1,5,14,22,132
1,5,22,107,132
1,5,22,132,215
1,5,22,32,132
1,5,22,132,141
1,5,22,31,132
1,5,18,22,132
1,5,22,104,132
1,5,22,94,132
1,5,17,22,132
1,5,16,22,132
1,5,22,49,132
1,5,14,84,132
1,5,84,132,197
1,5,84,107,132
1,5,84,132,196
1,5,84,132,215
1,5,32,84,132
1,5,84,132,141
1,5,31,84,132
1,5,84,125,132
1,5,18,84,132
1,5,84,132,206
1,5,84,94,132
1,5,84,132,179
1,5,17,84,132
1,5,16,84,132
1,5,49,84,132
1,5,14,107,132
1,5,14,132,196
1,5,14,132,215
1,5,14,132,141
1,5,14,31,132
1,5,14,125,132
1,5,14,18,132
1,5,14,104,132
1,5,14,94,132
1,5,14,132,179
1,5,14,17,132
1,5,14,16,132
1,5,14,49,132
1,5,107,132,197
1,5,132,141,197
1,5,132,197,206
1,5,17,132,197
1,5,49,132,197
1,5,107,132,215
1,5,32,107,132
1,5,107,132,141
1,5,107,125,132
1,5,18,107,132
1,5,94,107,132
1,5,107,132,179
1,5,17,107,132
1,5,16,107,132
1,5,107,132,177
1,5,49,107,132
1,5,18,132,196
1,5,104,132,196
1,5,94,132,196
1,5,17,132,196
1,5,16,132,196
1,5,49,132,196
1,5,32,132,215
1,5,31,132,215
1,5,18,132,215
1,5,94,132,215
1,5,17,132,215
1,5,16,132,215
1,5,32,132,141
1,5,31,32,132
1,5,18,32,132
1,5,32,104,132
1,5,32,94,132
1,5,17,32,132
1,5,16,32,132
1,5,32,49,132
1,5,31,132,141
1,5,18,132,141
1,5,132,141,206
1,5,94,132,141
1,5,132,141,179
1,5,17,132,141
1,5,16,132,141
1,5,49,132,141
1,5,18,31,132
1,5,31,104,132
1,5,31,94,132
1,5,18,125,132
1,5,94,125,132
1,5,17,125,132
1,5,16,125,132
1,5,49,125,132
1,5,49,132,163
1,5,18,104,132
1,5,18,94,132
1,5,18,132,179
1,5,17,18,132
1,5,16,18,132
1,5,18,132,177
1,5,18,49,132
1,5,94,132,206
1,5,17,132,206
1,5,49,132,206
1,5,94,104,132
1,5,104,132,179
1,5,17,104,132
1,5,16,104,132
1,5,94,132,179
1,5,17,94,132
1,5,16,94,132
1,5,94,132,177
1,5,49,94,132
1,5,17,132,179
1,5,16,132,179
1,5,49,132,179
1,5,16,17,132
1,5,17,49,132
1,5,16,49,132
1,22,84,132,184
1,14,22,132,184
1,22,107,132,184
1,22,32,132,184
1,22,132,141,184
1,18,22,132,184
1,22,104,132,184
1,22,94,132,184
1,17,22,132,184
1,16,22,132,184
1,22,49,132,184
1,14,84,132,184
1,84,107,132,184
1,84,132,184,196
1,32,84,132,184
1,84,132,141,184
1,84,125,132,184
1,18,84,132,184
1,84,132,184,205
1,84,94,132,184
1,84,132,179,184
1,17,84,132,184
1,16,84,132,184
1,84,132,184,199
1,49,84,132,184
1,14,107,132,184
1,14,132,184,196
1,14,132,141,184
1,14,125,132,184
1,14,18,132,184
1,14,132,184,205
1,14,104,132,184
1,14,94,132,184
1,14,132,179,184
1,14,17,132,184
1,14,16,132,184
1,14,49,132,184
1,32,107,132,184
1,107,132,141,184
1,107,125,132,184
1,18,107,132,184
1,94,107,132,184
1,107,132,179,184
1,17,107,132,184
1,16,107,132,184
1,49,107,132,184
1,18,132,184,196
1,104,132,184,196
1,94,132,184,196
1,17,132,184,196
1,16,132,184,196
1,49,132,184,196
1,32,132,141,184
1,18,32,132,184
1,32,104,132,184
1,32,94,132,184
1,17,32,132,184
1,16,32,132,184
1,32,49,132,184
1,18,132,141,184
1,94,132,141,184
1,132,141,179,184
1,17,132,141,184
1,16,132,141,184
1,49,132,141,184
1,18,125,132,184
1,94,125,132,184
1,17,125,132,184
1,16,125,132,184
1,49,125,132,184
1,18,132,184,205
1,18,104,132,184
1,18,94,132,184
1,18,132,179,184
1,17,18,132,184
1,16,18,132,184
1,18,132,184,199
1,18,49,132,184
1,17,132,184,205
1,16,132,184,205
1,94,104,132,184
1,104,132,179,184
1,17,104,132,184
1,16,104,132,184
1,94,132,179,184
1,17,94,132,184
1,16,94,132,184
1,94,132,184,199
1,49,94,132,184
1,17,132,179,184
1,16,132,179,184
1,49,132,179,184
1,16,17,132,184
1,17,49,132,184
1,16,132,184,199
1,16,49,132,184
1,14,22,84,132
1,22,84,107,132
1,22,84,132,215
1,22,32,84,132
1,22,84,132,141
1,22,84,132,140
1,22,31,84,132
1,18,22,84,132
1,22,84,94,132
1,17,22,84,132
1,16,22,84,132
1,22,49,84,132
1,14,22,107,132
1,14,22,132,215
1,14,22,132,141
1,14,22,132,140
1,14,22,31,132
1,14,18,22,132
1,14,22,104,132
1,14,22,94,132
1,14,17,22,132
1,14,16,22,132
1,14,22,49,132
1,22,107,132,215
1,22,32,107,132
1,22,107,132,141
1,18,22,107,132
1,22,94,107,132
1,17,22,107,132
1,16,22,107,132
1,22,49,107,132
1,22,32,132,215
1,22,31,132,215
1,18,22,132,215
1,22,94,132,215
1,17,22,132,215
1,16,22,132,215
1,22,32,132,141
1,22,31,32,132
1,18,22,32,132
1,22,32,104,132
1,22,32,94,132
1,17,22,32,132
1,16,22,32,132
1,22,32,49,132
1,22,31,132,141
1,18,22,132,141
1,22,94,132,141
1,17,22,132,141
1,16,22,132,141
1,22,49,132,141
1,18,22,132,140
1,17,22,132,140
1,18,22,31,132
1,22,31,104,132
1,22,31,94,132
1,18,22,104,132
1,18,22,94,132
1,17,18,22,132
1,16,18,22,132
1,18,22,49,132
1,22,94,104,132
1,17,22,104,132
1,16,22,104,132
1,17,22,94,132
1,16,22,94,132
1,22,49,94,132
1,16,17,22,132
1,17,22,49,132
1,16,22,49,132
1,14,84,107,132
1,14,84,132,196
1,14,84,132,215
1,14,84,132,141
1,14,84,132,140
1,14,31,84,132
1,14,84,125,132
1,14,18,84,132
1,14,84,132,205
1,14,84,94,132
1,14,84,132,179
1,14,17,84,132
1,14,16,84,132
1,14,49,84,132
1,84,107,132,197
1,84,132,141,197
1,84,132,197,206
1,17,84,132,197
1,49,84,132,197
1,84,107,132,215
1,32,84,107,132
1,84,107,132,141
1,84,107,125,132
1,18,84,107,132
1,84,94,107,132
1,84,107,132,179
1,17,84,107,132
1,16,84,107,132
1,49,84,107,132
1,18,84,132,196
1,84,94,132,196
1,17,84,132,196
1,16,84,132,196
1,49,84,132,196
1,32,84,132,215
1,31,84,132,215
1,18,84,132,215
1,84,94,132,215
1,17,84,132,215
1,16,84,132,215
1,32,84,132,141
1,31,32,84,132
1,18,32,84,132
1,32,84,94,132
1,17,32,84,132
1,16,32,84,132
1,32,49,84,132
1,31,84,132,141
1,18,84,132,141
1,84,132,141,206
1,84,94,132,141
1,84,132,141,179
1,17,84,132,141
1,16,84,132,141
1,49,84,132,141
1,84,125,132,140
1,18,84,132,140
1,17,84,132,140
1,18,31,84,132
1,31,84,94,132
1,18,84,125,132
1,84,94,125,132
1,17,84,125,132
1,16,84,125,132
1,49,84,125,132
1,18,84,132,205
1,18,84,94,132
1,18,84,132,179
1,17,18,84,132
1,16,18,84,132
1,18,84,132,199
1,18,49,84,132
1,17,84,132,205
1,16,84,132,205
1,84,94,132,206
1,17,84,132,206
1,49,84,132,206
1,84,94,132,179
1,17,84,94,132
1,16,84,94,132
1,84,94,132,199
1,49,84,94,132
1,17,84,132,179
1,16,84,132,179
1,49,84,132,179
1,16,17,84,132
1,17,49,84,132
1,16,84,132,199
1,16,49,84,132
1,14,107,132,215
1,14,107,132,141
1,14,107,125,132
1,14,18,107,132
1,14,94,107,132
1,14,107,132,179
1,14,17,107,132
1,14,16,107,132
1,14,49,107,132
1,14,18,132,196
