"0,1-HhIndex","2,1-HhIndex","3,1-HhIndex"
15,0,0
15,0,0
15,4,5
15,0,0
3,0,0
62,2,0
62,4,5
62,0,0
62,2,0
62,3,0
62,4,5
62,2,0
62,5,5
62,0,0
62,0,0
62,4,5
62,4,5
62,2,0
62,0,0
62,0,0
62,0,0
62,2,0
62,0,0
62,2,0
62,0,0
62,0,0
62,2,0
62,2,0
62,0,0
62,0,0
62,2,0
62,2,0
62,0,0
62,2,0
62,0,0
62,2,0
62,0,0
62,0,0
62,0,0
62,0,0
62,2,0
62,0,0
62,0,0
62,0,0
62,2,0
62,2,0
62,2,0
62,0,0
62,3,0
62,0,0
62,0,0
62,0,0
62,0,0
62,0,0
62,0,0
62,0,0
62,4,5
62,0,0
62,0,0
62,0,0
24,2,0
31,2,0
24,2,0
25,0,0
29,3,0
24,0,0
24,0,0
24,2,0
24,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,2,0
24,0,0
24,0,0
24,0,0
24,0,0
41,0,0
23,0,0
75,2,0
36,2,0
24,2,0
41,0,0
21,2,0
21,0,0
21,4,5
22,4,5
22,4,5
22,2,0
23,0,0
22,0,0
22,0,0
21,4,5
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
11,0,0
9,2,0
13,0,0
11,0,0
9,0,0
9,2,0
9,0,0
9,0,0
9,0,0
23,0,0
6,0,0
4,0,0
13,0,0
6,0,0
10,0,0
7,0,0
6,0,0
6,0,0
15,2,0
9,0,0
6,2,0
5,0,0
6,2,0
13,2,0
11,2,0
40,2,0
36,2,0
32,0,0
11,0,0
13,2,0
10,2,0
10,2,0
15,8,15
15,7,13
17,8,15
11,4,5
11,6,13
10,6,9
9,0,0
17,7,13
18,8,15
14,5,6
14,2,0
13,0,0
15,4,5
14,4,5
14,6,6
13,4,5
14,6,13
14,6,10
13,0,0
19,7,13
25,0,0
15,0,0
15,0,0
15,4,5
15,0,0
15,6,9
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
20,0,0
4,0,0
16,5,6
20,0,0
16,0,0
16,2,0
16,0,0
18,4,5
16,4,5
16,0,0
16,4,6
16,6,13
16,6,10
16,0,0
16,0,0
29,0,0
25,3,0
33,2,0
128,2,0
47,0,0
49,3,0
1,0,0
28,3,0
41,3,0
10,2,0
8,2,0
8,0,0
7,2,0
8,4,5
9,0,0
14,2,0
41,2,0
6,2,0
6,2,0
7,0,0
24,0,0
19,0,0
19,0,0
7,0,0
6,0,0
6,0,0
24,0,0
7,0,0
5,0,0
11,0,0
8,2,0
11,0,0
6,0,0
24,0,0
24,0,0
24,0,0
24,2,0
24,0,0
24,0,0
24,2,0
24,0,0
24,0,0
24,0,0
24,2,0
24,2,0
24,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,2,0
24,3,0
24,0,0
24,2,0
24,2,0
24,0,0
40,2,0
30,0,0
33,2,0
32,4,0
29,4,5
32,3,0
28,0,0
43,4,5
28,0,0
28,0,0
29,2,0
29,0,0
28,2,0
28,0,0
28,0,0
29,0,0
28,0,0
28,0,0
28,0,0
28,0,0
28,0,0
28,2,0
28,0,0
18,3,0
23,2,0
8,3,0
16,2,0
8,0,0
41,0,0
12,0,0
12,0,0
15,0,0
12,0,0
12,2,0
12,0,0
13,0,0
12,0,0
15,2,0
11,0,0
19,2,0
75,2,0
23,2,0
18,0,0
25,2,0
18,2,0
18,0,0
19,0,0
18,0,0
18,3,0
18,0,0
19,0,0
18,0,0
18,0,0
18,0,0
18,0,0
23,4,5
42,7,7
36,4,0
28,6,9
72,0,0
49,6,7
20,2,0
24,2,0
29,6,6
21,2,0
21,0,0
21,3,0
23,2,0
24,6,6
21,0,0
20,2,0
20,0,0
21,2,0
16,0,0
18,4,5
21,4,0
26,4,5
19,0,0
17,2,0
27,5,0
16,0,0
17,4,0
17,3,0
17,2,0
17,2,0
17,2,0
17,2,0
17,3,0
16,0,0
23,0,0
16,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,2,0
45,2,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,2,0
45,2,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
14,0,0
14,0,0
42,0,0
23,2,0
21,2,0
15,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
40,2,0
40,2,0
40,2,0
40,2,0
40,0,0
40,0,0
40,0,0
41,4,0
40,2,0
40,2,0
40,0,0
40,0,0
40,0,0
40,0,0
40,2,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,2,0
40,0,0
40,0,0
40,0,0
40,0,0
23,0,0
23,0,0
24,2,0
25,2,0
23,0,0
22,0,0
22,2,0
24,2,0
25,2,0
22,2,0
22,0,0
23,0,0
23,0,0
23,0,0
23,0,0
24,0,0
22,0,0
22,0,0
22,0,0
22,0,0
22,0,0
23,0,0
75,2,0
16,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11,2,0
11,0,0
11,0,0
11,2,0
14,0,0
14,0,0
25,0,0
14,0,0
14,0,0
14,0,0
15,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
13,0,0
13,0,0
4,0,0
5,0,0
13,2,0
14,0,0
11,2,0
5,0,0
4,0,0
5,0,0
4,0,0
89,2,0
89,2,0
89,2,0
89,0,0
89,0,0
89,3,0
89,2,0
89,0,0
89,5,5
89,0,0
89,0,0
89,2,0
89,0,0
89,2,0
89,2,0
89,3,0
89,0,0
89,5,5
89,0,0
89,2,0
89,2,0
89,2,0
89,0,0
89,0,0
89,0,0
89,4,5
89,0,0
89,3,0
89,2,0
89,0,0
89,2,0
89,0,0
89,4,0
89,2,0
89,4,0
89,4,0
89,2,0
89,0,0
89,0,0
89,4,0
89,0,0
89,0,0
89,2,0
89,2,0
89,0,0
89,5,5
89,2,0
89,0,0
89,4,5
89,0,0
89,0,0
89,0,0
89,2,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,5,5
89,4,5
89,0,0
89,0,0
89,2,0
89,0,0
89,0,0
89,0,0
89,2,0
89,0,0
89,2,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,2,0
89,0,0
89,4,5
89,2,0
89,0,0
89,0,0
18,0,0
15,0,0
11,2,0
18,2,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
15,0,0
4,0,0
4,0,0
4,0,0
95,0,0
26,0,0
15,0,0
11,0,0
7,0,0
15,0,0
14,0,0
7,0,0
5,0,0
6,0,0
6,2,0
5,2,0
5,0,0
11,0,0
36,2,0
19,0,0
11,0,0
24,6,9
23,4,5
25,6,9
24,8,13
22,7,13
29,6,5
23,4,5
26,4,5
27,0,0
128,3,0
26,3,0
24,0,0
47,0,0
30,0,0
28,2,0
24,0,0
49,0,0
34,0,0
26,0,0
24,4,5
23,4,0
23,4,0
8,0,0
7,0,0
7,0,0
7,0,0
7,0,0
16,8,13
12,4,5
13,6,9
13,7,13
12,3,0
13,4,0
11,2,0
8,0,0
7,0,0
13,0,0
13,0,0
3,0,0
2,0,0
49,2,0
19,0,0
128,2,0
20,2,0
21,2,0
15,2,0
32,0,0
15,0,0
15,0,0
15,0,0
16,0,0
15,0,0
15,0,0
15,0,0
15,0,0
14,4,5
22,2,0
14,4,5
16,6,6
12,4,5
18,2,0
95,0,0
11,4,0
17,6,10
13,4,5
14,6,9
19,2,0
15,4,5
13,2,0
14,4,0
14,4,6
16,6,10
15,8,15
16,4,5
16,2,0
18,2,0
14,2,0
13,2,0
8,0,0
12,6,9
12,0,0
12,2,0
12,4,0
14,2,0
19,0,0
7,0,0
6,0,0
6,0,0
7,0,0
9,0,0
6,0,0
24,0,0
18,2,0
5,0,0
4,0,0
24,4,5
9,2,0
10,0,0
15,2,0
41,2,0
8,0,0
8,0,0
8,0,0
8,0,0
13,2,0
8,0,0
13,0,0
7,0,0
6,0,0
6,0,0
26,2,0
25,0,0
19,0,0
15,2,0
13,0,0
13,0,0
13,0,0
15,2,0
14,0,0
14,0,0
12,0,0
19,2,0
27,3,0
13,2,0
14,2,0
13,0,0
13,0,0
13,0,0
13,2,0
13,2,0
13,2,0
13,2,0
12,0,0
8,0,0
12,0,0
4,0,0
3,0,0
27,2,0
30,2,0
49,3,0
128,4,0
45,3,0
28,2,0
24,2,0
24,2,0
28,3,0
27,4,0
24,2,0
26,2,0
49,4,0
25,2,0
25,2,0
24,0,0
24,0,0
24,0,0
24,0,0
25,0,0
24,0,0
24,0,0
31,0,0
31,0,0
31,0,0
64,2,0
31,0,0
31,4,5
48,2,0
33,2,0
31,0,0
32,0,0
33,4,5
44,4,5
32,4,0
31,0,0
31,0,0
32,2,0
31,4,5
31,2,0
31,0,0
31,2,0
31,2,0
31,0,0
31,0,0
31,0,0
31,0,0
31,0,0
31,0,0
31,0,0
31,0,0
31,2,0
31,2,0
6,0,0
5,0,0
5,0,0
5,0,0
5,0,0
12,0,0
72,0,0
7,0,0
8,2,0
16,0,0
8,2,0
8,0,0
9,0,0
8,0,0
8,0,0
6,2,0
9,0,0
22,2,0
26,2,0
9,0,0
8,2,0
7,0,0
7,0,0
8,0,0
22,0,0
7,0,0
9,0,0
6,0,0
6,0,0
13,0,0
23,0,0
7,0,0
7,0,0
7,0,0
2,0,0
7,2,0
41,0,0
6,0,0
14,0,0
32,2,0
25,0,0
12,0,0
12,2,0
14,0,0
15,0,0
19,0,0
11,0,0
11,2,0
32,4,5
9,4,5
6,2,0
7,2,0
10,0,0
6,0,0
2,0,0
2,0,0
8,0,0
7,2,0
5,2,0
18,0,0
128,0,0
5,0,0
8,0,0
42,0,0
14,0,0
10,0,0
41,0,0
2,0,0
26,2,0
36,2,0
23,2,0
32,2,0
32,4,5
33,4,5
32,2,0
32,2,0
32,0,0
32,4,5
32,4,5
32,4,5
32,0,0
32,0,0
32,2,0
32,2,0
32,4,5
32,0,0
32,2,0
32,0,0
32,2,0
32,2,0
32,0,0
32,2,0
32,2,0
32,0,0
32,0,0
32,0,0
32,0,0
32,2,0
32,0,0
32,0,0
32,0,0
5,0,0
12,0,0
64,0,0
4,0,0
12,0,0
18,2,0
19,3,0
28,4,0
17,2,0
17,3,0
128,2,0
23,0,0
23,2,0
16,0,0
49,0,0
28,0,0
27,2,0
29,2,0
24,0,0
128,2,0
27,2,0
64,2,0
72,2,0
59,2,0
26,0,0
24,0,0
26,0,0
24,0,0
25,2,0
6,2,0
7,2,0
9,0,0
7,2,0
8,2,0
9,2,0
2,0,0
2,0,0
7,2,0
6,0,0
5,0,0
21,2,0
17,2,0
6,0,0
25,5,5
29,0,0
25,6,6
22,4,5
23,4,5
23,4,5
128,2,0
26,0,0
22,0,0
22,2,0
23,6,5
22,0,0
22,0,0
22,2,0
22,0,0
24,0,0
22,2,0
23,0,0
10,0,0
14,2,0
22,0,0
16,4,5
12,4,5
49,0,0
10,0,0
75,0,0
13,2,0
5,0,0
3,0,0
2,0,0
10,2,0
23,0,0
23,0,0
10,2,0
13,2,0
9,2,0
10,2,0
9,0,0
10,0,0
41,4,5
15,0,0
14,0,0
49,4,5
14,0,0
13,0,0
19,0,0
15,2,0
14,0,0
17,2,0
15,2,0
15,0,0
11,0,0
11,0,0
22,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
6,0,0
5,0,0
4,0,0
4,0,0
10,2,0
24,2,0
19,2,0
19,2,0
13,2,0
14,0,0
12,0,0
13,0,0
17,0,0
14,0,0
13,0,0
13,0,0
12,0,0
13,0,0
12,0,0
35,3,0
18,4,0
10,0,0
19,3,0
7,0,0
11,0,0
26,0,0
49,2,0
27,0,0
27,0,0
33,0,0
44,2,0
27,0,0
27,0,0
30,2,0
26,0,0
27,0,0
26,2,0
27,0,0
26,0,0
26,0,0
27,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
26,0,0
41,6,5
40,4,5
41,2,0
41,4,5
40,2,0
42,4,0
43,5,5
41,2,0
40,0,0
41,8,10
41,3,0
40,0,0
41,2,0
40,0,0
41,2,0
52,7,6
40,0,0
42,5,5
41,4,0
42,5,5
40,0,0
41,2,0
40,0,0
41,2,0
40,0,0
41,0,0
40,0,0
40,3,0
40,0,0
40,2,0
40,0,0
40,4,5
41,2,0
40,0,0
41,4,0
41,2,0
11,0,0
4,0,0
3,0,0
20,4,0
24,2,0
27,5,5
41,2,0
18,0,0
17,0,0
26,4,5
17,2,0
19,2,0
17,0,0
20,4,5
17,0,0
17,0,0
22,0,0
72,0,0
43,0,0
20,0,0
28,2,0
12,0,0
14,2,0
12,0,0
12,0,0
12,0,0
15,2,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,2,0
75,0,0
75,2,0
75,0,0
75,2,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,0,0
75,2,0
75,0,0
75,0,0
75,2,0
75,0,0
75,2,0
75,2,0
75,0,0
75,2,0
75,0,0
75,2,0
25,4,5
26,4,5
12,4,5
49,0,0
27,2,0
18,4,5
10,2,0
10,0,0
14,4,5
7,0,0
6,0,0
7,0,0
7,0,0
6,0,0
6,0,0
36,4,0
36,0,0
36,3,0
36,0,0
35,0,0
35,0,0
36,0,0
36,2,0
36,0,0
36,0,0
35,0,0
36,4,0
36,2,0
35,0,0
35,2,0
35,0,0
35,0,0
35,0,0
35,0,0
35,2,0
35,0,0
35,0,0
36,0,0
35,0,0
35,2,0
35,0,0
36,0,0
35,0,0
35,0,0
35,2,0
35,2,0
11,0,0
28,2,0
19,2,0
41,3,0
17,0,0
19,3,0
49,2,0
17,0,0
18,4,0
17,2,0
22,2,0
22,2,0
17,0,0
17,0,0
17,0,0
19,0,0
15,2,0
15,2,0
15,0,0
15,2,0
16,0,0
24,0,0
17,0,0
15,2,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
18,3,0
24,3,0
12,0,0
13,0,0
13,2,0
13,2,0
12,0,0
12,0,0
14,0,0
12,0,0
12,0,0
12,0,0
30,4,5
25,4,5
24,0,0
28,4,0
24,4,5
25,0,0
25,4,0
25,0,0
23,0,0
26,4,0
26,2,0
25,0,0
24,4,5
24,3,0
24,2,0
24,0,0
24,0,0
24,2,0
24,2,0
24,0,0
23,4,5
24,0,0
7,0,0
13,2,0
9,2,0
13,2,0
8,2,0
8,0,0
25,0,0
9,0,0
6,0,0
4,0,0
19,0,0
23,0,0
49,8,13
25,8,13
17,0,0
22,6,9
21,4,0
22,7,9
19,4,5
16,0,0
19,8,13
17,4,0
20,4,5
17,0,0
18,2,0
19,0,0
15,2,0
22,2,0
17,2,0
16,2,0
17,2,0
15,0,0
17,0,0
17,2,0
8,0,0
9,0,0
8,0,0
7,0,0
8,0,0
21,0,0
21,0,0
21,0,0
23,2,0
20,0,0
21,0,0
22,0,0
21,0,0
20,0,0
20,0,0
21,0,0
20,0,0
20,0,0
20,0,0
20,0,0
17,0,0
17,0,0
17,0,0
20,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
13,0,0
20,0,0
10,0,0
17,0,0
9,0,0
9,0,0
9,0,0
9,0,0
25,0,0
8,0,0
8,0,0
10,0,0
30,4,0
23,2,0
24,0,0
23,0,0
23,0,0
23,0,0
23,0,0
24,2,0
24,0,0
23,2,0
23,0,0
23,0,0
23,0,0
8,2,0
27,2,0
10,0,0
8,2,0
7,0,0
7,0,0
8,0,0
41,2,0
5,2,0
19,0,0
19,0,0
21,0,0
49,0,0
19,0,0
20,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
4,0,0
17,0,0
16,0,0
17,2,0
16,2,0
16,0,0
16,0,0
25,0,0
16,2,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
13,2,0
5,0,0
5,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
72,0,0
28,0,0
3,0,0
41,4,5
16,2,0
15,2,0
13,2,0
13,0,0
13,0,0
13,0,0
24,0,0
24,0,0
25,2,0
28,4,0
26,0,0
24,0,0
28,2,0
25,4,5
25,2,0
24,4,5
24,0,0
24,0,0
24,0,0
24,0,0
13,0,0
7,0,0
6,0,0
5,0,0
13,0,0
27,0,0
6,0,0
8,0,0
11,2,0
14,0,0
11,0,0
11,0,0
12,0,0
11,0,0
11,0,0
14,0,0
17,0,0
13,0,0
42,2,0
17,2,0
12,0,0
13,0,0
14,0,0
13,0,0
15,0,0
12,0,0
12,0,0
49,0,0
6,0,0
4,0,0
4,0,0
33,3,0
34,2,0
34,4,5
31,0,0
33,0,0
31,0,0
34,2,0
31,6,5
31,0,0
34,2,0
31,2,0
31,2,0
32,4,5
34,4,5
33,2,0
33,4,0
49,5,5
33,2,0
31,2,0
31,5,5
31,0,0
31,0,0
31,0,0
31,0,0
33,2,0
31,0,0
31,2,0
31,0,0
31,0,0
31,0,0
12,2,0
9,0,0
8,0,0
7,2,0
7,0,0
9,2,0
12,2,0
49,2,0
15,2,0
12,0,0
49,2,0
8,0,0
8,0,0
8,0,0
12,2,0
17,0,0
12,0,0
9,0,0
20,0,0
14,0,0
11,0,0
8,0,0
22,0,0
12,0,0
16,0,0
32,0,0
16,0,0
10,0,0
14,2,0
10,0,0
17,0,0
10,0,0
12,2,0
12,0,0
10,0,0
10,0,0
41,0,0
41,4,0
43,4,0
41,3,0
42,0,0
41,0,0
41,0,0
41,0,0
41,2,0
41,0,0
41,2,0
41,0,0
41,0,0
41,0,0
41,0,0
41,2,0
41,2,0
41,0,0
41,2,0
41,2,0
41,0,0
41,0,0
41,0,0
41,0,0
41,2,0
41,0,0
41,0,0
41,0,0
4,0,0
5,0,0
12,0,0
15,0,0
11,0,0
11,0,0
11,0,0
11,0,0
10,0,0
13,0,0
13,0,0
16,2,0
13,0,0
13,0,0
13,0,0
9,0,0
6,2,0
6,0,0
6,0,0
12,0,0
11,0,0
4,0,0
25,4,5
23,0,0
24,2,0
24,2,0
23,0,0
25,0,0
23,0,0
23,2,0
25,4,5
24,2,0
23,0,0
23,0,0
23,0,0
23,0,0
43,0,0
22,0,0
18,0,0
18,2,0
18,0,0
21,0,0
21,2,0
18,2,0
19,0,0
19,0,0
18,0,0
18,0,0
17,2,0
17,2,0
17,0,0
17,0,0
17,2,0
22,0,0
5,0,0
10,0,0
4,0,0
7,0,0
24,0,0
49,2,0
10,0,0
10,2,0
10,2,0
10,0,0
12,0,0
49,2,0
49,2,0
49,2,0
49,2,0
128,8,5
49,3,0
49,0,0
49,2,0
54,4,5
49,2,0
49,5,5
49,4,5
50,5,5
49,3,0
49,5,5
49,2,0
49,3,0
49,4,0
50,2,0
49,0,0
52,0,0
49,0,0
49,4,0
49,0,0
49,0,0
49,0,0
49,0,0
49,0,0
49,2,0
49,0,0
49,2,0
49,0,0
49,0,0
49,0,0
49,0,0
49,0,0
49,2,0
49,0,0
49,0,0
49,2,0
49,2,0
49,0,0
49,0,0
49,0,0
5,0,0
22,0,0
17,2,0
17,0,0
95,2,0
17,0,0
39,0,0
26,0,0
19,0,0
19,0,0
17,0,0
17,0,0
17,0,0
16,0,0
19,0,0
17,0,0
16,0,0
5,0,0
5,0,0
95,0,0
20,0,0
22,0,0
44,0,0
21,2,0
19,0,0
22,4,5
19,0,0
21,2,0
19,0,0
18,0,0
18,0,0
18,0,0
10,0,0
10,2,0
10,2,0
10,0,0
10,0,0
10,0,0
10,0,0
9,2,0
16,2,0
7,0,0
9,0,0
3,0,0
13,0,0
28,0,0
14,4,5
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
20,0,0
16,0,0
19,0,0
59,2,0
14,0,0
26,0,0
14,0,0
12,0,0
12,0,0
8,0,0
11,0,0
6,0,0
49,0,0
5,0,0
5,0,0
59,0,0
10,2,0
8,0,0
4,0,0
7,0,0
6,0,0
6,0,0
11,0,0
10,2,0
9,2,0
7,2,0
1,0,0
11,0,0
10,2,0
10,0,0
10,2,0
10,0,0
10,0,0
10,0,0
10,0,0
10,2,0
10,0,0
5,2,0
3,0,0
13,0,0
2,0,0
5,0,0
36,4,0
20,2,0
35,0,0
13,2,0
12,0,0
12,2,0
12,0,0
12,2,0
12,0,0
8,0,0
12,2,0
8,0,0
6,0,0
128,3,0
14,0,0
47,2,0
15,2,0
19,4,0
28,0,0
13,0,0
19,2,0
15,0,0
12,0,0
39,0,0
2,0,0
2,0,0
23,0,0
21,0,0
43,0,0
21,0,0
21,0,0
27,2,0
17,0,0
18,0,0
18,0,0
19,0,0
17,0,0
17,0,0
17,0,0
17,0,0
13,2,0
19,2,0
10,0,0
49,2,0
14,0,0
10,0,0
10,0,0
10,0,0
10,0,0
7,0,0
15,0,0
17,0,0
7,0,0
6,0,0
95,2,0
3,0,0
2,0,0
13,2,0
17,2,0
10,0,0
14,2,0
12,0,0
26,2,0
10,0,0
10,0,0
14,0,0
12,0,0
10,0,0
7,2,0
6,0,0
6,2,0
13,0,0
95,0,0
11,0,0
11,0,0
13,0,0
11,0,0
12,0,0
27,4,5
13,4,5
11,0,0
11,0,0
12,4,5
11,2,0
11,2,0
10,0,0
11,2,0
20,0,0
36,0,0
13,2,0
11,2,0
12,0,0
13,0,0
11,0,0
11,0,0
14,0,0
6,0,0
6,0,0
5,0,0
26,2,0
26,0,0
27,0,0
7,0,0
8,0,0
22,2,0
18,2,0
7,0,0
9,2,0
9,2,0
8,0,0
8,0,0
8,0,0
8,0,0
16,0,0
2,0,0
7,0,0
17,0,0
6,0,0
6,0,0
16,2,0
6,0,0
5,0,0
14,0,0
14,2,0
8,2,0
9,2,0
9,2,0
11,0,0
35,0,0
17,0,0
6,0,0
5,0,0
9,0,0
9,0,0
4,0,0
10,0,0
3,0,0
26,2,0
27,4,5
26,4,0
26,2,0
26,2,0
26,2,0
26,0,0
26,0,0
27,2,0
27,4,5
26,2,0
27,0,0
26,0,0
27,2,0
26,2,0
26,0,0
27,2,0
10,0,0
8,0,0
15,0,0
12,0,0
11,0,0
12,4,5
9,0,0
9,0,0
6,2,0
7,2,0
28,0,0
6,0,0
10,3,0
9,2,0
9,2,0
10,0,0
9,0,0
9,0,0
20,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
14,0,0
20,2,0
13,0,0
15,0,0
14,0,0
13,0,0
14,0,0
9,0,0
3,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
10,2,0
9,0,0
9,0,0
9,0,0
8,0,0
2,0,0
8,0,0
5,0,0
5,2,0
5,2,0
7,0,0
13,2,0
5,0,0
7,0,0
6,2,0
