"0,1-HhIndex","2,1-HhIndex","3,1-HhIndex","4,1-HhIndex"
35,4,5,0
40,4,5,0
39,6,5,0
34,6,9,9
36,8,14,9
33,4,5,0
33,4,5,0
47,6,6,0
34,4,5,0
34,4,5,0
38,6,9,9
37,5,5,0
37,6,8,0
34,6,9,9
59,9,21,19
66,14,44,36
59,9,19,19
62,8,13,12
60,2,0,0
61,10,15,12
59,6,0,0
59,4,5,0
59,3,0,0
61,10,20,16
61,11,20,20
59,8,12,9
59,9,14,12
59,3,0,0
64,12,28,27
61,12,30,27
59,2,0,0
62,12,28,27
62,11,25,25
67,10,27,20
68,8,8,0
64,11,20,20
59,6,9,9
59,0,0,0
59,8,16,14
59,3,0,0
59,6,9,9
59,2,0,0
59,2,0,0
59,4,5,0
59,0,0,0
59,9,21,20
59,0,0,0
59,8,18,17
59,2,0,0
59,2,0,0
59,0,0,0
59,3,0,0
59,2,0,0
64,10,20,12
59,2,0,0
61,4,5,0
59,6,9,9
59,2,0,0
59,0,0,0
59,2,0,0
59,6,9,9
59,4,5,0
59,0,0,0
59,4,5,0
59,8,14,14
59,4,0,0
59,4,0,0
59,0,0,0
43,10,30,24
48,12,20,17
31,4,0,0
56,12,31,26
42,9,15,10
43,6,5,0
37,7,9,9
31,4,0,0
30,2,0,0
35,10,20,20
34,6,0,0
33,6,7,0
35,5,0,0
30,10,20,20
30,4,5,0
33,10,20,20
29,2,0,0
29,2,0,0
31,2,0,0
29,0,0,0
29,0,0,0
29,0,0,0
29,2,0,0
37,2,0,0
32,2,0,0
33,10,24,24
50,11,20,9
32,6,9,9
45,10,17,11
52,6,6,0
36,4,5,0
34,4,5,0
50,9,15,9
53,10,20,9
44,9,13,9
32,5,5,0
42,4,5,0
51,7,9,0
37,4,5,0
48,4,5,0
44,4,5,0
49,4,5,0
36,6,10,9
32,4,5,0
45,8,11,9
40,6,9,9
37,5,5,0
32,2,0,0
38,8,11,9
33,6,9,0
32,4,5,0
31,4,5,0
35,8,13,9
30,0,0,0
41,4,5,0
19,2,0,0
53,4,5,0
26,3,0,0
15,3,0,0
18,2,0,0
16,3,0,0
14,0,0,0
14,0,0,0
14,2,0,0
14,2,0,0
14,0,0,0
14,2,0,0
22,2,0,0
37,2,0,0
14,0,0,0
11,2,0,0
43,8,10,0
47,6,9,0
50,8,10,0
30,8,15,14
25,5,7,0
30,8,16,14
31,9,16,14
24,6,7,0
43,9,15,14
24,2,0,0
19,6,9,9
21,6,9,9
19,6,9,9
21,6,9,9
21,2,0,0
23,8,14,14
20,4,5,0
21,6,9,9
36,2,0,0
8,0,0,0
9,0,0,0
11,2,0,0
10,2,0,0
8,2,0,0
8,0,0,0
18,0,0,0
29,4,5,0
51,9,16,14
23,9,19,19
45,5,6,0
20,6,9,9
28,4,5,0
26,4,5,0
20,4,5,0
18,4,5,0
21,4,5,0
18,0,0,0
19,4,5,0
19,4,5,0
16,2,0,0
9,0,0,0
51,10,15,9
46,8,18,14
49,12,27,18
57,15,40,36
46,10,15,9
47,9,14,9
36,2,0,0
36,2,0,0
41,10,22,20
36,4,5,0
38,4,5,0
62,10,23,16
35,10,20,20
38,10,20,20
38,3,0,0
38,11,30,27
42,12,29,21
35,2,0,0
37,2,0,0
37,4,5,0
35,2,0,0
40,2,0,0
35,4,5,0
37,8,14,14
35,4,5,0
35,0,0,0
37,0,0,0
35,4,5,0
35,4,5,0
37,4,5,0
36,6,9,9
38,0,0,0
33,5,0,0
33,2,0,0
35,4,5,0
32,2,0,0
32,2,0,0
32,4,5,0
33,6,9,9
32,6,9,9
33,6,9,9
32,4,5,0
33,2,0,0
43,4,5,0
32,0,0,0
32,4,5,0
40,4,5,0
32,4,5,0
32,2,0,0
32,2,0,0
32,4,5,0
32,2,0,0
32,4,5,0
32,4,5,0
32,4,5,0
32,6,9,9
32,4,5,0
32,4,5,0
32,6,5,0
32,4,5,0
33,4,5,0
32,4,5,0
32,4,5,0
33,3,0,0
51,10,12,9
59,12,23,13
51,12,20,0
42,5,5,0
56,10,20,9
41,4,5,0
54,13,24,9
57,11,20,9
51,10,20,9
42,8,11,0
65,10,15,9
60,4,5,0
43,8,12,9
51,9,17,9
48,11,20,9
42,7,10,0
44,8,11,9
46,8,11,9
42,4,5,0
41,2,0,0
47,4,0,0
42,4,0,0
41,4,5,0
41,5,6,0
40,2,0,0
40,4,5,0
41,2,0,0
42,8,11,9
41,4,5,0
41,0,0,0
41,4,5,0
42,6,9,9
41,2,0,0
40,2,0,0
41,4,5,0
38,6,6,0
29,6,6,0
28,4,5,0
25,2,0,0
27,3,0,0
33,4,5,0
27,4,5,0
33,2,0,0
27,4,5,0
26,4,5,0
29,6,9,9
23,2,0,0
26,3,0,0
23,2,0,0
24,2,0,0
24,6,9,9
23,2,0,0
25,2,0,0
26,6,10,9
25,2,0,0
24,6,9,9
24,2,0,0
38,6,9,0
31,6,10,0
46,8,12,9
24,3,0,0
29,4,0,0
27,2,0,0
31,0,0,0
21,8,14,14
20,8,14,14
21,8,14,14
28,5,5,0
27,6,6,0
26,8,14,14
19,0,0,0
21,8,14,14
19,2,0,0
37,4,5,0
21,4,5,0
8,2,0,0
8,2,0,0
19,4,5,0
37,6,7,0
58,8,17,14
56,6,8,0
43,6,5,0
63,8,14,14
39,4,5,0
40,6,5,0
44,4,5,0
38,4,5,0
37,3,0,0
42,8,15,14
36,2,0,0
37,8,14,14
36,4,0,0
36,2,0,0
36,0,0,0
36,0,0,0
36,4,0,0
36,2,0,0
36,0,0,0
43,4,5,0
36,2,0,0
46,2,0,0
36,2,0,0
37,2,0,0
36,2,0,0
43,4,5,0
36,2,0,0
36,2,0,0
37,2,0,0
36,2,0,0
39,7,9,9
43,4,5,0
46,8,12,9
41,5,5,0
52,6,8,0
36,2,0,0
45,12,30,26
63,9,10,0
38,8,14,14
38,8,14,14
40,5,5,0
38,4,0,0
47,4,5,0
36,2,0,0
41,10,20,17
46,10,29,23
36,2,0,0
36,2,0,0
36,2,0,0
40,5,7,0
49,10,19,17
36,4,5,0
36,4,5,0
35,0,0,0
41,4,5,0
36,4,5,0
38,2,0,0
36,5,5,0
38,4,5,0
38,8,25,23
59,14,30,20
49,12,22,15
54,6,5,0
47,14,35,33
48,4,0,0
50,10,15,10
50,10,17,14
55,16,38,36
48,13,25,18
46,10,19,16
54,12,29,24
45,10,23,20
43,6,8,0
44,10,21,19
46,4,0,0
44,5,5,0
44,5,5,0
45,10,17,16
48,8,13,12
42,2,0,0
43,4,5,0
43,2,0,0
42,6,9,9
42,0,0,0
42,2,0,0
43,4,0,0
42,12,27,27
42,12,27,27
42,2,0,0
42,12,27,27
42,2,0,0
42,0,0,0
42,12,27,27
42,4,0,0
42,12,27,27
42,12,27,27
42,12,27,27
42,0,0,0
46,8,15,12
30,4,5,0
28,4,5,0
28,4,5,0
18,2,0,0
42,4,5,0
26,2,0,0
13,2,0,0
13,0,0,0
21,4,5,0
28,4,5,0
22,0,0,0
58,4,5,0
18,4,5,0
25,4,5,0
18,0,0,0
17,4,5,0
17,4,5,0
26,2,0,0
17,4,5,0
19,4,0,0
21,4,5,0
17,0,0,0
17,2,0,0
17,0,0,0
17,0,0,0
30,2,0,0
58,10,20,10
53,5,5,0
57,8,10,0
62,14,29,21
56,12,24,20
60,11,19,9
52,3,0,0
54,10,27,20
54,6,9,9
56,9,15,9
68,12,28,18
53,6,8,0
53,6,8,0
52,2,0,0
65,7,10,0
59,4,0,0
54,8,12,0
52,10,20,20
52,4,5,0
53,10,20,20
52,2,0,0
53,10,28,26
56,10,26,20
52,4,0,0
53,4,5,0
53,8,14,14
54,8,11,9
52,6,6,0
53,6,10,9
53,5,7,0
52,2,0,0
52,4,5,0
52,4,5,0
52,4,5,0
54,0,0,0
52,0,0,0
53,4,5,0
52,4,5,0
52,4,5,0
52,4,5,0
52,4,5,0
53,3,0,0
52,4,0,0
54,12,21,10
41,9,14,9
40,8,12,9
51,10,15,9
37,2,0,0
54,10,16,0
39,10,16,9
37,4,5,0
37,2,0,0
51,7,10,0
39,5,7,0
41,6,5,0
40,7,15,9
41,10,18,9
37,4,5,0
37,6,9,9
40,3,0,0
43,6,0,0
38,4,0,0
41,4,5,0
37,4,5,0
37,0,0,0
37,4,5,0
37,2,0,0
37,2,0,0
37,0,0,0
37,4,6,0
37,4,5,0
37,2,0,0
37,3,0,0
40,8,10,0
37,2,0,0
13,0,0,0
14,10,20,20
18,10,20,20
20,10,20,20
23,10,20,20
18,10,20,20
20,10,20,20
11,0,0,0
50,8,15,14
54,9,19,17
57,7,10,0
53,10,21,16
50,8,15,9
52,2,0,0
53,12,25,18
49,6,9,9
50,8,15,12
49,4,5,0
50,6,9,9
49,6,9,9
57,10,20,19
53,11,24,20
55,10,20,19
54,10,19,19
62,12,28,20
51,8,22,20
59,11,27,20
50,6,9,9
54,4,5,0
50,4,5,0
53,10,19,15
49,4,5,0
49,4,5,0
50,6,9,9
56,12,25,18
51,8,13,9
50,4,5,0
50,7,9,9
49,4,5,0
49,4,5,0
49,4,5,0
49,2,0,0
50,8,14,14
49,6,11,9
49,7,8,0
49,2,0,0
49,6,12,9
50,8,14,14
49,2,0,0
50,4,5,0
50,2,0,0
50,4,5,0
23,2,0,0
19,6,9,9
28,4,5,0
19,4,5,0
17,4,5,0
19,4,5,0
17,4,5,0
17,0,0,0
17,0,0,0
46,0,0,0
57,8,15,9
45,0,0,0
45,0,0,0
65,0,0,0
46,4,5,0
46,4,5,0
48,3,0,0
54,5,5,0
55,4,5,0
48,4,5,0
47,4,5,0
44,2,0,0
45,6,10,9
49,4,5,0
46,5,5,0
54,6,5,0
44,4,5,0
47,2,0,0
46,6,9,9
47,4,0,0
45,2,0,0
45,4,5,0
46,2,0,0
49,6,5,0
44,2,0,0
46,4,5,0
49,2,0,0
44,2,0,0
46,4,5,0
47,5,5,0
44,2,0,0
45,5,5,0
48,2,0,0
48,2,0,0
45,2,0,0
44,2,0,0
44,0,0,0
44,2,0,0
46,2,0,0
45,6,9,9
3,0,0,0
44,6,8,0
28,8,19,19
20,4,5,0
39,6,5,0
37,6,7,0
29,4,0,0
47,10,23,21
36,8,14,14
30,10,24,21
34,9,22,21
25,6,9,9
20,2,0,0
20,0,0,0
20,4,5,0
20,8,14,14
19,2,0,0
19,4,5,0
19,2,0,0
22,4,5,0
22,4,5,0
16,2,0,0
16,2,0,0
17,2,0,0
17,2,0,0
16,4,5,0
17,4,5,0
16,0,0,0
18,4,5,0
16,0,0,0
16,4,5,0
16,2,0,0
16,0,0,0
16,2,0,0
23,2,0,0
21,2,0,0
8,4,5,0
35,4,5,0
38,4,5,0
9,4,5,0
8,4,5,0
8,4,5,0
42,12,24,24
36,6,9,0
26,6,9,9
49,16,43,40
37,12,22,19
33,12,28,27
30,6,5,0
47,13,32,33
41,10,20,17
29,4,5,0
34,10,24,20
30,9,19,19
35,6,8,0
31,6,8,0
34,10,16,12
28,2,0,0
45,0,0,0
28,4,5,0
26,4,5,0
26,4,5,0
25,2,0,0
26,2,0,0
37,6,9,9
37,8,15,14
37,6,9,9
42,10,20,20
37,8,14,14
37,4,5,0
42,10,30,34
38,8,15,14
37,2,0,0
37,8,14,14
37,6,9,9
37,8,14,14
38,8,15,14
38,4,5,0
37,4,5,0
37,4,5,0
37,8,14,14
38,4,5,0
37,2,0,0
37,2,0,0
37,4,5,0
37,4,5,0
37,0,0,0
37,2,0,0
38,10,20,20
38,10,20,20
37,2,0,0
37,8,14,14
37,4,5,0
37,8,15,14
37,0,0,0
38,10,20,20
37,4,5,0
37,4,5,0
38,10,20,20
37,2,0,0
15,6,9,9
14,6,9,9
15,4,5,0
18,2,0,0
17,0,0,0
13,4,5,0
17,2,0,0
13,4,5,0
15,4,5,0
13,2,0,0
13,4,5,0
13,0,0,0
18,2,0,0
46,6,10,0
45,5,5,0
47,4,0,0
36,7,13,9
15,4,0,0
27,4,0,0
21,6,9,9
13,3,0,0
24,6,9,9
15,6,9,9
12,0,0,0
15,2,0,0
20,6,7,0
23,6,6,0
30,4,5,0
38,10,23,23
41,2,0,0
31,10,23,23
44,10,23,23
31,10,20,20
18,10,20,20
18,10,20,20
18,2,0,0
10,6,9,9
11,8,14,14
10,8,14,14
10,8,14,14
11,8,14,14
37,5,5,0
34,5,6,0
44,4,5,0
22,2,0,0
11,2,0,0
11,2,0,0
11,0,0,0
11,0,0,0
11,2,0,0
11,0,0,0
11,0,0,0
36,0,0,0
17,2,0,0
9,2,0,0
44,6,5,0
37,6,7,0
33,4,5,0
38,5,0,0
39,8,13,13
30,4,5,0
40,9,19,17
32,6,9,9
32,4,0,0
31,0,0,0
34,4,0,0
38,0,0,0
46,7,13,10
32,6,9,9
38,4,5,0
36,5,5,0
28,2,0,0
30,4,5,0
31,2,0,0
29,4,5,0
28,2,0,0
28,4,5,0
30,4,5,0
37,4,5,0
19,4,5,0
19,4,5,0
19,2,0,0
19,4,5,0
19,0,0,0
20,2,0,0
21,4,5,0
19,4,5,0
19,0,0,0
19,0,0,0
20,0,0,0
19,4,5,0
19,0,0,0
21,2,0,0
19,2,0,0
47,8,10,0
40,7,9,0
44,6,10,0
42,9,12,9
39,6,8,0
63,7,8,0
37,6,9,9
42,4,0,0
37,4,5,0
36,4,5,0
38,4,5,0
58,6,8,0
38,5,5,0
36,4,5,0
37,6,5,0
37,6,6,0
38,3,0,0
37,4,5,0
37,4,5,0
35,4,5,0
35,0,0,0
36,2,0,0
35,6,9,9
35,6,9,9
35,6,9,9
35,0,0,0
21,2,0,0
20,0,0,0
19,2,0,0
26,2,0,0
13,0,0,0
20,2,0,0
25,2,0,0
9,0,0,0
13,2,0,0
54,14,28,24
40,12,28,24
36,6,5,0
51,13,24,24
46,10,19,14
38,10,20,17
38,8,14,9
45,11,23,18
62,12,27,22
40,6,5,0
38,6,9,9
46,6,8,0
43,8,10,9
40,8,17,14
36,6,8,0
35,6,6,0
35,3,0,0
34,5,6,0
35,3,0,0
42,8,12,9
42,10,22,18
35,8,14,14
40,8,17,13
36,8,17,13
39,4,0,0
41,8,9,9
34,4,5,0
33,2,0,0
33,2,0,0
28,2,0,0
48,8,15,0
40,4,5,0
27,2,0,0
27,2,0,0
34,6,5,0
28,6,5,0
32,0,0,0
36,8,15,9
36,7,15,9
27,2,0,0
31,8,10,9
27,6,15,9
26,2,0,0
24,0,0,0
24,0,0,0
25,6,9,9
24,0,0,0
25,6,9,9
24,4,5,0
27,4,5,0
13,0,0,0
25,2,0,0
13,2,0,0
35,2,0,0
12,2,0,0
12,2,0,0
11,2,0,0
11,2,0,0
23,4,5,0
17,4,5,0
19,4,5,0
10,2,0,0
9,0,0,0
9,0,0,0
22,2,0,0
14,2,0,0
36,4,5,0
17,2,0,0
18,2,0,0
59,4,0,0
26,4,5,0
18,2,0,0
19,4,5,0
26,4,5,0
27,4,5,0
18,4,5,0
23,4,5,0
17,4,5,0
17,2,0,0
18,0,0,0
10,0,0,0
35,2,0,0
32,2,0,0
50,6,7,0
40,4,5,0
37,6,15,9
41,7,8,0
42,8,15,9
57,10,23,18
37,8,14,14
48,4,5,0
40,7,11,9
31,0,0,0
41,7,7,0
40,8,16,14
44,4,6,0
34,2,0,0
31,4,5,0
33,2,0,0
35,3,0,0
32,2,0,0
47,8,14,14
41,8,14,14
33,4,5,0
34,4,5,0
36,6,11,9
34,6,9,9
34,2,0,0
25,6,5,0
50,4,5,0
24,3,0,0
29,4,5,0
23,2,0,0
60,5,5,0
25,2,0,0
32,3,0,0
23,2,0,0
26,4,5,0
24,2,0,0
26,4,5,0
29,4,5,0
20,2,0,0
21,4,5,0
21,2,0,0
23,4,5,0
44,6,9,0
21,6,9,0
22,3,0,0
26,2,0,0
18,4,5,0
15,5,6,0
12,4,5,0
18,2,0,0
11,4,5,0
15,4,5,0
7,2,0,0
23,2,0,0
46,7,8,0
45,6,8,0
40,5,5,0
28,4,5,0
19,5,7,0
30,6,6,0
25,4,5,0
37,7,7,0
39,4,0,0
17,4,5,0
20,2,0,0
15,4,5,0
20,2,0,0
25,0,0,0
25,0,0,0
24,2,0,0
18,2,0,0
24,2,0,0
20,0,0,0
27,2,0,0
23,4,5,0
21,4,5,0
20,2,0,0
17,2,0,0
19,0,0,0
19,4,5,0
18,3,0,0
24,2,0,0
15,4,5,0
9,4,5,0
8,2,0,0
8,0,0,0
8,0,0,0
8,4,5,0
26,6,9,9
22,2,0,0
10,2,0,0
6,2,0,0
6,2,0,0
6,2,0,0
51,14,32,25
49,12,30,27
56,15,40,35
53,14,27,18
44,8,11,0
46,9,12,9
44,6,12,9
53,8,14,9
49,9,15,9
47,12,26,20
52,10,14,0
47,9,19,19
45,5,5,0
44,6,9,9
44,4,5,0
50,4,5,0
45,7,9,9
45,7,9,9
48,12,21,15
48,7,8,0
50,6,5,0
50,11,20,9
46,7,10,0
46,4,5,0
52,6,9,9
43,4,5,0
43,5,5,0
43,6,9,9
43,2,0,0
44,2,0,0
49,4,5,0
59,2,0,0
44,0,0,0
17,0,0,0
21,2,0,0
18,2,0,0
22,4,5,0
17,2,0,0
14,2,0,0
14,2,0,0
30,10,15,9
49,8,15,9
29,6,6,0
34,7,5,0
29,8,13,0
30,6,9,9
31,8,5,0
39,5,5,0
34,9,15,9
33,6,5,0
38,6,7,0
26,6,9,9
28,6,10,9
46,12,27,25
38,9,17,17
25,4,5,0
28,6,9,9
28,6,9,9
36,6,9,9
18,2,0,0
22,2,0,0
18,2,0,0
19,0,0,0
48,2,0,0
19,2,0,0
27,2,0,0
25,2,0,0
19,2,0,0
32,2,0,0
16,2,0,0
18,2,0,0
16,0,0,0
16,0,0,0
15,0,0,0
16,2,0,0
16,0,0,0
15,2,0,0
15,2,0,0
24,6,9,9
20,2,0,0
20,6,9,9
26,6,9,9
26,6,9,9
11,2,0,0
19,5,6,0
42,4,5,0
29,2,0,0
10,2,0,0
22,2,0,0
17,2,0,0
10,0,0,0
10,2,0,0
29,6,0,0
17,2,0,0
23,2,0,0
43,5,5,0
18,2,0,0
25,2,0,0
20,2,0,0
17,2,0,0
18,0,0,0
17,0,0,0
17,2,0,0
17,0,0,0
46,6,5,0
57,8,15,9
51,10,22,14
51,6,7,0
46,7,10,0
46,8,16,14
43,0,0,0
46,8,14,14
66,10,10,0
44,4,5,0
49,2,0,0
46,7,11,9
45,8,9,9
43,4,5,0
46,6,6,0
46,6,5,0
45,2,0,0
49,2,0,0
43,3,0,0
43,2,0,0
43,0,0,0
43,2,0,0
43,2,0,0
43,0,0,0
43,2,0,0
43,2,0,0
43,2,0,0
47,2,0,0
43,0,0,0
43,2,0,0
38,4,5,0
6,4,5,0
6,0,0,0
6,0,0,0
27,6,10,9
27,4,5,0
60,8,8,0
27,2,0,0
26,4,5,0
31,6,12,9
31,6,13,9
31,3,0,0
26,4,5,0
26,2,0,0
26,6,9,9
26,0,0,0
28,2,0,0
33,2,0,0
28,2,0,0
26,0,0,0
26,0,0,0
26,0,0,0
26,2,0,0
26,2,0,0
26,0,0,0
25,2,0,0
16,2,0,0
13,2,0,0
20,4,5,0
16,4,5,0
16,4,5,0
43,2,0,0
17,3,0,0
20,2,0,0
13,2,0,0
13,2,0,0
44,8,14,14
25,4,5,0
28,2,0,0
29,2,0,0
31,2,0,0
27,2,0,0
53,4,5,0
31,7,9,9
29,8,16,16
40,8,16,16
26,8,16,16
24,2,0,0
25,4,5,0
25,4,5,0
24,2,0,0
24,2,0,0
24,0,0,0
25,8,14,14
24,2,0,0
25,2,0,0
25,2,0,0
25,4,5,0
14,4,5,0
10,0,0,0
9,4,5,0
7,4,5,0
50,8,10,0
53,5,0,0
49,4,5,0
49,0,0,0
50,8,12,9
49,2,0,0
50,6,8,0
48,4,5,0
52,8,15,9
50,6,9,9
49,8,10,0
48,6,10,9
48,4,5,0
49,7,11,9
48,6,7,0
48,2,0,0
48,5,5,0
48,4,5,0
48,4,5,0
49,6,9,9
50,3,0,0
50,6,5,0
49,2,0,0
48,4,5,0
48,6,9,9
48,2,0,0
48,4,5,0
48,4,5,0
61,3,0,0
48,4,5,0
48,2,0,0
48,0,0,0
49,2,0,0
48,2,0,0
48,0,0,0
48,2,0,0
48,2,0,0
48,2,0,0
48,0,0,0
46,8,16,9
52,5,5,0
36,4,5,0
46,10,20,9
37,10,15,9
40,8,15,9
49,5,5,0
33,2,0,0
35,6,8,0
38,8,12,9
37,4,5,0
41,8,12,9
34,2,0,0
34,2,0,0
35,2,0,0
37,6,10,0
34,2,0,0
33,2,0,0
34,4,5,0
33,4,5,0
33,4,5,0
33,4,5,0
32,4,5,0
4,4,5,0
21,2,0,0
28,6,5,0
31,6,5,0
26,4,5,0
25,0,0,0
22,6,5,0
19,4,5,0
20,4,5,0
18,6,7,0
18,4,5,0
17,2,0,0
18,2,0,0
18,2,0,0
23,4,5,0
47,8,17,14
23,10,22,19
22,8,12,9
22,7,12,9
20,4,5,0
26,7,8,0
21,8,19,19
18,8,19,19
22,10,21,19
18,8,16,14
21,7,9,9
30,6,9,9
22,6,9,9
25,0,0,0
17,6,9,9
28,6,9,9
18,0,0,0
21,4,5,0
20,4,5,0
15,2,0,0
16,4,5,0
16,4,5,0
17,2,0,0
18,4,5,0
21,4,5,0
23,6,9,9
22,6,13,9
34,8,15,9
18,7,13,9
16,8,15,9
16,4,5,0
23,3,0,0
16,2,0,0
18,4,0,0
14,4,5,0
14,4,5,0
14,4,5,0
24,4,5,0
25,4,5,0
17,2,0,0
9,2,0,0
16,2,0,0
43,8,10,9
36,5,5,0
36,5,5,0
39,5,5,0
39,2,0,0
42,6,5,0
39,6,5,0
46,6,5,0
41,6,7,0
37,4,0,0
42,7,10,9
37,5,5,0
40,6,5,0
43,6,10,9
40,6,8,0
40,0,0,0
39,6,5,0
40,4,5,0
39,6,9,9
36,2,0,0
41,2,0,0
35,0,0,0
35,2,0,0
36,0,0,0
36,6,9,9
35,6,9,9
46,4,5,0
35,4,0,0
35,4,5,0
37,2,0,0
16,4,5,0
24,6,9,9
24,6,9,9
25,2,0,0
13,6,9,9
13,0,0,0
18,2,0,0
13,2,0,0
11,2,0,0
11,2,0,0
27,2,0,0
54,7,12,9
24,6,9,9
24,6,14,9
24,6,7,0
25,6,7,0
22,7,13,9
25,7,13,9
22,4,5,0
24,5,5,0
33,4,5,0
33,8,15,9
22,6,13,9
23,7,15,9
22,6,9,9
22,6,13,9
22,6,9,9
25,6,5,0
31,5,5,0
34,5,5,0
36,2,0,0
36,4,5,0
37,6,5,0
32,4,5,0
38,4,0,0
32,6,9,9
31,4,5,0
33,4,5,0
32,4,5,0
32,4,5,0
37,2,0,0
32,5,5,0
35,4,5,0
34,6,9,9
29,6,9,9
29,6,9,9
42,6,5,0
29,6,9,9
28,2,0,0
37,6,9,9
29,4,5,0
31,3,0,0
15,4,5,0
58,4,0,0
26,4,0,0
11,2,0,0
13,0,0,0
15,2,0,0
29,4,0,0
17,3,0,0
16,2,0,0
11,0,0,0
4,2,0,0
4,0,0,0
34,8,15,9
31,2,0,0
24,10,20,20
31,10,20,20
30,10,20,20
24,4,5,0
24,2,0,0
33,6,9,9
36,6,9,9
25,2,0,0
31,4,5,0
23,2,0,0
23,2,0,0
30,4,5,0
23,0,0,0
23,0,0,0
24,2,0,0
28,6,8,0
21,6,9,0
